anno,produzione_lorda,consumo_privato,consumo_pubblico_e_inv_pubblici,investimento_E,investimento_S,investimento_N,investimento_R,investimento_totale_FA,domanda_di_prodotti_per_investimento,ammortamento,investimento_netto,variazione_scorte,esportazioni,importazioni,residuo_materiale,gamma,prodotto_finale_lordo,prodotto_netto,surplus_economico
2012,29811.99184,11941.42326,3142.018,844.7024502,390.7411091,594.3949462,401.4471158,2231.285621,2334.737677,2094.259456,137.0261655,-260.7988031,1789.203,2359.7,0,1.079168667,16586.88313,14492.62368,2551.200418
2013,30613.23912,12208.15332,3066.668636,800.2444265,370.1757876,563.1110016,400.9227804,2134.453996,2209.457775,2019.196951,115.2570453,86.55456005,1813.000954,2314.001983,0,1.10327356,17069.83326,15050.63631,2842.482992
2014,31167.97924,12752.48848,3043.148649,755.7864028,377.3720032,531.8270571,381.8062511,2046.791714,2108.467551,2021.448499,25.34321536,23.44307271,1861.772477,2400.943252,0,1.152466142,17388.37697,15366.92847,2614.439998
2015,31640.29474,13268.14483,3099.013496,711.3283791,397.9373247,500.5431126,362.6897217,1972.498538,1964.449409,2045.699263,-73.20072492,147.5365603,1786.331162,2449.018461,0,1.199066967,17816.45699,15770.75773,2502.612904
2016,32213.13851,13701.42023,3153.230443,691.6207085,418.5026462,469.259168,343.5731924,1922.955715,1866.171463,2127.381416,-204.4257012,113.9590158,1792.891133,2422.09463,0,1.238222872,18205.57765,16078.19623,2376.776008
