anno,produzione_lorda,consumo_privato,consumo_pubblico_e_inv_pubblici,investimento_E,investimento_S,investimento_N,investimento_R,investimento_totale_FA,domanda_di_prodotti_per_investimento,ammortamento,investimento_netto,variazione_scorte,esportazioni,importazioni,residuo_materiale,gamma,prodotto_finale_lordo,prodotto_netto,surplus_economico
2012,29725.5409,11990.97951,3142.018,800.2444265,370.1757876,563.1110016,420.5636451,2154.094861,2252.230868,2094.259456,59.83540501,-255.6004523,1789.203,2359.7,0,1.083647158,16559.13093,14464.87147,2473.89196
2013,30501.49051,12297.0025,3066.668636,720.2199838,334.2723081,506.7999015,428.3959442,1989.688138,2062.2245,1987.652056,2.036081699,70.03039602,1813.000954,2314.001983,0,1.111303026,16994.925,15007.27295,2710.270448
2014,31140.94642,12795.5102,3043.148649,678.5619537,367.6995389,456.1199113,385.5563498,1887.937754,1968.75662,1975.64603,-87.70827668,40.94730375,1861.772477,2400.943252,0,1.156354095,17309.19199,15333.54596,2538.035767
2015,31676.8458,13307.54912,3099.013496,746.418149,404.4694928,440.2679529,347.0007148,1938.15631,2001.565836,1960.952047,-22.79573757,65.48086196,1786.331162,2449.018461,0,1.202628007,17810.92202,15849.96997,2542.420848
2016,32440.78729,13630.80432,3153.230443,821.0599639,444.9164421,484.2947481,312.3006433,2062.571798,1980.775263,2013.93927,48.63252753,201.696715,1792.891133,2422.09463,0,1.231841181,18337.30325,16323.36398,2692.559654
