,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1.96937607,3.888138529,83.70693866,11.85352365,24.73552059,243.2003085,103.4476824,8.660898977,91.84025021,73.28778231,111.3817653,303.0852253,1895.66129,117.1683512,526.043096,421.6912314,22.05051484,203.2852326,187.9186027,17.11829726,16.15230984,59.50723749,37.19985853,220.9670135,2107.763824,83.70236892,695.1606379,39.8611008,69.28716214,171.1137811,366.7678009,47.2676388,41.74975022,62.78090668,29.46824057,9.282234237,23.09168172,65.79491329,18.73383169,1476.469208,2158.22345,2061.506985,1118.099519,875.9533401,433.3655437,896.6365312,14.99142329,0,172.5315198,105.2678386,70.25511489,610.814991,1538.611506,549.0637462,615.7556356,9.092974607,290.9644,152.5248528,302.3697339,27.50287371,22.13318341,367.749758,33.75330996,42.14968126,55.97873715,329.5878378,0,0,0,0,0
441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,8.581533269e-05,0.0001694251832,0.003647520095,0.0005165159116,0.001077847426,0.01059742509,0.004507720704,0.0003773976634,0.004001928198,0.003193506571,0.00485344744,0.01320690336,0.08260321975,0.005105597246,0.02292226659,0.01837514626,0.0009608486141,0.008858130314,0.008188531207,0.0007459278079,0.0007038350185,0.002593020937,0.0016209795,0.009628611855,0.09184556295,0.003647320969,0.03029154377,0.001736942821,0.003019180014,0.007456263067,0.01598186417,0.002059681851,0.0018192405,0.002735670691,0.001284075148,0.0004044722749,0.001006217339,0.002867005677,0.0008163245322,0.06433697362,0.09404433527,0.08982992657,0.0487210562,0.03816956469,0.01888385305,0.03907083233,0.0006532495224,0,0.007518040867,0.004587033799,0.003061358442,0.02661619203,0.06704481703,0.02392538874,0.02683148005,0.0003962253086,0.01267873981,0.006646252682,0.01317572591,0.001198434516,0.0009644508871,0.01602465284,0.001470796547,0.001836667448,0.002439266946,0.01436175161,0,0,0,0,0
452,0.03321053375,0.06556754589,1.411590277,0.1998916578,0.417126954,4.101203512,1.744487912,0.1460528957,1.548746213,1.235887043,1.878284159,5.111071602,31.96744604,1.975866134,8.870917171,7.111181601,0.3718484136,3.428096431,3.168961577,0.2886740617,0.2723841522,1.003499103,0.6273190663,3.726272788,35.54423286,1.411513215,11.72282744,0.6721968717,1.168422665,2.885573807,6.184981435,0.7970968764,0.7040460733,1.058704557,0.4969370822,0.1565307704,0.3894061104,1.109531197,0.315917594,24.89840879,36.39515775,34.76418158,18.85504875,14.77162154,7.308051131,15.12041211,0.2528075652,0,2.909481815,1.77518208,1.184745717,10.30046632,25.94634419,9.259125443,10.38378278,0.1533391944,4.906672307,2.572099788,5.099005927,0.4637941577,0.3732424933,6.201540649,0.5691982637,0.7107903023,0.9439963082,5.557997875,0,0,0,0,0
4A0,0.6114342454,1.20715443,25.98858068,3.68017587,7.679662912,75.5066538,32.11751001,2.688958351,28.51373841,22.75373432,34.58081301,94.09918647,588.5479407,36.37738038,163.3211495,130.9229171,6.846046375,63.11417848,58.34328485,5.314735631,5.014824507,18.47527418,11.54947893,68.60385947,654.399636,25.98716191,215.8272493,12.3757176,21.5116576,53.12587435,113.8707822,14.67523319,12.96208856,19.49165367,9.149035428,2.881864959,7.169298544,20.42741545,5.816312292,458.4009371,670.0658888,640.0382268,347.1375255,271.9581484,134.547453,278.3796804,4.654402847,0,53.56604117,32.68261582,21.8121789,189.6403682,477.6943214,170.4683948,191.1742953,2.823105324,90.33602116,47.35455036,93.87704711,8.538845927,6.87171257,114.1756515,10.4794254,13.08625557,17.37977699,102.3274803,0,0,0,0,0
481,0.004033320636,0.00796298361,0.1714334445,0.02427624784,0.05065882903,0.4980789794,0.2118628731,0.01773769018,0.1880906253,0.1500948089,0.2281120297,0.6207244581,3.882351328,0.2399630706,1.07734653,0.863631874,0.04515988486,0.4163321247,0.3848609667,0.03505860697,0.03308024587,0.121871984,0.07618603648,0.4525447572,4.316741459,0.1714240856,1.423702557,0.08163631258,0.1419014606,0.3504443641,0.7511476161,0.096805047,0.08550430348,0.1285765225,0.06035153194,0.01901019692,0.04729221496,0.1347492668,0.03836725301,3.02383776,4.420083758,4.222006549,2.289889642,1.793969541,0.8875410934,1.83632912,0.03070272755,0,0.3533479207,0.2155905885,0.1438838468,1.250961026,3.151106401,1.124493271,1.261079562,0.0186225895,0.5959007712,0.3123738761,0.6192591178,0.05632642226,0.04532919169,0.7531586835,0.06912743771,0.08632337005,0.1146455465,0.6750023259,0,0,0,0,0
482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,0.04591120299,0.09064247301,1.951423251,0.2763360127,0.576648373,5.669622426,2.411630576,0.2019077499,2.141031586,1.708526016,2.59659438,7.0656933,44.19272257,2.731494527,12.26341263,9.830703247,0.5140540085,4.739099718,4.380864196,0.3990713772,0.3765517349,1.387266201,0.8672240322,5.151307342,49.13737618,1.951316719,16.20597591,0.9292644092,1.615261307,3.989100741,8.550297332,1.10192979,0.9732936673,1.46358382,0.686980204,0.2163926671,0.5383262766,1.533848037,0.4367336247,34.42028089,50.31371937,48.05901071,26.06576507,20.42071711,10.10286138,20.9028953,0.3494884945,0,4.022151864,2.454063082,1.637826767,14.23966274,35.86897711,12.80008298,14.35484183,0.2119805401,6.7831258,3.555745185,7.049013362,0.6411624661,0.5159812246,8.57318927,0.7868761526,0.9826170846,1.305007816,7.683537114,0,0,0,0,0
485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,32.187828,40.2597809,201.2163593,37.16273541,154.4693829,2182.728205,781.1532668,56.83975263,73.22884704,89.85249861,176.9156986,390.7655149,1073.621245,141.6106573,467.3247801,283.6087014,97.83278521,525.5658936,646.6545948,47.23077122,32.00522495,185.6051014,161.7894842,349.3455821,1478.185224,212.4807157,3533.670529,241.6003458,456.2023254,2188.134094,2677.677161,368.9973976,350.3908203,583.2911048,249.6497764,97.26491456,207.8071238,538.2028771,121.942926,4746.408912,1122.163122,5454.231146,3886.96056,7906.297148,3508.592595,7726.847483,65.25960066,0,2019.046674,916.6660818,643.5028656,1763.342664,2704.31303,2387.662265,3330.591889,43.5020129,712.8806819,878.6644108,2012.810879,126.9041009,175.5056385,2195.864019,283.979445,319.779696,476.1805726,1314.570501,0,0,0,0,0
512,0.04612587114,0.09106629228,1.960547569,0.2776280839,0.5793446222,5.69613202,2.422906698,0.202851815,2.15104246,1.716514613,2.608735341,7.098730538,44.39935558,2.744266244,12.32075297,9.876668911,0.5164575837,4.761258444,4.401347912,0.4009373252,0.3783123872,1.393752677,0.8712789332,5.175393438,49.36712903,1.960440539,16.2817506,0.9336093939,1.622813825,4.007752678,8.59027617,1.107082111,0.9778445207,1.470427135,0.6901923345,0.2174044597,0.5408433422,1.541019889,0.438775671,34.58122065,20496.31797,12317.07858,26.18764142,20.51619877,10.15009958,21.00063149,0.3511226065,0,4.040958339,2.465537606,1.645484794,14.30624348,36.03669058,12.85993264,14.42196112,0.2129717028,6.81484183,3.572370871,7.081972609,0.6441603654,0.5183938108,1671.54811,0.790555369,0.9872115318,1.311109674,7.71946322,0,0,0,0,0
513,2.306458697,4.553640649,98.0343976,13.88239816,28.96930528,284.8269943,121.1540094,10.143317,107.5598242,85.83187612,130.4461068,354.9619417,2220.126737,137.2231372,616.0817592,493.8688059,25.8247282,238.0799684,220.0831533,20.04830169,18.91697379,69.69262373,43.56706601,258.7882008,2468.533195,98.02904569,814.1458218,46.6838122,81.14650123,200.4019824,429.5445634,55.35806911,48.89572691,73.52662115,34.51208775,10.87100133,27.04410343,77.05651159,21.94035445,1729.18484,2527.629599,2414.358936,1309.475828,1025.88339,507.5413185,1050.106761,17.55738741,0,202.0623844,123.2857074,82.28013085,715.3633933,1801.963547,643.0426732,721.1496893,10.64934762,340.7664899,178.6313333,354.1239853,32.21032449,25.92154649,430.6945944,39.53059879,49.364111,65.56017772,386.0007981,0,0,0,0,0
514,1.936422982,3.823079259,82.30629095,11.65518154,24.32162717,239.1308973,101.7167177,8.515978274,90.30350978,72.06147578,109.5180415,298.0137744,1863.941654,115.2078019,517.2409457,414.6351753,21.68154898,199.8837105,184.7742067,16.83186099,15.88203719,58.51151745,36.57740241,217.2696265,2072.495128,82.30179767,683.5286851,39.19411475,68.12779701,168.2505761,360.630765,46.47672097,41.05116187,61.73040913,28.97515571,9.126916884,22.70529427,64.69398311,18.42036307,1451.76381,2122.110425,2027.012293,1099.390633,861.2962273,426.1141441,881.6333316,14.74057547,0,169.6445922,103.5064177,69.07955325,600.5943732,1512.866296,539.876397,605.4523473,8.940824088,286.0957639,149.9726918,297.3102552,27.04267486,21.76283427,361.5962914,33.18852408,41.44440096,55.04205864,324.0729252,0,0,0,0,0
521CI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532RL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415,8.600325124,58.44108834,332.6322385,43.80420231,290.6068902,3791.523306,1233.225647,101.4251038,120.8321597,183.7452958,375.7900095,1004.651776,4830.523943,375.7508558,926.0794449,1632.741735,172.5480515,852.0475176,976.5887946,69.10474026,71.65354472,342.6533833,406.3046463,705.8893468,3139.56417,364.9316455,12275.65251,270.938702,626.9961922,643.8130725,4678.680706,841.5058327,687.7775705,1044.471684,483.81254,125.5241957,330.8649619,1207.558835,396.961234,6247.626858,1926.361778,8534.987844,22174.43746,13180.97745,7083.216235,13842.38786,368.6118091,0,1939.556489,1806.286818,1205.444121,4580.918263,16874.71852,13764.75477,14676.74707,124.4869869,4183.404705,1492.84715,3704.551764,164.6484802,339.1954491,671.2467946,391.8077825,389.5287728,715.0261634,2839.0047,0,0,0,0,0
5412OP,1.925926799,3.802356648,2471.125851,336.1915502,320.9947541,759.9932043,1049.839903,107.213976,3284.985812,2459.208564,3546.831192,9854.419119,66042.32344,3842.932355,18454.35087,13968.95486,464.4569697,5876.746392,4894.457011,491.8709073,482.1304725,1550.721595,659.6823962,7084.610371,75384.69053,2411.676447,5997.314208,755.4996957,1063.491135,1511.099042,3560.460294,140.6130412,137.704919,81.82464721,94.3520173,22.59824517,104.0220356,105.2058624,32.88996462,40382.16305,2315.761622,13186.73554,10515.97621,3185.483206,1751.733182,3602.224184,33.78647359,0,440.0445515,198.6561143,68.70511458,14998.9896,34159.15801,943.2421736,602.1705547,124.7807013,5135.291017,2466.760377,3500.568363,626.7113313,122.4450164,513.9169495,295.8598538,552.6076408,406.3270405,6945.689902,0,0,0,0,0
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS,0.02609514548,0.05151963716,1.109155725,0.157064681,0.3277571095,3.222516779,1.370729727,0.1147609246,1.216925871,0.9710970749,1.475860001,4.016019676,25.11839049,1.552534946,6.970314775,5.587604216,0.2921795392,2.693623528,2.490008561,0.2268253709,0.2140255899,0.7884984706,0.4929153629,2.927915318,27.92884735,1.109095173,9.211200569,0.528178056,0.9180870039,2.267336889,4.859843311,0.6263181165,0.5532035361,0.8318761043,0.3904678422,0.1229939048,0.3059754828,0.8718130885,0.2482319506,430.9985059,28.59746077,27.31592279,14.81533672,11.60678765,5.742294262,11.88084951,0.1986433052,0,2.286122584,1.39484764,0.9309128264,8.093581664,1255.583047,7.275349057,8.159047495,0.120486127,3.855413124,2.021024975,4.006539083,0.3644258207,0.293274936,2649.157644,0.4472469972,0.5585028076,0.7417442061,4.367191572,0,0,0,0,0
713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GFGD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GFGN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GFE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
