,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
111CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113FF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,98.27404544,7.812397636,113718.0863,7667.112686,2538.585198,1037.937368,29.49974487,6.322234833,38.77888744,10.91325112,18.50650716,22.95508141,43.55439075,7.15497287,38.02106563,21.61831772,2.640656144,10.90229404,65.28227927,3.451480022,0.657424766,15.80010854,3.188510115,155.9614239,114.96986,13.78400593,180.8904244,29.92378393,44.20085844,65.87396156,159.9404885,8.31642329,122.6425901,3.188510115,8.217809575,1.194321658,227.8133885,18.49555008,15.15364086,27.90768132,14.37568822,201.2705921,114.8959349,72.7769216,30.30728171,62.44439569,0.07669955604,0,404.3271882,15.35086829,7.560384809,8.776620626,109.3521322,34.7887272,37.31981255,13.78400593,182.8079133,75.64767641,261.1291171,39.25921561,28.38979281,53.15279233,76.6666848,193.9950914,57.51370995,99.50123834,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8895.508346,707.1577044,12125.93363,3399.981792,3506.284784,81886.51925,1541.826125,572.2720833,1428.256294,987.8388128,1675.160396,2077.833647,3942.428997,647.6493422,3441.566948,1956.833311,239.0252549,986.8470068,5909.180368,312.4189017,59.50836222,1430.184305,288.6155568,7605.402396,8236.033806,1247.691995,16373.72586,2708.622287,4000.945553,5962.737894,14477.39272,752.7807821,11101.28497,288.6155568,743.8545277,108.106858,15066.3103,1674.16859,1371.667749,2526.129976,1301.249521,18218.48509,10400.0781,6587.575698,2743.335498,5652.302605,6.942642259,0,36598.63457,1389.520258,684.3461655,794.4366356,9724.745146,3148.984167,3378.091362,1247.691995,16547.29192,6847.428879,23636.72147,3553.641031,2569.769442,4811.251085,6939.666841,17559.92588,5205.989888,9006.590622,0,0,0,0,0
321,7.31738774,0.5817033626,103.0194309,9.046703034,4.93204887,67.46850734,1.278508206,0.4707473215,1.193715384,0.8125898305,1.377976128,1.709212545,3.243016643,0.532752168,2.831010755,1.609678449,0.1966206317,0.8117739772,4.860853624,0.2569937717,0.04895119461,1.176460377,0.2374132938,6.315085975,6.794553109,1.02634338,13.4689212,2.228095208,3.291151984,4.9049097,11.90900979,0.6192326118,9.131845354,0.2374132938,0.6118899326,0.08892800354,12.44371942,1.377160275,1.128325036,2.077978211,1.070399455,14.98640823,8.555037111,5.418897243,2.256650071,4.649547634,0.005710972704,0,30.10580054,1.143010394,0.562938738,0.653498448,8.001082934,2.590334048,2.778796147,1.02634338,13.61169551,5.632650793,19.4434145,2.923202171,2.113875754,3.957704084,5.708525144,14.44468168,4.282413675,7.408763304,0,0,0,0,0
327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361MV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3364OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
