,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
111CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113FF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,5.340597622e-05,0.0001409441177,5.162833238e-05,8.135305248e-05,1.449765502e-05,0.0004574727072,7.270178428e-05,0.0005236285255,0.001105307813,0.0008415324138,0.002900391147,0.0006661390176,0.0002942513166,0.0004119889338,0.0007601961199,0.0002680299237,0.0007171801293,0.0004363341836,0.001309156316,0.0009364170915,0.001632015047,0.0003092510612,4.971359901e-05,0.0003526593459,0.0009971859,0.0008355963931,0.0002684777767,3.69306567e-05,0.0001493239402,9.911111011e-05,0.0001172817355,1.755860569e-05,1.121076977e-05,9.128702785e-05,2.733345572e-05,7.306531791e-06,8.084319446e-05,5.977574331e-05,0.0005518854489,1.043040558e-05,1.03280196e-05,3.803128349e-05,1.051159907e-05,8.118251806e-06,1.032992419e-05,9.991669971e-06,1.04544633e-05,0,9.891660649e-06,9.535312549e-05,9.400943256e-06,9.991894484e-06,5.343927177e-05,1.023169673e-05,2.194934812e-05,0.0007498009112,2.155853381e-05,1.311590574e-05,2.086576656e-05,2.866963959e-05,0.0002950024643,4.371024562e-05,2.890127473e-05,2.542346046e-05,0.0001680728327,9.780919677e-05,0,0,0,0,0
213,0.0001034358954,0.0001069671497,0.06288216193,0.03623525277,0.04849122434,0.004771800546,0.0004759872631,0.0001064556384,0.001164506687,0.000298623909,0.0002303820645,0.001433765641,0.0002703157108,0.0002122830182,0.0001088585491,0.0001080326888,0.0001052219832,0.0002189615921,0.0001080757583,0.0001092863578,0.0001085462762,0.0001100740951,0.0001089891363,0.01708472955,0.0007181058279,0.0001095230111,0.0003748268021,8.939778517e-05,0.0001069501107,0.0001075859168,0.0003903021899,0.0001055650648,0.0001072045757,0.0005653356767,0.0001735094979,7.684717591e-05,0.05460194543,9.293043394e-05,0.008821927988,0.0001097028297,0.0001086259749,0.0001091747146,0.0001105567903,8.538452202e-05,0.0004682025007,0.0004245163311,0.0001099558592,0,0.0001040365262,0.0009160085206,9.887535711e-05,0.0001050907455,0.0008527366699,0.0001076128896,9.532587069e-05,0.0001942717565,0.000108295332,0.0001105478475,0.0001121910493,0.0001030053072,9.618303395e-05,0.0001051664853,0.000105979896,0.0001069876339,0.0001066423272,0.0001927052932,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,0.002710719826,0.007147870666,0.002619011494,0.004123873654,0.0007401333956,0.02316689596,0.003687375224,0.02695177058,0.05611083682,0.04264559722,0.146852259,0.03376781629,0.01525841397,0.02096522589,0.03851787867,0.01359012797,0.03651594645,0.02216777527,0.06653387593,0.04818487138,0.08284475057,0.0162016025,0.003101805768,0.01811515136,0.05070618502,0.04304414647,0.01362444638,0.001907768188,0.007631550826,0.005078574,0.005968934394,0.0009065563576,0.000571424711,0.0046263392,0.001389727212,0.0003778353644,0.004098171645,0.003042165968,0.02797374816,0.0005506060505,0.0005476803239,0.001931626212,0.0005809674669,0.0004538323349,0.0005338240194,0.0005140413857,0.0005319763742,0,0.0005257349586,0.004839234481,0.0004820949334,0.0005131495972,0.002762462231,0.0005385120027,0.001126289399,0.03798781533,0.001124582113,0.0006698493744,0.001060640416,0.001476808069,0.01496667205,0.002287902773,0.001506493447,0.001330441123,0.008593064409,0.004986191076,0,0,0,0,0
