,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
111CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113FF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,3.980162258e-05,0.0001263390939,4.687602401e-05,6.55777632e-05,1.114541649e-05,0.0003312021804,3.856309511e-05,0.0004990686428,0.001001811992,0.0006940435153,0.002353886532,0.0006105687466,0.0002471257046,0.0003260615873,0.000374668067,0.000216439669,0.0005056407358,0.0003409265019,0.0008785782381,0.0006689926399,0.001498345407,0.0002248572975,3.212047611e-05,0.0002617024874,0.0007954341571,0.0007152066298,0.0001819770573,2.255989802e-05,0.0001459948634,4.59496122e-05,8.028214295e-05,1.060613189e-05,8.659997156e-06,5.576775932e-05,2.317330474e-05,5.264134697e-06,5.007856945e-05,5.148271002e-05,0.0005553324302,7.919538244e-06,7.825306501e-06,2.264041541e-05,8.003860825e-06,5.957405466e-06,7.850870879e-06,7.477862717e-06,7.946258661e-06,0,7.415204486e-06,5.881649719e-05,6.809012649e-06,7.416852654e-06,3.366772524e-05,7.761698181e-06,1.241002412e-05,0.0006400404138,1.628851152e-05,9.814000376e-06,1.808942001e-05,2.105206746e-05,0.0001664207386,2.84122382e-05,2.524362739e-05,1.970619704e-05,0.0001503142228,6.775553126e-05,0,0,0,0,0
213,5.656763874e-05,5.957771389e-05,0.04490415515,0.02767160789,0.03354614139,0.003129036592,0.0003466259243,5.917903904e-05,0.0009238606053,0.0001932049968,0.0001314015556,0.0008643892366,0.00012872101,8.618857105e-05,6.089220129e-05,6.003006501e-05,5.819257698e-05,0.0001052171338,6.014189782e-05,6.083100328e-05,6.127840155e-05,6.16377488e-05,6.094095475e-05,0.01319998571,0.0005200271818,6.125371773e-05,0.0002193274575,4.813823296e-05,5.981483708e-05,6.016204982e-05,0.000234672021,5.818785883e-05,5.923600263e-05,0.0003019869166,0.0001181350483,4.086945842e-05,0.04240740731,5.144537725e-05,0.007337769744,6.148536419e-05,6.075377191e-05,6.068056416e-05,6.214002415e-05,4.625184365e-05,0.0001961571507,0.0001626726583,6.169281499e-05,0,5.756983984e-05,0.0006778576498,5.28635142e-05,5.758263582e-05,0.0003634923809,6.025993242e-05,5.137903731e-05,0.0001168495659,6.046495933e-05,6.205582518e-05,6.30559934e-05,5.603488954e-05,5.207468679e-05,5.827901018e-05,5.881744736e-05,5.947642154e-05,5.925165787e-05,0.000135523433,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,0.002318742169,0.00735226089,0.002728701058,0.003815190134,0.0006547587504,0.01924754585,0.002247181915,0.02941643409,0.05833749857,0.0403582338,0.136763264,0.03551484784,0.01469597071,0.01904485932,0.02179811455,0.01259349959,0.02957424279,0.01987473303,0.05128975241,0.03961801525,0.08726463179,0.01360672955,0.002411370446,0.01545362367,0.04642447483,0.04225439898,0.01060272076,0.00134615672,0.008558931927,0.00272981001,0.004695461689,0.0006314883511,0.0005065702378,0.003244210009,0.001352411205,0.0003139615618,0.002913538505,0.003007862351,0.03229596093,0.0004806295442,0.0004747693225,0.001321765004,0.0005293791169,0.0003976282155,0.0004675204563,0.000443209621,0.0004643942113,0,0.0004557218123,0.003429078427,0.0004012960926,0.0004393480687,0.002013248249,0.0004706303941,0.0007346560574,0.03720967535,0.0009796680568,0.0005755043535,0.001055356739,0.001245932096,0.009699904615,0.001729582963,0.001506506221,0.001194721803,0.008812766249,0.003969312542,0,0,0,0,0
