,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
482,108.5879095,30.47253653,8.011299035,13.74363316,11.89521579,191.6602706,120.9872701,14.22456048,22.9999244,30.15787998,49.58296292,36.83321406,50.82238716,10.98941876,74.26753076,18.61683063,8.101745349,22.65928373,88.32764239,5.152576493,1.283212478,34.54267348,10.10311591,45.70916745,125.9378029,40.22528602,134.1200808,21.45077679,42.54597488,47.97270785,186.8225236,40.66520123,59.62726275,7.953888092,38.85671581,8.635807843,31.40237488,20.21029377,8.74024036,14.52627635,9.840591653,143.6997156,60.61422603,298.9291071,22.75842021,40.0660711,0.3123331425,0,174.9219621,222.6296355,10.32548427,12.79138989,75.87300476,35.94332547,59.81281472,16.52534015,32.70937901,53.25278603,80.36960021,15.73637625,8.885661638,26.34319534,45.76056628,48.76913783,62.9590624,74.74533826,0,0,0,0,0
483,0.2500585136,0.07017279568,0.0184485873,0.03164912644,0.0273925522,0.4413592876,0.2786120209,0.03275661596,0.05296470788,0.06944819801,0.1141806861,0.08482029721,0.1170348582,0.02530666382,0.1710248262,0.04287122771,0.01865686897,0.05218027341,0.2034027459,0.01186546112,0.002955008585,0.07954559235,0.02326566704,0.1052600287,0.2900122115,0.0926316316,0.3088545326,0.04939729831,0.09797576253,0.1104725569,0.4302188223,0.09364467756,0.1373109102,0.01831638018,0.08948005942,0.01988671927,0.07231404692,0.04654068801,0.02012720866,0.03345141358,0.02266112067,0.3309147163,0.1395837099,0.6883802122,0.05240856697,0.09226498814,0.0007192473057,0,0.4028139598,0.5126761899,0.02377774155,0.02945628069,0.1747219453,0.08277104311,0.1377382031,0.03805489959,0.07532384344,0.1226316316,0.1850767996,0.036238057,0.02046208782,0.06066366227,0.105378391,0.1123065926,0.1449834483,0.1721251313,0,0,0,0,0
484,694.3187203,194.8435388,51.22480871,87.87775571,76.05884526,1225.489232,773.6011026,90.9528388,147.063132,192.8316028,317.0369474,235.5141577,324.961913,70.26711542,474.871808,119.0373226,51.80312879,144.8850516,564.7731492,32.945936,8.204950713,220.8682804,64.60003273,292.2676271,805.2551569,257.2033041,857.5732166,137.1577734,272.0419516,306.7408634,1194.556338,260.0161528,381.260906,50.85771911,248.45257,55.21796189,200.7889905,129.2260378,55.88571074,92.88203124,62.92143419,918.8260743,387.5716185,1911.373707,145.5189373,256.1852727,1.99708005,0,1118.463311,1423.509526,66.02187163,81.78904537,485.1373215,229.8241476,382.4473383,105.6641856,209.1460668,340.5020542,513.8888686,100.619495,56.81554461,168.4402412,292.5962748,311.8332926,402.564667,477.9269427,0,0,0,0,0
485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,9.289574519,4.379200429,1.334013498,3.355395037,2.420042771,132.0901602,24.74534354,2.650742575,7.447319497,5.956792948,6.889113214,10.95218305,134.9321438,2.135142373,14.13234436,6.951595079,2.561462119,6.059646,25.60692155,1.550928889,4.403946224,5.291320065,3.000831164,15.96845632,51.00246284,9.469816278,107.2085699,11.21457722,13.3013243,86.47765586,317.6148761,7.955202872,9.874550654,2.764480518,15.05504217,2.92874979,31.09210481,26.79213638,3.026929869,100.4726426,41.5571732,4403.067643,487.0772571,130.6273552,81.51156163,75.6435108,0.8124073631,0,53.9287398,80.55801533,17.07597013,54.79702259,108.7957312,120.4995185,58.75105514,4.555683841,60.48122536,34.45609214,58.60225419,8.995395053,7.39826632,50.24828064,51.44981474,11.39912921,19.12619181,81.22897062,0,0,0,0,0
