anno,produzione_lorda,consumo_privato,consumo_pubblico_e_inv_pubblici,investimento_E,investimento_S,investimento_N,investimento_R,investimento_totale_FA,domanda_di_prodotti_per_investimento,ammortamento,investimento_netto,variazione_scorte,esportazioni,importazioni,residuo_materiale,gamma,prodotto_finale_lordo,prodotto_netto,surplus_economico
2012,29508.23564,11042.02071,3142.018,512.1397841,188.9046869,40.7629751,1300.506709,2042.314156,2109.174701,2094.259456,-51.94530021,610.5826983,1789.203,2359.7,0,0.9978879836,16333.29911,14239.03966,3197.018944
2013,29125.58965,11698.70967,3066.668636,503.1299039,258.790373,12.85622643,1784.209699,2558.986202,2654.00348,1919.385911,639.6002915,-625.2630766,1813.000954,2218.924948,0,1.057234188,16388.19471,14468.8088,2770.099135
2014,30079.29553,13066.99839,3043.148649,627.6983759,433.6768305,347.2540514,0,1408.629258,1463.510921,1822.07722,-413.4479624,-117.0994797,1861.772477,2400.943252,0,1.180888989,16917.3877,15095.31048,2028.312094
2015,31124.63581,13210.7621,3099.013496,895.4010643,255.0692441,574.3916126,0,1724.861921,1752.21599,1836.398738,-111.5368173,246.8566226,1786.331162,2449.018461,0,1.193881184,17646.16091,15809.76217,2599.000072
2016,32259.98593,13177.13669,3153.230443,1150.522003,745.3720071,1083.262808,0,2979.156818,2724.740003,1995.772604,983.3842135,-5.710289145,1792.891133,2422.09463,0,1.190842393,18420.19335,16424.42075,3247.284056
