,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
111CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113FF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,0.01456048062,0.01456048062,0.8954818333,0.7284397567,0.2758533943,0.01631310183,0.02011245567,0.01456048062,0.03874805249,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.02862503182,0.01687334381,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.02206287182,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01508573548,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0.01456048062,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.9549637805,0.9549637805,0.072394637,0.2397491709,0.6931821102,0.9532078809,0.9494014203,0.9549637805,0.930730965,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9408729211,0.952646591,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9474473558,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9544375431,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0.9549637805,0,0,0,0,0
321,0.0005574083291,0.0005574083291,0.0005875468057,0.0005818318872,0.0005663477995,0.0005574682905,0.0005575982757,0.0005574083291,0.0005582358451,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005578895118,0.0005574874578,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005576650042,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574262993,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0.0005574083291,0,0,0,0,0
327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
