,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
111CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113FF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,126.8938051,5.901684624,139244.5338,7926.283549,837.565086,1021.843844,26.30022788,5.91685605,29.14994654,17.32576823,20.54211049,26.98996644,80.27201374,7.525027181,58.62238917,20.2538534,1.835742518,13.00191188,55.83084683,3.140485134,0.8040855658,11.02962653,2.973599451,223.5765456,66.19372509,9.209055442,116.0007214,31.9661941,30.69179433,66.70875911,141.3521739,13.48739751,135.9359749,1.532314003,5.12794191,1.820571092,328.3233394,25.0783668,4.62728486,15.96033991,9.633855363,242.1056124,28.09748052,85.05101286,23.50053852,25.91279521,1.957113924,0,351.0061066,9.436626828,5.173456187,12.71365479,78.16919386,54.01027574,29.84219449,7.843627123,215.7983601,90.30032618,369.2421604,48.47270533,29.03810892,55.26950408,83.97384163,138.7882029,57.6362465,95.89858229,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8322.457959,387.0679276,11257.13231,2608.753698,2104.687293,59708.42426,1241.493038,388.0629608,700.1837804,1136.327952,1347.274997,1770.164121,5264.720835,493.5364835,3844.808412,1328.369366,120.3990212,852.7434805,3661.722297,205.9718792,52.73676134,723.3891603,195.0265136,7348.712094,3737.209843,603.9851723,7608.024098,2096.535022,2012.95223,4375.161125,9270.72463,884.584544,8915.497766,100.4983565,336.3212327,119.4039879,14099.21076,1644.789934,303.485136,1046.774961,631.8461028,15878.74033,1842.801547,5578.156303,1541.306478,1699.516762,128.359287,0,23021.08887,618.9106708,339.3063324,833.8378491,4945.573482,3542.318309,1957.230369,514.4321814,14153.3527,5922.437802,24217.11882,3179.131179,1904.493608,3624.906067,5507.508944,9102.564014,3780.131252,6289.605065,0,0,0,0,0
321,4.857783593,0.225929916,91.36163123,6.331017045,1.719584218,34.91951113,0.729148243,0.2265107127,0.4199577527,0.6632698306,0.7863987309,1.033237328,3.072995336,0.2880751629,2.244198446,0.7753635936,0.07027640062,0.4977427713,2.137331853,0.1202249168,0.03078222506,0.4222392004,0.1138361531,4.357410348,2.187009993,0.3525435965,4.440771563,1.223738645,1.174951723,2.553763087,5.411282847,0.5163282657,5.203938426,0.05866046663,0.1963092844,0.06969560392,8.29875811,0.960056944,0.1771429933,0.6109981277,0.3688059041,9.268353728,1.075635487,3.255946296,0.8996540872,0.9920007624,0.07492277421,0,13.43731244,0.361255547,0.1980516745,0.486707634,2.888395101,2.06763625,1.142427108,0.3002718935,8.261252251,3.456901954,14.13543007,1.855645454,1.111644882,2.115842376,3.214709731,5.313128205,2.206446661,3.671215936,0,0,0,0,0
327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361MV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3364OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
