,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
111CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113FF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,5.555715825,1.104260219,0.5250443682,1.137939684,0.4045387756,66.44821328,6.567738644,0.1132442194,1.267886773,7.34486431,48.5881738,3.119563502,5.972098311,1.56673946,54.33488083,2.154570463,1.577279809,2.434293288,54.48109626,1.965110101,0.3212473768,4.192134705,0.3497713088,5.079786268,27.78293568,3.96303337,24.76106166,0.5742237463,0.1960414231,2.971738951,7.134914777,0.5364900567,0.1440511902,0.8932392346,0.9882195369,0.03092889915,0.6299047968,0.4514765702,0.2023968658,0.1109874604,0.03531285838,8.352572562,0.2727890052,1.081736593,0.1072327294,0.1588399377,0.003765589081,0,0.2420969964,18.00752194,0.06199066918,0.1529372081,3.204062415,0.1732214171,1.032255713,4.058586704,0.350198208,0.6700262701,0.8950846088,0.166318139,1.716010189,0.3571752078,0.1314059322,0.1624690559,0.8508790999,2.777675202,0,0,0,0,0
213,8.568026384,1.086010467,880.487931,398.9543634,1423.109466,370.3188283,14.41271483,0.4057544151,1.945100772,3.916229604,6.168699398,34.79909152,16.56579485,1.774162928,3.908165473,1.079329369,0.228336689,4.157884036,3.54541944,0.2453648751,0.08212005125,1.600183097,0.5090315867,103.1099363,17.71415403,1.294777458,33.61883274,0.9983939953,1.446343228,1.480709325,22.30036014,2.114639553,0.9401447238,4.968603507,6.300397505,0.3179941084,158.7084239,1.00304081,9.469160612,1.141112664,0.3630675913,14.84526306,2.804668089,11.12182693,8.29522518,13.59916082,0.03871573755,0,2.489109558,78.07853038,0.6373543229,1.572417139,67.39144923,1.780968337,2.92701786,1.63913446,1.833305339,5.695397514,9.00018057,0.5490570165,0.3700500343,0.6415071447,0.9684300469,0.8943788854,2.597660532,3.071090935,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,182.9763529,36.37696082,17.30079774,37.44319962,13.35603175,2183.650835,215.9772091,4.898086292,42.49675981,241.8624416,1596.651251,103.0387595,207.3431876,51.90456242,1785.971731,70.92640766,52.14070387,80.69720028,1795.987717,65.74521668,10.67235621,142.7090395,13.56270107,170.0589576,919.4614417,136.5084912,815.1363166,19.14863935,6.898901076,98.13136755,235.388316,17.88685722,4.760549412,29.37223905,32.61075436,1.031511834,20.72161088,14.92560356,6.695666839,3.828174967,1.241389134,274.8601507,9.080702841,36.5010393,3.585128757,5.283126203,0.1243141078,0,8.26695841,592.5221528,2.058570857,5.058155862,106.8188928,5.940866354,34.19984401,133.5109486,11.77891334,22.22030927,29.59446402,5.561645801,56.44085482,11.95020688,4.551652324,5.412691409,29.33649399,91.84562218,0,0,0,0,0
333,20886.91206,2803.672817,5987.947318,6831.078821,9874.734997,16930.32157,13520.60274,1362.567975,1919.891202,5726.791168,7031.621595,6807.478583,8702.742939,1269.03586,11411.71038,1460.104217,491.344671,2129.998883,9549.625906,739.4893893,111.0461797,5250.421175,1440.300027,5554.929252,10884.81846,4220.447087,10414.53764,735.4578115,3514.707377,1202.866759,6648.928931,537.3232573,161.0991108,128.574009,1162.767389,41.79473078,1419.917971,924.9698266,558.6270625,341.5902966,232.7807288,2190.841016,322.689002,2030.656457,284.0609007,379.7720221,10.94554386,0,1762.39792,12504.84109,214.4008696,198.8839843,3076.89446,745.6488196,2412.343941,866.3506769,753.9172798,763.6726258,871.1715507,360.8376343,197.8693522,551.5943207,1389.347111,904.9811364,5410.945918,3613.358213,0,0,0,0,0
