,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
111CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113FF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,0.0001075331272,0.0001691810228,4.361772751e-05,8.655360964e-05,1.820822191e-05,0.0009682992318,0.0001818702392,4.724713149e-05,0.0003363838853,0.0007592542817,0.003275193339,0.0002478008771,0.0002398648559,0.0004671513102,0.002379528845,0.0003347545484,0.001172058062,0.0004010596805,0.00264909401,0.001393718756,0.000662189271,0.0004530617714,0.0001182740807,0.0004917225479,0.001076284415,0.00052804507,0.0005345539078,8.386269366e-05,2.292402927e-05,0.0003443327833,0.0002154223154,4.048234247e-05,2.463199505e-05,0.0002010127137,4.212938816e-05,1.201558719e-05,0.0001843471414,6.635464991e-05,0.0001279653049,1.722628034e-05,1.701296257e-05,0.0001006357311,1.73625769e-05,1.325239175e-05,1.694945826e-05,1.657524123e-05,1.725771768e-05,0,1.637041684e-05,0.0002132437606,1.664735634e-05,1.709330214e-05,0.0001105639351,1.659345755e-05,5.619042208e-05,0.000909933929,3.342960692e-05,2.085909767e-05,1.796081939e-05,5.224798106e-05,0.0007434278181,9.401644955e-05,2.314929461e-05,3.141018082e-05,5.611937079e-05,0.0001649779728,0,0,0,0,0
213,0.0001658376166,0.0001663850227,0.07314597581,0.03034514107,0.0640539165,0.005396374399,0.0003991090444,0.0001692866294,0.000516055983,0.0004048290029,0.0004158148289,0.002764247432,0.0006653527432,0.0005289983162,0.000171153269,0.0001676948708,0.000169674306,0.0006850282385,0.0001723928123,0.0001740205948,0.0001692745865,0.0001729385717,0.0001721274485,0.009981026349,0.0006862294228,0.0001725195803,0.0007257798015,0.0001458107756,0.0001691275954,0.0001715684896,0.0006733080024,0.0001595659817,0.0001607597976,0.001118124278,0.0002685960782,0.0001235377281,0.04644740668,0.0001474194369,0.005986871488,0.0001771112393,0.0001749180221,0.0001788627264,0.0001785125663,0.0001362538795,0.001311162867,0.001419097579,0.0001774344609,0,0.0001683117165,0.0009246002581,0.0001711590578,0.0001757440298,0.002325505204,0.0001706048998,0.0001593310329,0.0003674934573,0.0001750056838,0.0001773077539,0.0001805981425,0.0001724834151,0.0001603169325,0.0001688589319,0.0001706047215,0.0001729104805,0.0001713276006,0.0001824051842,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,0.003541581328,0.005573225706,0.001437252787,0.00284799285,0.0006011527315,0.03182068142,0.005980723171,0.002043552672,0.01127484369,0.02500183619,0.1076258096,0.008184829372,0.008327783841,0.01547627092,0.0782144211,0.01101980092,0.03874514335,0.01329519065,0.08732827771,0.04662860446,0.02199899606,0.01542317096,0.004586185202,0.01646168156,0.03561905882,0.01818875318,0.01759756142,0.002796569257,0.0008067203743,0.01137039541,0.007107007952,0.00134970233,0.0008140288839,0.006609868053,0.001390248904,0.0004007326713,0.006064360441,0.00219365359,0.004233331605,0.0005941681603,0.0005980741249,0.003311644646,0.0005779719797,0.0004471754723,0.0005666739117,0.0005513039889,0.0005697323128,0,0.0005590055109,0.007016604088,0.0005528213044,0.0005653338877,0.003686044652,0.0005690954115,0.001861654671,0.02993311488,0.001124404505,0.0006917573564,0.0005938442221,0.001747162193,0.02445189535,0.003145559931,0.0008018476706,0.001046436904,0.00193487604,0.005455103084,0,0,0,0,0
