caso,variabile,anno,valore
O2 inviluppo,stock_N,2014,1504.187605
O2 inviluppo,stock_R,2014,17507.48929
O2 inviluppo,stock_E,2015,4638.758294
O2 inviluppo,stock_S,2015,12354.75949
O2 inviluppo,stock_N,2015,1472.305265
O2 inviluppo,stock_R,2015,17102.68916
O2 inviluppo,stock_E,2016,4794.235502
O2 inviluppo,stock_S,2016,12237.40088
O2 inviluppo,stock_N,2016,1565.929782
O2 inviluppo,stock_R,2016,16707.24864
O2 inviluppo,stock_E,2017,5482.556292
O2 inviluppo,stock_S,2017,12034.73719
O2 inviluppo,stock_N,2017,2308.266901
O2 inviluppo,stock_R,2017,16320.95131
O2 inviluppo_tendenza,produzione_lorda,2012,29223.3218
O2 inviluppo_tendenza,consumo_privato,2012,11877.79459
O2 inviluppo_tendenza,investimento_E,2012,444.6500704
O2 inviluppo_tendenza,investimento_S,2012,331.2152317
O2 inviluppo_tendenza,investimento_N,2012,113.6510363
O2 inviluppo_tendenza,investimento_R,2012,1218.493759
O2 inviluppo_tendenza,produzione_lorda,2013,30463.00479
O2 inviluppo_tendenza,consumo_privato,2013,12215.45116
O2 inviluppo_tendenza,investimento_E,2013,473.1257201
O2 inviluppo_tendenza,investimento_S,2013,362.0571036
O2 inviluppo_tendenza,investimento_N,2013,505.0877854
O2 inviluppo_tendenza,investimento_R,2013,658.2470275
O2 inviluppo_tendenza,produzione_lorda,2014,30928.87428
O2 inviluppo_tendenza,consumo_privato,2014,12902.37048
O2 inviluppo_tendenza,investimento_E,2014,616.379401
O2 inviluppo_tendenza,investimento_S,2014,558.7115174
O2 inviluppo_tendenza,investimento_N,2014,520.5137169
O2 inviluppo_tendenza,investimento_R,2014,82.0347997
O2 inviluppo_tendenza,produzione_lorda,2015,31643.26844
O2 inviluppo_tendenza,consumo_privato,2015,13447.05862
O2 inviluppo_tendenza,investimento_E,2015,790.6295527
O2 inviluppo_tendenza,investimento_S,2015,262.0872162
O2 inviluppo_tendenza,investimento_N,2015,661.5553039
O2 inviluppo_tendenza,investimento_R,2015,0
O2 inviluppo_tendenza,produzione_lorda,2016,32447.71206
O2 inviluppo_tendenza,consumo_privato,2016,13718.53541
O2 inviluppo_tendenza,investimento_E,2016,1261.131465
O2 inviluppo_tendenza,investimento_S,2016,367.7677083
O2 inviluppo_tendenza,investimento_N,2016,862.9350894
O2 inviluppo_tendenza,investimento_R,2016,0
O2 inviluppo_tendenza,stock_E,2012,5482.556292
O2 inviluppo_tendenza,stock_S,2012,12034.73719
O2 inviluppo_tendenza,stock_N,2012,2308.266901
O2 inviluppo_tendenza,stock_R,2012,16320.95131
O2 inviluppo_tendenza,stock_E,2013,5161.62881
O2 inviluppo_tendenza,stock_S,2013,11992.36787
O2 inviluppo_tendenza,stock_N,2013,1844.186137
O2 inviluppo_tendenza,stock_R,2013,17162.07952
O2 inviluppo_tendenza,stock_E,2014,4917.430848
O2 inviluppo_tendenza,stock_S,2014,11980.73266
O2 inviluppo_tendenza,stock_N,2014,1903.49292
O2 inviluppo_tendenza,stock_R,2014,17423.51283
O2 inviluppo_tendenza,stock_E,2015,4840.756279
O2 inviluppo_tendenza,stock_S,2015,12163.1655
O2 inviluppo_tendenza,stock_N,2015,1946.734175
O2 inviluppo_tendenza,stock_R,2015,17102.68916
O2 inviluppo_tendenza,stock_E,2016,4944.323651
O2 inviluppo_tendenza,stock_S,2016,12044.15119
O2 inviluppo_tendenza,stock_N,2016,2076.847201
O2 inviluppo_tendenza,stock_R,2016,16707.24864
O2 inviluppo_tendenza,stock_E,2017,5482.556292
O2 inviluppo_tendenza,stock_S,2017,12034.73719
O2 inviluppo_tendenza,stock_N,2017,2308.266901
O2 inviluppo_tendenza,stock_R,2017,16320.95131
