caso,variabile,anno,valore
acceleratore_banda_10%,produzione_lorda,2017,33339.17486
acceleratore_banda_10%,consumo_privato,2017,13678.43225
acceleratore_banda_10%,investimento_E,2017,857.2064424
acceleratore_banda_10%,investimento_S,2017,524.23143
acceleratore_banda_10%,investimento_N,2017,535.0180731
acceleratore_banda_10%,investimento_R,2017,546.7935075
acceleratore_banda_10%,produzione_lorda,2018,34355.95999
acceleratore_banda_10%,consumo_privato,2018,14022.7146
acceleratore_banda_10%,investimento_E,2018,890.6900635
acceleratore_banda_10%,investimento_S,2018,530.0188429
acceleratore_banda_10%,investimento_N,2018,557.003656
acceleratore_banda_10%,investimento_R,2018,547.3406709
acceleratore_banda_10%,produzione_lorda,2019,34533.65353
acceleratore_banda_10%,consumo_privato,2019,14617.53796
acceleratore_banda_10%,investimento_E,2019,889.2504966
acceleratore_banda_10%,investimento_S,2019,531.6812071
acceleratore_banda_10%,investimento_N,2019,565.6109374
acceleratore_banda_10%,investimento_R,2019,572.7707557
acceleratore_banda_10%,stock_E,2010,5253.682314
acceleratore_banda_10%,stock_S,2010,11966.29598
acceleratore_banda_10%,stock_N,2010,2163.778443
acceleratore_banda_10%,stock_R,2010,16313.21928
acceleratore_banda_10%,stock_E,2011,5193.165226
acceleratore_banda_10%,stock_S,2011,12077.6787
acceleratore_banda_10%,stock_N,2011,2146.84136
acceleratore_banda_10%,stock_R,2011,16626.51923
acceleratore_banda_10%,stock_E,2012,5221.359884
acceleratore_banda_10%,stock_S,2012,12193.83394
acceleratore_banda_10%,stock_N,2012,2087.145216
acceleratore_banda_10%,stock_R,2012,16912.05456
acceleratore_banda_10%,stock_E,2013,5288.072357
acceleratore_banda_10%,stock_S,2013,12296.25432
acceleratore_banda_10%,stock_N,2013,1928.335689
acceleratore_banda_10%,stock_R,2013,17157.41626
acceleratore_banda_10%,stock_E,2014,5353.052972
acceleratore_banda_10%,stock_S,2014,12384.95426
acceleratore_banda_10%,stock_N,2014,1837.905931
acceleratore_banda_10%,stock_R,2014,17390.58838
acceleratore_banda_10%,stock_E,2015,5424.914264
acceleratore_banda_10%,stock_S,2015,12461.97267
acceleratore_banda_10%,stock_N,2015,1882.186243
acceleratore_banda_10%,stock_R,2015,17578.16222
acceleratore_banda_10%,stock_E,2016,5475.922508
acceleratore_banda_10%,stock_S,2016,12525.64409
acceleratore_banda_10%,stock_N,2016,1970.16917
acceleratore_banda_10%,stock_R,2016,17736.46768
acceleratore_banda_10%,stock_E,2017,5528.731663
acceleratore_banda_10%,stock_S,2017,12585.37571
acceleratore_banda_10%,stock_N,2017,2065.432724
acceleratore_banda_10%,stock_R,2017,17885.17777
acceleratore_banda_10%,stock_E,2018,5578.908784
acceleratore_banda_10%,stock_S,2018,12640.16348
acceleratore_banda_10%,stock_N,2018,2158.17916
acceleratore_banda_10%,stock_R,2018,18017.15379
acceleratore_banda_10%,stock_E,2019,5640.931435
acceleratore_banda_10%,stock_S,2019,12686.70611
acceleratore_banda_10%,stock_N,2019,2203.384532
acceleratore_banda_10%,stock_R,2019,18146.61599
acceleratore_banda_10%,stock_E,2020,5686.933224
acceleratore_banda_10%,stock_S,2020,12720.33432
acceleratore_banda_10%,stock_N,2020,2163.778443
acceleratore_banda_10%,stock_R,2020,18298.50562
tasso_costante_banda_10%,produzione_lorda,2010,28286.25821
tasso_costante_banda_10%,consumo_privato,2010,11053.37194
tasso_costante_banda_10%,investimento_E,2010,772.4622665
tasso_costante_banda_10%,investimento_S,2010,469.2293616
tasso_costante_banda_10%,investimento_N,2010,552.6221832
tasso_costante_banda_10%,investimento_R,2010,607.7705501
tasso_costante_banda_10%,produzione_lorda,2011,29263.96714
tasso_costante_banda_10%,consumo_privato,2011,11204.42304
tasso_costante_banda_10%,investimento_E,2011,778.955736
tasso_costante_banda_10%,investimento_S,2011,473.1027704
tasso_costante_banda_10%,investimento_N,2011,555.0804849
tasso_costante_banda_10%,investimento_R,2011,616.3176
tasso_costante_banda_10%,produzione_lorda,2012,30030.35779
tasso_costante_banda_10%,consumo_privato,2012,11674.69843
tasso_costante_banda_10%,investimento_E,2012,782.0091648
tasso_costante_banda_10%,investimento_S,2012,476.9670878
tasso_costante_banda_10%,investimento_N,2012,546.623597
tasso_costante_banda_10%,investimento_R,2012,624.9848466
tasso_costante_banda_10%,produzione_lorda,2013,30733.84365
tasso_costante_banda_10%,consumo_privato,2013,12007.26375
tasso_costante_banda_10%,investimento_E,2013,784.8568523
tasso_costante_banda_10%,investimento_S,2013,480.202498
tasso_costante_banda_10%,investimento_N,2013,494.2501891
tasso_costante_banda_10%,investimento_R,2013,633.7739803
tasso_costante_banda_10%,produzione_lorda,2014,31587.20678
tasso_costante_banda_10%,consumo_privato,2014,12451.8661
tasso_costante_banda_10%,investimento_E,2014,787.6637524
tasso_costante_banda_10%,investimento_S,2014,482.8454066
tasso_costante_banda_10%,investimento_N,2014,454.979652
tasso_costante_banda_10%,investimento_R,2014,642.6867152
tasso_costante_banda_10%,produzione_lorda,2015,32024.3909
tasso_costante_banda_10%,consumo_privato,2015,12973.17501
tasso_costante_banda_10%,investimento_E,2015,789.2133411
tasso_costante_banda_10%,investimento_S,2015,484.9317681
tasso_costante_banda_10%,investimento_N,2015,457.5832263
tasso_costante_banda_10%,investimento_R,2015,651.7247895
tasso_costante_banda_10%,produzione_lorda,2016,32693.57014
tasso_costante_banda_10%,consumo_privato,2016,13302.00028
tasso_costante_banda_10%,investimento_E,2016,789.1656051
tasso_costante_banda_10%,investimento_S,2016,486.5506338
tasso_costante_banda_10%,investimento_N,2016,473.0733017
tasso_costante_banda_10%,investimento_R,2016,660.8899659
tasso_costante_banda_10%,produzione_lorda,2017,33487.87547
tasso_costante_banda_10%,consumo_privato,2017,13719.31616
tasso_costante_banda_10%,investimento_E,2017,787.6116148
tasso_costante_banda_10%,investimento_S,2017,487.9430467
tasso_costante_banda_10%,investimento_N,2017,490.8662475
tasso_costante_banda_10%,investimento_R,2017,670.1840317
tasso_costante_banda_10%,produzione_lorda,2018,34382.21719
tasso_costante_banda_10%,consumo_privato,2018,14124.42333
tasso_costante_banda_10%,investimento_E,2018,784.34434
tasso_costante_banda_10%,investimento_S,2018,489.1181073
tasso_costante_banda_10%,investimento_N,2018,593.1744056
tasso_costante_banda_10%,investimento_R,2018,679.6087995
tasso_costante_banda_10%,produzione_lorda,2019,34798.9739
tasso_costante_banda_10%,consumo_privato,2019,14626.93715
tasso_costante_banda_10%,investimento_E,2019,778.9286765
tasso_costante_banda_10%,investimento_S,2019,489.9257786
tasso_costante_banda_10%,investimento_N,2019,653.9765578
tasso_costante_banda_10%,investimento_R,2019,689.1661074
tasso_costante_banda_10%,stock_E,2010,5253.682314
tasso_costante_banda_10%,stock_S,2010,11966.29598
tasso_costante_banda_10%,stock_N,2010,2163.778443
tasso_costante_banda_10%,stock_R,2010,16313.21928
tasso_costante_banda_10%,stock_E,2011,5297.845799
tasso_costante_banda_10%,stock_S,2011,12065.07573
tasso_costante_banda_10%,stock_N,2011,2173.403863
tasso_costante_banda_10%,stock_R,2011,16542.63135
tasso_costante_banda_10%,stock_E,2012,5318.612826
tasso_costante_banda_10%,stock_S,2012,12163.62362
tasso_costante_banda_10%,stock_N,2012,2140.291128
tasso_costante_banda_10%,stock_R,2012,16775.26963
tasso_costante_banda_10%,stock_E,2013,5337.980562
tasso_costante_banda_10%,stock_S,2013,12246.13311
tasso_costante_banda_10%,stock_N,2013,1935.224349
tasso_costante_banda_10%,stock_R,2013,17011.17949
tasso_costante_banda_10%,stock_E,2014,5357.070895
tasso_costante_banda_10%,stock_S,2014,12313.53262
tasso_costante_banda_10%,stock_N,2014,1781.461536
tasso_costante_banda_10%,stock_R,2014,17250.40694
tasso_costante_banda_10%,stock_E,2015,5367.609981
tasso_costante_banda_10%,stock_S,2015,12366.73905
tasso_costante_banda_10%,stock_N,2015,1791.655766
tasso_costante_banda_10%,stock_R,2015,17492.99863
tasso_costante_banda_10%,stock_E,2016,5367.285318
tasso_costante_banda_10%,stock_S,2016,12408.02339
tasso_costante_banda_10%,stock_N,2016,1852.306772
tasso_costante_banda_10%,stock_R,2016,17739.00188
tasso_costante_banda_10%,stock_E,2017,5356.716296
tasso_costante_banda_10%,stock_S,2017,12443.53273
tasso_costante_banda_10%,stock_N,2017,1921.97461
tasso_costante_banda_10%,stock_R,2017,17988.46467
tasso_costante_banda_10%,stock_E,2018,5334.494855
tasso_costante_banda_10%,stock_S,2018,12473.49915
tasso_costante_banda_10%,stock_N,2018,1984.825089
tasso_costante_banda_10%,stock_R,2018,18241.43564
tasso_costante_banda_10%,stock_E,2019,5297.661761
tasso_costante_banda_10%,stock_S,2019,12494.0964
tasso_costante_banda_10%,stock_N,2019,2095.060076
tasso_costante_banda_10%,stock_R,2019,18497.96412
tasso_costante_banda_10%,stock_E,2020,5253.682314
tasso_costante_banda_10%,stock_S,2020,12502.76295
tasso_costante_banda_10%,stock_N,2020,2163.778443
tasso_costante_banda_10%,stock_R,2020,18758.10016
tasso_costante_penalita,produzione_lorda,2010,28303.63913
tasso_costante_penalita,consumo_privato,2010,10839.19841
tasso_costante_penalita,investimento_E,2010,825.4094967
tasso_costante_penalita,investimento_S,2010,498.0076493
tasso_costante_penalita,investimento_N,2010,585.3542968
tasso_costante_penalita,investimento_R,2010,655.5426572
tasso_costante_penalita,produzione_lorda,2011,29007.39551
tasso_costante_penalita,consumo_privato,2011,10969.47141
tasso_costante_penalita,investimento_E,2011,841.2744249
tasso_costante_penalita,investimento_S,2011,503.5652935
tasso_costante_penalita,investimento_N,2011,597.3742748
tasso_costante_penalita,investimento_R,2011,667.0169493
tasso_costante_penalita,produzione_lorda,2012,29952.93418
tasso_costante_penalita,consumo_privato,2012,11382.37368
tasso_costante_penalita,investimento_E,2012,851.7377596
tasso_costante_penalita,investimento_S,2012,508.9813866
tasso_costante_penalita,investimento_N,2012,598.8365026
tasso_costante_penalita,investimento_R,2012,678.7001027
tasso_costante_penalita,produzione_lorda,2013,30758.66759
tasso_costante_penalita,consumo_privato,2013,11819.95531
tasso_costante_penalita,investimento_E,2013,861.2522141
tasso_costante_penalita,investimento_S,2013,513.6814562
tasso_costante_penalita,investimento_N,2013,542.7145881
tasso_costante_penalita,investimento_R,2013,690.5959192
tasso_costante_penalita,produzione_lorda,2014,31715.15123
tasso_costante_penalita,consumo_privato,2014,12306.0754
tasso_costante_penalita,investimento_E,2014,869.6145736
tasso_costante_penalita,investimento_S,2014,517.7082355
tasso_costante_penalita,investimento_N,2014,474.9675221
tasso_costante_penalita,investimento_R,2014,702.7082699
tasso_costante_penalita,produzione_lorda,2015,32211.99887
tasso_costante_penalita,consumo_privato,2015,12869.53688
tasso_costante_penalita,investimento_E,2015,878.1671274
tasso_costante_penalita,investimento_S,2015,521.095834
tasso_costante_penalita,investimento_N,2015,462.6469616
tasso_costante_penalita,investimento_R,2015,715.0410962
tasso_costante_penalita,produzione_lorda,2016,32848.05366
tasso_costante_penalita,consumo_privato,2016,13190.21533
tasso_costante_penalita,investimento_E,2016,885.5143894
tasso_costante_penalita,investimento_S,2016,523.8870942
tasso_costante_penalita,investimento_N,2016,481.6354419
tasso_costante_penalita,investimento_R,2016,727.5984114
tasso_costante_penalita,produzione_lorda,2017,33738.99504
tasso_costante_penalita,consumo_privato,2017,13570.08302
tasso_costante_penalita,investimento_E,2017,891.3109523
tasso_costante_penalita,investimento_S,2017,526.3386784
tasso_costante_penalita,investimento_N,2017,511.2853224
tasso_costante_penalita,investimento_R,2017,740.3843016
tasso_costante_penalita,produzione_lorda,2018,34677.46343
tasso_costante_penalita,consumo_privato,2018,13990.72978
tasso_costante_penalita,investimento_E,2018,895.3505395
tasso_costante_penalita,investimento_S,2018,528.3414488
tasso_costante_penalita,investimento_N,2018,594.9983013
tasso_costante_penalita,investimento_R,2018,753.4029276
tasso_costante_penalita,produzione_lorda,2019,34906.04596
tasso_costante_penalita,consumo_privato,2019,14590.25434
tasso_costante_penalita,investimento_E,2019,897.3275832
tasso_costante_penalita,investimento_S,2019,529.8892243
tasso_costante_penalita,investimento_N,2019,628.8863526
tasso_costante_penalita,investimento_R,2019,766.6585258
tasso_costante_penalita,stock_E,2010,5253.682314
tasso_costante_penalita,stock_S,2010,11966.29598
tasso_costante_penalita,stock_N,2010,2163.778443
tasso_costante_penalita,stock_R,2010,16313.21928
tasso_costante_penalita,stock_E,2011,5350.793029
tasso_costante_penalita,stock_S,2011,12093.85402
tasso_costante_penalita,stock_N,2011,2206.135976
tasso_costante_penalita,stock_R,2011,16590.40346
tasso_costante_penalita,stock_E,2012,5414.840084
tasso_costante_penalita,stock_S,2012,12218.16319
tasso_costante_penalita,stock_N,2012,2211.288761
tasso_costante_penalita,stock_R,2012,16872.63309
tasso_costante_penalita,stock_E,2013,5473.078953
tasso_costante_penalita,stock_S,2013,12326.03833
tasso_costante_penalita,stock_N,2013,2013.519194
tasso_costante_penalita,stock_R,2013,17160.00002
tasso_costante_penalita,stock_E,2014,5524.265741
tasso_costante_penalita,stock_S,2014,12418.46023
tasso_costante_penalita,stock_N,2014,1774.783434
tasso_costante_penalita,stock_R,2014,17452.59776
tasso_costante_penalita,stock_E,2015,5576.616726
tasso_costante_penalita,stock_S,2015,12496.21177
tasso_costante_penalita,stock_N,2015,1731.366671
tasso_costante_penalita,stock_R,2015,17750.52152
tasso_costante_penalita,stock_E,2016,5621.590007
tasso_costante_penalita,stock_S,2016,12560.27627
tasso_costante_penalita,stock_N,2016,1798.280701
tasso_costante_penalita,stock_R,2016,18053.86826
tasso_costante_penalita,stock_E,2017,5657.071313
tasso_costante_penalita,stock_S,2017,12616.54458
tasso_costante_penalita,stock_N,2017,1902.764736
tasso_costante_penalita,stock_R,2017,18362.73667
tasso_costante_penalita,stock_E,2018,5681.798005
tasso_costante_penalita,stock_S,2018,12662.5118
tasso_costante_penalita,stock_N,2018,1995.69873
tasso_costante_penalita,stock_R,2018,18677.22728
tasso_costante_penalita,stock_E,2019,5693.899675
tasso_costante_penalita,stock_S,2019,12698.03606
tasso_costante_penalita,stock_N,2019,2115.117771
tasso_costante_penalita,stock_R,2019,18997.44242
tasso_costante_penalita,stock_E,2020,5703.294192
tasso_costante_penalita,stock_S,2020,12721.4889
tasso_costante_penalita,stock_N,2020,2163.778443
tasso_costante_penalita,stock_R,2020,19323.48629
investimento_osservato,produzione_lorda,2010,28565.98542
investimento_osservato,consumo_privato,2010,11380.97515
investimento_osservato,investimento_E,2010,787.641367
investimento_osservato,investimento_S,2010,397.7260542
investimento_osservato,investimento_N,2010,589.2146946
investimento_osservato,investimento_R,2010,382.9823414
investimento_osservato,produzione_lorda,2011,29393.78251
investimento_osservato,consumo_privato,2011,11414.35087
investimento_osservato,investimento_E,2011,889.147231
investimento_osservato,investimento_S,2011,411.1623063
investimento_osservato,investimento_N,2011,625.6788907
investimento_osservato,investimento_R,2011,382.3305865
investimento_osservato,produzione_lorda,2012,30210.61327
investimento_osservato,consumo_privato,2012,11648.64789
investimento_osservato,investimento_E,2012,979.968
investimento_osservato,investimento_S,2012,461.451
investimento_osservato,investimento_N,2012,655.697
investimento_osservato,investimento_R,2012,432.014
investimento_osservato,produzione_lorda,2013,30936.90919
investimento_osservato,consumo_privato,2013,11786.7197
investimento_osservato,investimento_E,2013,1040.300973
investimento_osservato,investimento_S,2013,467.9064184
investimento_osservato,investimento_N,2013,694.3590635
investimento_osservato,investimento_R,2013,486.640999
investimento_osservato,produzione_lorda,2014,31684.65024
investimento_osservato,consumo_privato,2014,12106.99647
investimento_osservato,investimento_E,2014,1120.873071
investimento_osservato,investimento_S,2014,519.2634825
investimento_osservato,investimento_N,2014,736.3419462
investimento_osservato,investimento_R,2014,508.1175307
investimento_osservato,produzione_lorda,2015,32337.77562
investimento_osservato,consumo_privato,2015,12718.56896
investimento_osservato,investimento_E,2015,1162.908228
investimento_osservato,investimento_S,2015,515.2763645
investimento_osservato,investimento_N,2015,771.8410725
investimento_osservato,investimento_R,2015,562.3000943
investimento_osservato,produzione_lorda,2016,32733.70594
investimento_osservato,consumo_privato,2016,12988.07245
investimento_osservato,investimento_E,2016,1160.192463
investimento_osservato,investimento_S,2016,494.6857711
investimento_osservato,investimento_N,2016,845.5307864
investimento_osservato,investimento_R,2016,602.4324513
investimento_osservato,produzione_lorda,2017,33673.65081
investimento_osservato,consumo_privato,2017,13243.34115
investimento_osservato,investimento_E,2017,1217.722438
investimento_osservato,investimento_S,2017,505.3221883
investimento_osservato,investimento_N,2017,902.5941762
investimento_osservato,investimento_R,2017,629.0185563
investimento_osservato,produzione_lorda,2018,34708.19907
investimento_osservato,consumo_privato,2018,13610.96232
investimento_osservato,investimento_E,2018,1277.112406
investimento_osservato,investimento_S,2018,541.3342036
investimento_osservato,investimento_N,2018,984.9626808
investimento_osservato,investimento_R,2018,627.4769191
investimento_osservato,produzione_lorda,2019,35334.88701
investimento_osservato,consumo_privato,2019,14196.09105
investimento_osservato,investimento_E,2019,1294.274697
investimento_osservato,investimento_S,2019,552.0009372
investimento_osservato,investimento_N,2019,1064.490259
investimento_osservato,investimento_R,2019,622.2039545
investimento_osservato,stock_E,2010,5253.682314
investimento_osservato,stock_S,2010,11966.29598
investimento_osservato,stock_N,2010,2163.778443
investimento_osservato,stock_R,2010,16313.21928
investimento_osservato,stock_E,2011,5313.024899
investimento_osservato,stock_S,2011,11993.57242
investimento_osservato,stock_N,2011,2209.996374
investimento_osservato,stock_R,2011,16317.84314
investimento_osservato,stock_E,2012,5469.588429
investimento_osservato,stock_S,2012,12031.87116
investimento_osservato,stock_N,2012,2330.539521
investimento_osservato,stock_R,2012,16321.708
investimento_osservato,stock_E,2013,5707.283192
investimento_osservato,stock_S,2013,12105.07079
investimento_osservato,stock_N,2013,2506.594318
investimento_osservato,stock_R,2013,16375.16664
investimento_osservato,stock_E,2014,5962.51391
investimento_osservato,stock_S,2014,12167.24542
investimento_osservato,stock_N,2014,2717.339624
