anno,produzione_lorda,consumo_privato,consumo_pubblico_e_inv_pubblici,investimento_E,investimento_S,investimento_N,investimento_R,investimento_totale_FA,domanda_di_prodotti_per_investimento,ammortamento,investimento_netto,variazione_scorte,esportazioni,importazioni,residuo_materiale,gamma,prodotto_finale_lordo,prodotto_netto,surplus_economico
2012,28150.0624,13549.10173,3142.018,0,0,0,0,0,0,2094.259456,-2094.259456,-297.3951014,1789.203,2154.080058,0,1.224457566,16028.84757,13934.58811,385.486385
2013,30271.58065,12175.90044,3066.668636,0,2172.20663,0,0,2172.20663,2217.806533,1780.638287,391.5683429,-32.57158851,1813.000954,2139.923543,0,1.100358807,17100.88143,15320.24315,3144.342704
2014,30593.68582,13265.98571,3043.148649,0,0,0,0,0,0,1707.793001,-1707.793001,1088.391744,1861.772477,2269.269038,0,1.198871844,16990.02954,15282.23654,2016.25083
2015,30654.6895,14229.87497,3099.013496,878.0513109,0,0,0,878.0513109,761.0604081,1517.083478,-639.0321675,-0.9893032697,1786.331162,2449.018461,0,1.285980312,17426.27227,15909.18879,1679.313823
2016,32545.4883,11483.81787,3153.230443,2086.256793,0,1642.974997,1801.569186,5530.800975,5093.659093,1481.284693,4049.516281,-620.9137639,1792.891133,2422.09463,0,1.037814016,18480.59014,16999.30545,5515.487581
