caso,variabile,anno,valore
O2 H29b_capacita,consumo_privato,2013,12306.95751
O2 H29b_capacita,investimento_E,2013,541.5586966
O2 H29b_capacita,investimento_S,2013,373.7329281
O2 H29b_capacita,investimento_N,2013,469.925434
O2 H29b_capacita,investimento_R,2013,474.1908961
O2 H29b_capacita,produzione_lorda,2014,30929.08649
O2 H29b_capacita,consumo_privato,2014,12630.91979
O2 H29b_capacita,investimento_E,2014,574.4406072
O2 H29b_capacita,investimento_S,2014,350.3746201
O2 H29b_capacita,investimento_N,2014,498.5957852
O2 H29b_capacita,investimento_R,2014,493.9488501
O2 H29b_capacita,produzione_lorda,2015,31685.05364
O2 H29b_capacita,consumo_privato,2015,13070.77161
O2 H29b_capacita,investimento_E,2015,607.3225177
O2 H29b_capacita,investimento_S,2015,327.0163121
O2 H29b_capacita,investimento_N,2015,527.2661364
O2 H29b_capacita,investimento_R,2015,513.7068041
O2 H29b_capacita,produzione_lorda,2016,32438.04699
O2 H29b_capacita,consumo_privato,2016,13426.29548
O2 H29b_capacita,investimento_E,2016,640.2044282
O2 H29b_capacita,investimento_S,2016,303.6580041
O2 H29b_capacita,investimento_N,2016,555.9364877
O2 H29b_capacita,investimento_R,2016,493.9488501
O2 H29b_capacita,produzione_lorda,2017,33051.95486
O2 H29b_capacita,consumo_privato,2017,13859.32456
O2 H29b_capacita,investimento_E,2017,673.0863387
O2 H29b_capacita,investimento_S,2017,280.2996961
O2 H29b_capacita,investimento_N,2017,584.6068389
O2 H29b_capacita,investimento_R,2017,474.1908961
O2 H29b_capacita,produzione_lorda,2018,33536.3067
O2 H29b_capacita,consumo_privato,2018,14407.81367
O2 H29b_capacita,investimento_E,2018,640.2044282
O2 H29b_capacita,investimento_S,2018,256.9413881
O2 H29b_capacita,investimento_N,2018,613.2771901
O2 H29b_capacita,investimento_R,2018,476.6214849
O2 H29b_capacita,produzione_lorda,2019,33645.5414
O2 H29b_capacita,consumo_privato,2019,14814.42201
O2 H29b_capacita,investimento_E,2019,607.3225177
O2 H29b_capacita,investimento_S,2019,233.58308
O2 H29b_capacita,investimento_N,2019,584.6068389
O2 H29b_capacita,investimento_R,2019,496.3794389
O2 H29b_capacita,stock_E,2010,5253.682314
O2 H29b_capacita,stock_S,2010,11966.29598
O2 H29b_capacita,stock_N,2010,2163.778443
O2 H29b_capacita,stock_R,2010,16313.21928
O2 H29b_capacita,stock_E,2011,5150.139832
O2 H29b_capacita,stock_S,2011,12039.65422
O2 H29b_capacita,stock_N,2011,2165.518353
O2 H29b_capacita,stock_R,2011,16349.77783
O2 H29b_capacita,stock_E,2012,5040.052413
O2 H29b_capacita,stock_S,2012,12085.82815
O2 H29b_capacita,stock_N,2012,2201.363494
O2 H29b_capacita,stock_R,2012,16405.24642
O2 H29b_capacita,stock_E,2013,4904.002367
O2 H29b_capacita,stock_S,2013,12095.16901
O2 H29b_capacita,stock_N,2013,2232.729265
O2 H29b_capacita,stock_R,2013,16479.18646
O2 H29b_capacita,stock_E,2014,4767.08695
O2 H29b_capacita,stock_S,2014,12084.78381
O2 H29b_capacita,stock_N,2014,2242.710647
O2 H29b_capacita,stock_R,2014,16571.16954
O2 H29b_capacita,stock_E,2015,4674.189227
O2 H29b_capacita,stock_S,2015,12048.96503
O2 H29b_capacita,stock_N,2015,2243.496347
O2 H29b_capacita,stock_R,2015,16680.77717
O2 H29b_capacita,stock_E,2016,4625.90584
O2 H29b_capacita,stock_S,2016,11996.45239
O2 H29b_capacita,stock_N,2016,2240.286914
O2 H29b_capacita,stock_R,2016,16807.60059
O2 H29b_capacita,stock_E,2017,4607.807913
O2 H29b_capacita,stock_S,2017,11927.05865
O2 H29b_capacita,stock_N,2017,2231.867997
O2 H29b_capacita,stock_R,2017,16911.72459
O2 H29b_capacita,stock_E,2018,4614.268694
O2 H29b_capacita,stock_S,2018,11840.92671
O2 H29b_capacita,stock_N,2018,2214.02595
O2 H29b_capacita,stock_R,2018,16993.67565
O2 H29b_capacita,stock_E,2019,4572.49119
O2 H29b_capacita,stock_S,2019,11737.51667
O2 H29b_capacita,stock_N,2019,2163.226307
O2 H29b_capacita,stock_R,2019,17076.15657
O2 H29b_capacita,stock_E,2020,4493.093936
O2 H29b_capacita,stock_S,2020,11615.38132
O2 H29b_capacita,stock_N,2020,2044.642242
O2 H29b_capacita,stock_R,2020,17176.48245
O2 H29c_capacita_produzione,produzione_lorda,2010,28294.79077
O2 H29c_capacita_produzione,consumo_privato,2010,11484.91475
O2 H29c_capacita_produzione,investimento_E,2010,624.7563
O2 H29c_capacita_produzione,investimento_S,2010,443.8078521
O2 H29c_capacita_produzione,investimento_N,2010,544.7366734
O2 H29c_capacita_produzione,investimento_R,2010,414.9170341
O2 H29c_capacita_produzione,produzione_lorda,2011,29335.37706
O2 H29c_capacita_produzione,consumo_privato,2011,11708.4518
O2 H29c_capacita_produzione,investimento_E,2011,591.8743895
O2 H29c_capacita_produzione,investimento_S,2011,420.4495441
O2 H29c_capacita_produzione,investimento_N,2011,516.0663222
O2 H29c_capacita_produzione,investimento_R,2011,434.6749881
O2 H29c_capacita_produzione,produzione_lorda,2012,29638.38041
O2 H29c_capacita_produzione,consumo_privato,2012,11965.17125
O2 H29c_capacita_produzione,investimento_E,2012,558.992479
O2 H29c_capacita_produzione,investimento_S,2012,397.0912361
O2 H29c_capacita_produzione,investimento_N,2012,487.3959709
O2 H29c_capacita_produzione,investimento_R,2012,454.4329421
O2 H29c_capacita_produzione,produzione_lorda,2013,30298.13979
O2 H29c_capacita_produzione,consumo_privato,2013,12295.60935
O2 H29c_capacita_produzione,investimento_E,2013,526.1105684
O2 H29c_capacita_produzione,investimento_S,2013,373.7329281
O2 H29c_capacita_produzione,investimento_N,2013,516.0663221
O2 H29c_capacita_produzione,investimento_R,2013,474.1908961
O2 H29c_capacita_produzione,produzione_lorda,2014,30933.87797
O2 H29c_capacita_produzione,consumo_privato,2014,12608.06672
O2 H29c_capacita_produzione,investimento_E,2014,558.992479
O2 H29c_capacita_produzione,investimento_S,2014,350.3746201
O2 H29c_capacita_produzione,investimento_N,2014,544.7366734
O2 H29c_capacita_produzione,investimento_R,2014,493.9488501
O2 H29c_capacita_produzione,produzione_lorda,2015,31649.23899
O2 H29c_capacita_produzione,consumo_privato,2015,13070.77262
O2 H29c_capacita_produzione,investimento_E,2015,591.8743895
O2 H29c_capacita_produzione,investimento_S,2015,327.0163121
O2 H29c_capacita_produzione,investimento_N,2015,573.4070246
O2 H29c_capacita_produzione,investimento_R,2015,513.7068041
O2 H29c_capacita_produzione,produzione_lorda,2016,32378.29318
O2 H29c_capacita_produzione,consumo_privato,2016,13426.14716
O2 H29c_capacita_produzione,investimento_E,2016,624.7563
O2 H29c_capacita_produzione,investimento_S,2016,303.6580041
O2 H29c_capacita_produzione,investimento_N,2016,602.0773758
O2 H29c_capacita_produzione,investimento_R,2016,514.6733275
O2 H29c_capacita_produzione,produzione_lorda,2017,33136.78595
O2 H29c_capacita_produzione,consumo_privato,2017,13791.9247
O2 H29c_capacita_produzione,investimento_E,2017,657.6382106
O2 H29c_capacita_produzione,investimento_S,2017,280.2996961
O2 H29c_capacita_produzione,investimento_N,2017,630.7477271
O2 H29c_capacita_produzione,investimento_R,2017,494.9153735
O2 H29c_capacita_produzione,produzione_lorda,2018,33617.89908
O2 H29c_capacita_produzione,consumo_privato,2018,14384.94417
O2 H29c_capacita_produzione,investimento_E,2018,638.2968938
O2 H29c_capacita_produzione,investimento_S,2018,256.9413881
O2 H29c_capacita_produzione,investimento_N,2018,659.4180783
O2 H29c_capacita_produzione,investimento_R,2018,475.1574195
O2 H29c_capacita_produzione,produzione_lorda,2019,33800.46077
O2 H29c_capacita_produzione,consumo_privato,2019,14848.83723
O2 H29c_capacita_produzione,investimento_E,2019,605.4149833
O2 H29c_capacita_produzione,investimento_S,2019,233.5830801
O2 H29c_capacita_produzione,investimento_N,2019,688.0884296
O2 H29c_capacita_produzione,investimento_R,2019,458.7196098
O2 H29c_capacita_produzione,stock_E,2010,5253.682314
O2 H29c_capacita_produzione,stock_S,2010,11966.29598
O2 H29c_capacita_produzione,stock_N,2010,2163.778443
O2 H29c_capacita_produzione,stock_R,2010,16313.21928
O2 H29c_capacita_produzione,stock_E,2011,5150.139832
O2 H29c_capacita_produzione,stock_S,2011,12039.65422
O2 H29c_capacita_produzione,stock_N,2011,2165.518353
O2 H29c_capacita_produzione,stock_R,2011,16349.77783
O2 H29c_capacita_produzione,stock_E,2012,5043.521227
O2 H29c_capacita_produzione,stock_S,2012,12085.81148
O2 H29c_capacita_produzione,stock_N,2012,2191.220355
O2 H29c_capacita_produzione,stock_R,2012,16405.24642
O2 H29c_capacita_produzione,stock_E,2013,4910.872751
O2 H29c_capacita_produzione,stock_S,2013,12093.81405
O2 H29c_capacita_produzione,stock_N,2013,2212.396516
O2 H29c_capacita_produzione,stock_R,2013,16479.18646
O2 H29c_capacita_produzione,stock_E,2014,4759.051051
O2 H29c_capacita_produzione,stock_S,2014,12082.11641
O2 H29c_capacita_produzione,stock_N,2014,2260.57419
O2 H29c_capacita_produzione,stock_R,2014,16571.16954
O2 H29c_capacita_produzione,stock_E,2015,4654.021766
O2 H29c_capacita_produzione,stock_S,2015,12044.65305
O2 H29c_capacita_produzione,stock_N,2015,2293.662052
O2 H29c_capacita_produzione,stock_R,2015,16680.77717
O2 H29c_capacita_produzione,stock_E,2016,4595.195616
O2 H29c_capacita_produzione,stock_S,2016,11990.67143
O2 H29c_capacita_produzione,stock_N,2016,2320.551574
O2 H29c_capacita_produzione,stock_R,2016,16807.60059
O2 H29c_capacita_produzione,stock_E,2017,4568.063491
O2 H29c_capacita_produzione,stock_S,2017,11920.02598
O2 H29c_capacita_produzione,stock_N,2017,2339.997052
O2 H29c_capacita_produzione,stock_R,2017,16932.44906
O2 H29c_capacita_produzione,stock_E,2018,4565.534016
O2 H29c_capacita_produzione,stock_S,2018,11832.65091
O2 H29c_capacita_produzione,stock_N,2018,2347.117172
O2 H29c_capacita_produzione,stock_R,2018,17034.64393
O2 H29c_capacita_produzione,stock_E,2019,4530.325111
O2 H29c_capacita_produzione,stock_S,2019,11728.04556
O2 H29c_capacita_produzione,stock_N,2019,2311.086101
O2 H29c_capacita_produzione,stock_R,2019,17114.7106
O2 H29c_capacita_produzione,stock_E,2020,4455.842021
O2 H29c_capacita_produzione,stock_S,2020,11603.71831
O2 H29c_capacita_produzione,stock_N,2020,2251.509571
O2 H29c_capacita_produzione,stock_R,2020,17176.48245
