vincolo,duale,famiglia
"bilancio[111CA,2012]",-9.470770735e-06,bilancio
"bilancio[113FF,2012]",-1.305306896e-05,bilancio
"bilancio[211,2012]",-4.57703604e-06,bilancio
"bilancio[212,2012]",-5.216679782e-06,bilancio
"bilancio[213,2012]",-6.175454297e-06,bilancio
"bilancio[22,2012]",-5.39329755e-06,bilancio
"bilancio[23,2012]",-9.508814326e-06,bilancio
"bilancio[321,2012]",-1.028019673e-05,bilancio
"bilancio[327,2012]",-8.086177657e-06,bilancio
"bilancio[331,2012]",-6.226248019e-06,bilancio
"bilancio[332,2012]",-8.562204882e-06,bilancio
"bilancio[333,2012]",-7.261575305e-06,bilancio
"bilancio[334,2012]",-5.882498715e-06,bilancio
"bilancio[335,2012]",-7.190293469e-06,bilancio
"bilancio[3361MV,2012]",-6.725588056e-06,bilancio
"bilancio[3364OT,2012]",-6.338874825e-06,bilancio
"bilancio[337,2012]",-1.084043263e-05,bilancio
"bilancio[339,2012]",-7.591487185e-06,bilancio
"bilancio[311FT,2012]",-8.204742756e-06,bilancio
"bilancio[313TT,2012]",-9.318588329e-06,bilancio
"bilancio[315AL,2012]",-4.57703604e-06,bilancio
"bilancio[322,2012]",-7.393273868e-06,bilancio
"bilancio[323,2012]",-1.006959189e-05,bilancio
"bilancio[324,2012]",-4.173835831e-06,bilancio
"bilancio[325,2012]",-4.967840314e-06,bilancio
"bilancio[326,2012]",-7.618247104e-06,bilancio
"bilancio[42,2012]",-7.311214192e-06,bilancio
"bilancio[441,2012]",-9.690273346e-06,bilancio
"bilancio[445,2012]",-1.58716386e-05,bilancio
"bilancio[452,2012]",-1.66209158e-05,bilancio
"bilancio[4A0,2012]",-1.196720635e-05,bilancio
"bilancio[481,2012]",-6.51287319e-06,bilancio
"bilancio[482,2012]",-8.878863391e-06,bilancio
"bilancio[483,2012]",-9.037186305e-06,bilancio
"bilancio[484,2012]",-9.42894082e-06,bilancio
"bilancio[485,2012]",-1.1826131e-05,bilancio
"bilancio[486,2012]",-4.427794556e-06,bilancio
"bilancio[487OS,2012]",-1.039082914e-05,bilancio
"bilancio[493,2012]",-1.091139867e-05,bilancio
"bilancio[511,2012]",-5.693758414e-06,bilancio
"bilancio[512,2012]",-5.465913575e-06,bilancio
"bilancio[513,2012]",-5.464669692e-06,bilancio
"bilancio[514,2012]",-6.272849502e-06,bilancio
"bilancio[521CI,2012]",-3.073528616e-05,bilancio
"bilancio[523,2012]",-9.037835309e-06,bilancio
"bilancio[524,2012]",-9.401836763e-06,bilancio
"bilancio[525,2012]",-8.815907777e-06,bilancio
"bilancio[HS,2012]",-9.037186305e-06,bilancio
"bilancio[ORE,2012]",-7.250143772e-06,bilancio
"bilancio[532RL,2012]",-9.836850608e-06,bilancio
"bilancio[5411,2012]",-9.077437577e-06,bilancio
"bilancio[5415,2012]",-7.816202207e-06,bilancio
