caso,variabile,anno,valore
O2 penalita,stock_E,2016,6278.32281
O2 penalita,stock_S,2016,12337.82187
O2 penalita,stock_N,2016,2708.775478
O2 penalita,stock_R,2016,16489.88817
O2 penalita,stock_E,2017,6504.754142
O2 penalita,stock_S,2017,12439.9987
O2 penalita,stock_N,2017,2875.736363
O2 penalita,stock_R,2017,16573.89278
O2 limite_15%,produzione_lorda,2012,29689.00156
O2 limite_15%,consumo_privato,2012,11788.17652
O2 limite_15%,investimento_E,2012,995.411998
O2 limite_15%,investimento_S,2012,349.6104661
O2 limite_15%,investimento_N,2012,531.8270571
O2 limite_15%,investimento_R,2012,439.6801744
O2 limite_15%,produzione_lorda,2013,30966.30979
O2 limite_15%,consumo_privato,2013,12084.74086
O2 limite_15%,investimento_E,2013,1144.723798
O2 limite_15%,investimento_S,2013,297.1688961
O2 limite_15%,investimento_N,2013,452.0529985
O2 limite_15%,investimento_R,2013,392.4243857
O2 limite_15%,produzione_lorda,2014,31824.58259
O2 limite_15%,consumo_privato,2014,12379.69952
O2 limite_15%,investimento_E,2014,1316.432367
O2 limite_15%,investimento_S,2014,252.5935617
O2 limite_15%,investimento_N,2014,519.8609483
O2 limite_15%,investimento_R,2014,423.2234885
O2 limite_15%,produzione_lorda,2015,32465.92595
O2 limite_15%,consumo_privato,2015,12860.77531
O2 limite_15%,investimento_E,2015,1513.897223
O2 limite_15%,investimento_S,2015,214.7045275
O2 limite_15%,investimento_N,2015,597.8400906
O2 limite_15%,investimento_R,2015,484.1038882
O2 limite_15%,produzione_lorda,2016,32964.81024
O2 limite_15%,consumo_privato,2016,13394.4176
O2 limite_15%,investimento_E,2016,1740.981806
O2 limite_15%,investimento_S,2016,182.4988483
O2 limite_15%,investimento_N,2016,687.5161042
O2 limite_15%,investimento_R,2016,411.488305
O2 limite_15%,stock_E,2012,5482.556292
O2 limite_15%,stock_S,2012,12034.73719
O2 limite_15%,stock_N,2012,2308.266901
O2 limite_15%,stock_R,2012,16320.95131
O2 limite_15%,stock_E,2013,5712.390738
O2 limite_15%,stock_S,2013,12010.7631
O2 limite_15%,stock_N,2013,2262.362158
O2 limite_15%,stock_R,2013,16383.26594
O2 limite_15%,stock_E,2014,6064.183187
O2 limite_15%,stock_S,2014,11936.01565
O2 limite_15%,stock_N,2014,2187.532412
O2 limite_15%,stock_R,2014,16396.88397
O2 limite_15%,stock_E,2015,6530.414537
O2 limite_15%,stock_S,2015,11809.50681
O2 limite_15%,stock_N,2015,2227.768797
O2 limite_15%,stock_R,2015,16440.98624
O2 limite_15%,stock_E,2016,7128.245906
O2 limite_15%,stock_S,2016,11644.42421
O2 limite_15%,stock_N,2016,2350.28483
O2 limite_15%,stock_R,2016,16544.94919
O2 limite_15%,stock_E,2017,7852.823915
O2 limite_15%,stock_S,2017,11449.86456
O2 limite_15%,stock_N,2017,2517.800723
O2 limite_15%,stock_R,2017,16573.89278
O2 penalita_tempi_costruzione,produzione_lorda,2012,29813.62815
O2 penalita_tempi_costruzione,consumo_privato,2012,11589.14176
O2 penalita_tempi_costruzione,investimento_E,2012,933.6184975
O2 penalita_tempi_costruzione,investimento_S,2012,431.8717522
