caso,variabile,anno,valore
O2 produzione_per_tipo,produzione_lorda,2013,30256.12921
O2 produzione_per_tipo,consumo_privato,2013,12026.17751
O2 produzione_per_tipo,investimento_E,2013,458.3938161
O2 produzione_per_tipo,investimento_S,2013,726.9535345
O2 produzione_per_tipo,investimento_N,2013,395.4713021
O2 produzione_per_tipo,investimento_R,2013,506.0862287
O2 produzione_per_tipo,produzione_lorda,2014,31092.18775
O2 produzione_per_tipo,consumo_privato,2014,12480.97021
O2 produzione_per_tipo,investimento_E,2014,467.2846152
O2 produzione_per_tipo,investimento_S,2014,682.7506049
O2 produzione_per_tipo,investimento_N,2014,447.7951323
O2 produzione_per_tipo,investimento_R,2014,552.7598787
O2 produzione_per_tipo,produzione_lorda,2015,31883.31532
O2 produzione_per_tipo,consumo_privato,2015,12936.65335
O2 produzione_per_tipo,investimento_E,2015,622.7448524
O2 produzione_per_tipo,investimento_S,2015,360.2670723
O2 produzione_per_tipo,investimento_N,2015,624.7448664
O2 produzione_per_tipo,investimento_R,2015,813.3335551
O2 produzione_per_tipo,produzione_lorda,2016,32643.89596
O2 produzione_per_tipo,consumo_privato,2016,13368.46105
O2 produzione_per_tipo,investimento_E,2016,563.3950254
O2 produzione_per_tipo,investimento_S,2016,374.562048
O2 produzione_per_tipo,investimento_N,2016,1026.65345
O2 produzione_per_tipo,investimento_R,2016,459.4687747
O2 produzione_per_tipo,produzione_lorda,2017,33884.0678
O2 produzione_per_tipo,consumo_privato,2017,13655.16107
O2 produzione_per_tipo,investimento_E,2017,573.3945758
O2 produzione_per_tipo,investimento_S,2017,367.0969951
O2 produzione_per_tipo,investimento_N,2017,1119.620962
O2 produzione_per_tipo,investimento_R,2017,72.10674768
O2 produzione_per_tipo,produzione_lorda,2018,35066.61282
O2 produzione_per_tipo,consumo_privato,2018,13885.78567
O2 produzione_per_tipo,investimento_E,2018,556.1246799
O2 produzione_per_tipo,investimento_S,2018,1373.678052
O2 produzione_per_tipo,investimento_N,2018,1172.518301
O2 produzione_per_tipo,investimento_R,2018,0
O2 produzione_per_tipo,produzione_lorda,2019,36283.76464
O2 produzione_per_tipo,consumo_privato,2019,13886.73564
O2 produzione_per_tipo,investimento_E,2019,3280.764763
O2 produzione_per_tipo,investimento_S,2019,1888.100268
O2 produzione_per_tipo,investimento_N,2019,800.2122099
O2 produzione_per_tipo,investimento_R,2019,0
O2 produzione_per_tipo,stock_E,2010,5253.682314
O2 produzione_per_tipo,stock_S,2010,11966.29598
O2 produzione_per_tipo,stock_N,2010,2163.778443
O2 produzione_per_tipo,stock_R,2010,16313.21928
O2 produzione_per_tipo,stock_E,2011,4763.405789
O2 produzione_per_tipo,stock_S,2011,11983.33331
O2 produzione_per_tipo,stock_N,2011,1646.932299
O2 produzione_per_tipo,stock_R,2011,17054.93247
O2 produzione_per_tipo,stock_E,2012,4452.595282
O2 produzione_per_tipo,stock_S,2012,12372.92977
O2 produzione_per_tipo,stock_N,2012,1419.431965
O2 produzione_per_tipo,stock_R,2012,17223.34478
O2 produzione_per_tipo,stock_E,2013,4401.100474
O2 produzione_per_tipo,stock_S,2013,12531.2311
O2 produzione_per_tipo,stock_N,2013,1387.739217
O2 produzione_per_tipo,stock_R,2013,17687.11117
O2 produzione_per_tipo,stock_E,2014,4255.763533
O2 produzione_per_tipo,stock_S,2014,12870.6084
O2 produzione_per_tipo,stock_N,2014,1437.334968
O2 produzione_per_tipo,stock_R,2014,17782.97374
O2 produzione_per_tipo,stock_E,2015,4140.15224
O2 produzione_per_tipo,stock_S,2015,13158.05077
O2 produzione_per_tipo,stock_N,2015,1493.821527
O2 produzione_per_tipo,stock_R,2015,17923.28658
O2 produzione_per_tipo,stock_E,2016,4198.010857
O2 produzione_per_tipo,stock_S,2016,13117.65522
O2 produzione_per_tipo,stock_N,2016,1675.808726
O2 produzione_per_tipo,stock_R,2016,18320.91877
O2 produzione_per_tipo,stock_E,2017,4177.583912
O2 produzione_per_tipo,stock_S,2017,13096.98599
O2 produzione_per_tipo,stock_N,2017,2206.411893
O2 produzione_per_tipo,stock_R,2017,18355.46375
O2 produzione_per_tipo,stock_E,2018,4158.097326
O2 produzione_per_tipo,stock_S,2018,13071.17349
O2 produzione_per_tipo,stock_N,2018,2689.998193
O2 produzione_per_tipo,stock_R,2018,18001.84549
O2 produzione_per_tipo,stock_E,2019,4117.163774
O2 produzione_per_tipo,stock_S,2019,14055.77701
O2 produzione_per_tipo,stock_N,2019,3019.644265
O2 produzione_per_tipo,stock_R,2019,17584.32208
O2 produzione_per_tipo,stock_E,2020,6793.348991
O2 produzione_per_tipo,stock_S,2020,15473.19002
O2 produzione_per_tipo,stock_N,2020,2797.904637
O2 produzione_per_tipo,stock_R,2020,17176.48245
O2 produzione_aggregata,produzione_lorda,2010,28089.41488
O2 produzione_aggregata,consumo_privato,2010,11475.96063
O2 produzione_aggregata,investimento_E,2010,274.4024224
O2 produzione_aggregata,investimento_S,2010,324.7440397
O2 produzione_aggregata,investimento_N,2010,98.39054523
O2 produzione_aggregata,investimento_R,2010,1024.572415
O2 produzione_aggregata,produzione_lorda,2011,28976.97508
O2 produzione_aggregata,consumo_privato,2011,11707.61829
O2 produzione_aggregata,investimento_E,2011,247.3659334
O2 produzione_aggregata,investimento_S,2011,579.9078657
O2 produzione_aggregata,investimento_N,2011,331.3371406
O2 produzione_aggregata,investimento_R,2011,486.9378972
O2 produzione_aggregata,produzione_lorda,2012,29560.25401
O2 produzione_aggregata,consumo_privato,2012,11958.61739
O2 produzione_aggregata,investimento_E,2012,670.2354881
O2 produzione_aggregata,investimento_S,2012,181.4734493
O2 produzione_aggregata,investimento_N,2012,472.6890618
O2 produzione_aggregata,investimento_R,2012,915.2733298
O2 produzione_aggregata,produzione_lorda,2013,30354.24829
O2 produzione_aggregata,consumo_privato,2013,12155.58331
O2 produzione_aggregata,investimento_E,2013,464.060776
O2 produzione_aggregata,investimento_S,2013,334.7779094
O2 produzione_aggregata,investimento_N,2013,749.0901805
O2 produzione_aggregata,investimento_R,2013,530.6877955
O2 produzione_aggregata,produzione_lorda,2014,31294.83586
O2 produzione_aggregata,consumo_privato,2014,12497.8909
O2 produzione_aggregata,investimento_E,2014,631.4127562
O2 produzione_aggregata,investimento_S,2014,103.7141558
O2 produzione_aggregata,investimento_N,2014,949.2681548
O2 produzione_aggregata,investimento_R,2014,598.8860755
O2 produzione_aggregata,produzione_lorda,2015,32268.66313
O2 produzione_aggregata,consumo_privato,2015,12989.74031
O2 produzione_aggregata,investimento_E,2015,1130.482423
O2 produzione_aggregata,investimento_S,2015,2.165786445
O2 produzione_aggregata,investimento_N,2015,565.1369348
O2 produzione_aggregata,investimento_R,2015,809.9845577
O2 produzione_aggregata,produzione_lorda,2016,32894.37726
O2 produzione_aggregata,consumo_privato,2016,13383.70693
O2 produzione_aggregata,investimento_E,2016,1027.786266
O2 produzione_aggregata,investimento_S,2016,0
O2 produzione_aggregata,investimento_N,2016,1152.553821
O2 produzione_aggregata,investimento_R,2016,471.2882393
O2 produzione_aggregata,produzione_lorda,2017,34250.70596
O2 produzione_aggregata,consumo_privato,2017,13678.39695
O2 produzione_aggregata,investimento_E,2017,1031.668036
O2 produzione_aggregata,investimento_S,2017,0
O2 produzione_aggregata,investimento_N,2017,1040.638431
O2 produzione_aggregata,investimento_R,2017,100.0414635
O2 produzione_aggregata,produzione_lorda,2018,35172.71741
O2 produzione_aggregata,consumo_privato,2018,13905.61095
O2 produzione_aggregata,investimento_E,2018,2289.939411
O2 produzione_aggregata,investimento_S,2018,0
O2 produzione_aggregata,investimento_N,2018,1112.446378
O2 produzione_aggregata,investimento_R,2018,0
O2 produzione_aggregata,produzione_lorda,2019,35798.30143
O2 produzione_aggregata,consumo_privato,2019,14135.1088
O2 produzione_aggregata,investimento_E,2019,5115.87583
O2 produzione_aggregata,investimento_S,2019,0
O2 produzione_aggregata,investimento_N,2019,1746.555442
O2 produzione_aggregata,investimento_R,2019,0
O2 produzione_aggregata,stock_E,2010,5253.682314
O2 produzione_aggregata,stock_S,2010,11966.29598
O2 produzione_aggregata,stock_N,2010,2163.778443
O2 produzione_aggregata,stock_R,2010,16313.21928
O2 produzione_aggregata,stock_E,2011,4799.785955
O2 produzione_aggregata,stock_S,2011,11920.59041
O2 produzione_aggregata,stock_N,2011,1719.172225
O2 produzione_aggregata,stock_R,2011,16959.43321
O2 produzione_aggregata,stock_E,2012,4388.220779
O2 produzione_aggregata,stock_S,2012,12130.7685
O2 produzione_aggregata,stock_N,2012,1641.967517
O2 produzione_aggregata,stock_R,2012,17053.02475
O2 produzione_aggregata,stock_E,2013,4454.851043
O2 produzione_aggregata,stock_S,2013,11936.0667
O2 produzione_aggregata,stock_N,2013,1724.982649
O2 produzione_aggregata,stock_R,2013,17572.78102
O2 produzione_aggregata,stock_E,2014,4304.618696
O2 produzione_aggregata,stock_S,2014,11904.81312
O2 produzione_aggregata,stock_N,2014,2044.197769
O2 produzione_aggregata,stock_R,2014,17695.89685
O2 produzione_aggregata,stock_E,2015,4339.026859
O2 produzione_aggregata,stock_S,2015,11648.11556
O2 produzione_aggregata,stock_N,2015,2466.935737
O2 produzione_aggregata,stock_R,2015,17884.3555
O2 produzione_aggregata,stock_E,2016,4866.047312
O2 produzione_aggregata,stock_S,2016,11300.88035
O2 produzione_aggregata,stock_N,2016,2368.767851
O2 produzione_aggregata,stock_R,2016,18279.54163
O2 produzione_aggregata,stock_E,2017,5196.660646
O2 produzione_aggregata,stock_S,2017,10964.50074
O2 produzione_aggregata,stock_N,2017,2864.81578
O2 produzione_aggregata,stock_R,2017,18326.86575
O2 produzione_aggregata,stock_E,2018,5469.697557
O2 produzione_aggregata,stock_S,2018,10640.55696
O2 produzione_aggregata,stock_N,2018,3116.341189
O2 produzione_aggregata,stock_R,2018,18001.84549
O2 produzione_aggregata,stock_E,2019,6940.400005
O2 produzione_aggregata,stock_S,2019,10328.44634
