caso,variabile,anno,valore
limite_15% 2010-2019,stock_N,2016,1878.54128
limite_15% 2010-2019,stock_R,2016,16959.26016
limite_15% 2010-2019,stock_E,2017,4514.569913
limite_15% 2010-2019,stock_S,2017,11611.93317
limite_15% 2010-2019,stock_N,2017,1900.381766
limite_15% 2010-2019,stock_R,2017,16896.26762
limite_15% 2010-2019,stock_E,2018,4676.821584
limite_15% 2010-2019,stock_S,2018,11674.68454
limite_15% 2010-2019,stock_N,2018,1969.65419
limite_15% 2010-2019,stock_R,2018,16785.18363
limite_15% 2010-2019,stock_E,2019,4920.792091
limite_15% 2010-2019,stock_S,2019,11792.48117
limite_15% 2010-2019,stock_N,2019,2068.04104
limite_15% 2010-2019,stock_R,2019,16634.55644
limite_15% 2010-2019,stock_E,2020,5253.682314
limite_15% 2010-2019,stock_S,2020,11966.29598
limite_15% 2010-2019,stock_N,2020,2163.778443
limite_15% 2010-2019,stock_R,2020,16451.62115
penalita_0.1 2010-2019,produzione_lorda,2010,28330.8919
penalita_0.1 2010-2019,consumo_privato,2010,11565.64626
penalita_0.1 2010-2019,investimento_E,2010,624.7563
penalita_0.1 2010-2019,investimento_S,2010,443.8078521
penalita_0.1 2010-2019,investimento_N,2010,544.7366734
penalita_0.1 2010-2019,investimento_R,2010,414.9170341
penalita_0.1 2010-2019,produzione_lorda,2011,29418.58423
penalita_0.1 2010-2019,consumo_privato,2011,11667.41386
penalita_0.1 2010-2019,investimento_E,2011,591.8743895
penalita_0.1 2010-2019,investimento_S,2011,420.4495441
penalita_0.1 2010-2019,investimento_N,2011,516.0663222
penalita_0.1 2010-2019,investimento_R,2011,434.6749881
penalita_0.1 2010-2019,produzione_lorda,2012,29706.95841
penalita_0.1 2010-2019,consumo_privato,2012,11996.09471
penalita_0.1 2010-2019,investimento_E,2012,562.6330646
penalita_0.1 2010-2019,investimento_S,2012,397.0912361
penalita_0.1 2010-2019,investimento_N,2012,487.3959709
penalita_0.1 2010-2019,investimento_R,2012,454.4329421
penalita_0.1 2010-2019,produzione_lorda,2013,30328.13548
penalita_0.1 2010-2019,consumo_privato,2013,12290.21022
penalita_0.1 2010-2019,investimento_E,2013,595.5149752
penalita_0.1 2010-2019,investimento_S,2013,373.7329281
penalita_0.1 2010-2019,investimento_N,2013,458.7256197
penalita_0.1 2010-2019,investimento_R,2013,474.1908961
penalita_0.1 2010-2019,produzione_lorda,2014,30920.41484
penalita_0.1 2010-2019,consumo_privato,2014,12708.11279
penalita_0.1 2010-2019,investimento_E,2014,628.3968857
penalita_0.1 2010-2019,investimento_S,2014,350.3746201
penalita_0.1 2010-2019,investimento_N,2014,430.0552685
penalita_0.1 2010-2019,investimento_R,2014,454.4329421
penalita_0.1 2010-2019,produzione_lorda,2015,31401.20218
penalita_0.1 2010-2019,consumo_privato,2015,13244.49786
penalita_0.1 2010-2019,investimento_E,2015,661.2787962
penalita_0.1 2010-2019,investimento_S,2015,327.0163121
penalita_0.1 2010-2019,investimento_N,2015,401.3849172
penalita_0.1 2010-2019,investimento_R,2015,434.6749881
penalita_0.1 2010-2019,produzione_lorda,2016,32130.51477
penalita_0.1 2010-2019,consumo_privato,2016,13590.18229
penalita_0.1 2010-2019,investimento_E,2016,694.1607067
penalita_0.1 2010-2019,investimento_S,2016,349.7083322
penalita_0.1 2010-2019,investimento_N,2016,405.2589218
penalita_0.1 2010-2019,investimento_R,2016,414.9170341
penalita_0.1 2010-2019,produzione_lorda,2017,32930.51901
penalita_0.1 2010-2019,consumo_privato,2017,13924.90396
penalita_0.1 2010-2019,investimento_E,2017,727.0426173
penalita_0.1 2010-2019,investimento_S,2017,373.0666402
penalita_0.1 2010-2019,investimento_N,2017,433.929273
penalita_0.1 2010-2019,investimento_R,2017,395.1590801
penalita_0.1 2010-2019,produzione_lorda,2018,33930.37453
penalita_0.1 2010-2019,consumo_privato,2018,14362.92959
penalita_0.1 2010-2019,investimento_E,2018,759.9245278
penalita_0.1 2010-2019,investimento_S,2018,396.4249482
penalita_0.1 2010-2019,investimento_N,2018,462.5996243
penalita_0.1 2010-2019,investimento_R,2018,375.401126
penalita_0.1 2010-2019,produzione_lorda,2019,34124.99386
penalita_0.1 2010-2019,consumo_privato,2019,14826.45549
penalita_0.1 2010-2019,investimento_E,2019,792.8064383
penalita_0.1 2010-2019,investimento_S,2019,419.7832562
penalita_0.1 2010-2019,investimento_N,2019,491.2699755
penalita_0.1 2010-2019,investimento_R,2019,355.643172
penalita_0.1 2010-2019,stock_E,2010,5253.682314
penalita_0.1 2010-2019,stock_S,2010,11966.29598
penalita_0.1 2010-2019,stock_N,2010,2163.778443
penalita_0.1 2010-2019,stock_R,2010,16313.21928
penalita_0.1 2010-2019,stock_E,2011,5150.139832
penalita_0.1 2010-2019,stock_S,2011,12039.65422
penalita_0.1 2010-2019,stock_N,2011,2165.518353
penalita_0.1 2010-2019,stock_R,2011,16349.77783
penalita_0.1 2010-2019,stock_E,2012,5073.424708
penalita_0.1 2010-2019,stock_S,2012,12085.98866
penalita_0.1 2010-2019,stock_N,2012,2198.274656
penalita_0.1 2010-2019,stock_R,2012,16405.24642
penalita_0.1 2010-2019,stock_E,2013,4998.969547
penalita_0.1 2010-2019,stock_S,2013,12092.94368
penalita_0.1 2010-2019,stock_N,2013,2244.237864
penalita_0.1 2010-2019,stock_R,2013,16479.18646
penalita_0.1 2010-2019,stock_E,2014,4964.74831
penalita_0.1 2010-2019,stock_S,2014,12074.37839
penalita_0.1 2010-2019,stock_N,2014,2277.780976
penalita_0.1 2010-2019,stock_R,2014,16571.16954
penalita_0.1 2010-2019,stock_E,2015,4956.734968
penalita_0.1 2010-2019,stock_S,2015,12030.35763
penalita_0.1 2010-2019,stock_N,2015,2277.508937
penalita_0.1 2010-2019,stock_R,2015,16641.26126
