vincolo,duale,famiglia
"bilancio[111CA,2012]",-1.815843258e-05,bilancio
"bilancio[113FF,2012]",-1.003379004e-05,bilancio
"bilancio[211,2012]",-4.561483497e-06,bilancio
"bilancio[212,2012]",-4.341212829e-06,bilancio
"bilancio[213,2012]",-5.890703616e-06,bilancio
"bilancio[22,2012]",-4.364572632e-06,bilancio
"bilancio[23,2012]",-6.813734511e-06,bilancio
"bilancio[321,2012]",-7.816986754e-06,bilancio
"bilancio[327,2012]",-6.246893197e-06,bilancio
"bilancio[331,2012]",-5.115901421e-06,bilancio
"bilancio[332,2012]",-6.557736827e-06,bilancio
"bilancio[333,2012]",-5.720837099e-06,bilancio
"bilancio[334,2012]",-4.78513755e-06,bilancio
"bilancio[335,2012]",-5.635644723e-06,bilancio
"bilancio[3361MV,2012]",-5.575540126e-06,bilancio
"bilancio[3364OT,2012]",-4.880394647e-06,bilancio
"bilancio[337,2012]",-8.180571966e-06,bilancio
"bilancio[339,2012]",-5.938483293e-06,bilancio
"bilancio[311FT,2012]",-9.513572354e-06,bilancio
"bilancio[313TT,2012]",-7.67959092e-06,bilancio
"bilancio[315AL,2012]",-9.367395041e-06,bilancio
"bilancio[322,2012]",-5.887644325e-06,bilancio
"bilancio[323,2012]",-7.468125599e-06,bilancio
"bilancio[324,2012]",-4.046828996e-06,bilancio
"bilancio[325,2012]",-4.561483497e-06,bilancio
"bilancio[326,2012]",-6.046526145e-06,bilancio
"bilancio[42,2012]",-6.588686662e-06,bilancio
"bilancio[441,2012]",-8.39536939e-06,bilancio
"bilancio[445,2012]",-1.330041928e-05,bilancio
"bilancio[452,2012]",-1.436285613e-05,bilancio
"bilancio[4A0,2012]",-1.014465323e-05,bilancio
"bilancio[481,2012]",-5.03626211e-06,bilancio
"bilancio[482,2012]",-8.553665571e-06,bilancio
"bilancio[483,2012]",-9.037186305e-06,bilancio
"bilancio[484,2012]",-7.839387047e-06,bilancio
"bilancio[485,2012]",-9.037186305e-06,bilancio
"bilancio[486,2012]",-3.639200702e-06,bilancio
"bilancio[487OS,2012]",-7.740810887e-06,bilancio
"bilancio[493,2012]",-6.374761278e-05,bilancio
"bilancio[511,2012]",-4.385527487e-06,bilancio
"bilancio[512,2012]",-4.767764427e-06,bilancio
"bilancio[513,2012]",-9.038438849e-06,bilancio
"bilancio[514,2012]",-4.961468522e-06,bilancio
"bilancio[521CI,2012]",-3.969675564e-05,bilancio
"bilancio[523,2012]",-9.037837572e-06,bilancio
"bilancio[524,2012]",-9.4031083e-06,bilancio
"bilancio[525,2012]",-8.159343764e-06,bilancio
"bilancio[HS,2012]",-9.037186305e-06,bilancio
"bilancio[ORE,2012]",-5.949462369e-06,bilancio
"bilancio[532RL,2012]",-1.02850749e-05,bilancio
"bilancio[5411,2012]",-4.729492799e-06,bilancio
"bilancio[5415,2012]",-5.765392711e-06,bilancio
"bilancio[5412OP,2012]",-6.022833868e-06,bilancio
"bilancio[55,2012]",-6.467322146e-06,bilancio
