,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE,Used,Other
481,0,0.01045711032,0,0,0,0,1.6202256e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.830639974e-06,0,0,0,0,0.9991444489,0,0,0,0,0,0.00262718718,0,0,0,0,0,0,0,0,0,0,0,0.0003641614868,0,0.0007055151662,0.0007030785225,0,0,0,0,5.578308858e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,0,0,0,0,0,0,0.0007906700929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9982662798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006680479689,0,0.0002780010092,1.442212354e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,0,0,0,0,0,0,5.670789601e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9716326407,0,0,0,0.01096219562,0,0,0,0,0,0,0,0,0,0,0,0,0,2.336142935e-05,2.403687256e-06,0,0,0,0,0,0,0,0,0,0.001094703104,0,0,0,0,0,0,0,0,0,0
484,0,0,0,0,0,0,0.0002770585776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9892705873,0,0,0.02685621059,0.03696719874,0,0,0,0,0,0,0,0,0,0,0.0007785521442,0,0.0001471770049,4.567005787e-05,0,0,0.02226368645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,0,0,0,0,0,0,2.4303384e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.553759983e-06,0,0,0,1.24828361e-05,0,0,0,0,0.7814942864,0,0.0002571090657,0,0,0,0,0,0,0,0,0,0,4.984463427e-06,0,0,0,8.412905397e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,0,0,0,0,0,0.0002016659218,4.374609121e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9128188189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.643728858e-05,8.412905397e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS,0,0,0,0,0,0,9.559331041e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.301475987e-05,0,4.107134606e-05,0,0,0.0008555511341,0,0.02276268134,0.004001365014,0.004984657253,0,0.8878396761,0.009165058762,0,0,0,0,0,0,6.988724463e-05,0,0,0,0.0001331073021,0,0.0003831274413,0.0005342194927,0,8.982278406e-05,0,0,0,0,0,0,0,0,0,8.847383947e-05,0.001151077952,0,0,0,0,0,0,0
493,0,0,0,0,0,0,2.18730456e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004228867373,0,0,0.002360728694,0.9510962989,0,0,0,0,0,0,0,0,0,0,1.255729265e-05,0,0.000212589007,4.927558875e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,0,0,0,0,0,0,2.4303384e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02453186023,0,0,0,0.004299318644,0,0,0,0.0005155411309,0,0,0,0,0,0,0,0,0.9394645456,0,0,0.07837729732,0,0,0,0,0,0,2.51145853e-06,0,0.0228965369,0.03642667852,0,0.00100866569,9.769059435e-06,0.01336529974,0,0,0,0,0,0,0,0,1.371964186e-06,0,0,0,0,0,0,0
512,0,0,0,0,0,0,3.48348504e-05,0,0,0,0,0,2.312856841e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.984539985e-06,0,0,0,0.0006703282986,0,0,0,0,0,0,0,0,0,0.989870648,0,0,0,0,0,0,0,0.000104673732,0.0003390469015,0,0.000570018876,0.0008184555108,0,0,0,0,0,0,0,0,0,0.0003216395718,0,0,0,0,0,0,0,0,0,0
513,0,0,0,0,0,0,0.001242713035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001891518053,0,0,0,0.00260017476,0,0,0,0,0,0,0,0,0,0.005693574076,0.9973186184,3.684132966e-05,0,0,0,0,0,0,0.02417781126,0,0.004141981423,0.05411781673,0,0,0,0,0,0,0,0,0,0,0,0,0.002643774987,0,0,0,0,0,0,0
514,0,0,0,0,0,0,1.13415792e-05,0,0,0,0,0,0.001050697822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001132747796,0,0,0,0.0004730994882,0,0,0,0,0,0,0,0,0.04127944866,0,0.002047544035,0.7838466559,0,0,0,0,0,0,0.0004520625353,0,0.030056815,0.03878469572,0,0.000540409209,0,0.00161968323,0,0,0,0,0,0,0,0,0.0002250021265,0,0,0,0,0,0,0
521CI,0,0,0,0,0,0,1.6202256e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9644489785,0.06418044426,0,0,0,0,0.1351541408,0,0.006557553217,0.0006021236577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02788312797,0.9333568065,0.007319208213,0,0,0,0,0,0.002445941652,0.0002836350962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,0,0,0,0,0,0,5.670789601e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001512859304,0.986720239,0,0,0,0,0.0008928252562,0.004709664156,0.0008076389181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,0,0,0,0,0,0,2.4303384e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8647203973,0,0,0,0,0.0001822191489,3.244977796e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,0,0,0,0,0,0,0.01131727582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9963188188,0,0,0,4.672285869e-05,6.009218141e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE,0,0,0,0,0,0,0.0004763463265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001740278445,0,0.0002297987366,0,0,0.9695449285,0,0,0.0002266058647,7.811983583e-05,0,0,0,0,0,0,0,0,0,0,0.0001351176064,0,0.0001083851707,0,0,0,0,0,0,0
532RL,0,0,0,0,0,0,5.427755761e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008522300018,0,0.007365131531,0.0002359256023,0,0,0,0.002432267864,0.0003332361395,0,0,0,0,0,0,0,0.0001600256041,2.901904036e-05,0.0008516767608,0,0,0.001904065029,0.7842405977,0,0.0003691105837,2.283502893e-05,0,0,0,5.826198668e-06,0,0,0,0,0,0,0,0,0.001986604142,0,0,0,0,0,0,0
5411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9991071747,0.0005630104472,0.0001069640829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415,0,0,0,0,0,0,4.050564001e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001548847614,0,0,0,0.0004556235177,0,0,0,0,0,0,0,0,0.0165956953,0,0.0002376891027,0.06607755626,0,0,0,0,0,0,0.000678093803,0,0.7737025062,0.004503308075,0,0.005156711308,0,0.003819073227,0,0,0,0,0,0,0,0,0.00283173408,0,0,0,0,0,0,0
5412OP,0,0,0,0,0,0,0.0005144216281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005509273697,0,0,0,0,0,0,0.002225189141,0.003965797029,0,0,0,0,0,0,0,0,0,0,0,0.05836192922,0,0.0009208708807,0,0,0,0,4.520625353e-05,0,0.02142009457,0.6715998341,0,0.003102567312,0,0,0,0,0,0,0,0,0,0,0.00230078394,0,0,0,0,0,0,0
55,0,0,0,0,0,0,9.478319761e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02187564244,0.002362824573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,0,0,0,0,0,0,0.001345597361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03320414012,0,0,0,0,0,0,0,0.001516664586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.054801076e-05,0,0,0.000247229386,0.0001456645947,0,0.01717999514,0.008895445614,0,0.975965779,0.001416513618,0.0003524850194,8.925294172e-06,0,0,0.0002103790804,0,0,0,0,0,0,0,0,0,0,0,0
562,0,0,0.0003091728276,0,0,0,2.75438352e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001560354513,0,0,0,0,0,0,0.0004207239256,0,0,0,0,0,0,0,0,0,0,0,0.0008388271489,0,0.0001331601473,4.446821424e-05,0,0,0.8355574225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07658977953,0
61,0,0,0,0,0,0,0.001367470407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001424291599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001160838979,0,0,6.579491724e-05,0.0001557104288,0,0.008470854281,0.01495694395,0,0,0,0.726649324,0,0,0,0,0.01016785137,0,0.1289508388,0.01721014254,2.195142698e-05,0,0,0,0,0,0,0
621,0,0,0,0,0,0,0.0002017180872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01033953314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005778866076,0,0.001567551909,5.288111964e-05,0,0,0,0,0.9604096264,0,0,0,0,0,0,0.0002073192955,0,0,0,0,0,0,0,0
622,0,0,0,0,0,0,0.0007404430993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001309449507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002325610598,0,0.004835815875,0.00343847462,0,0,0,0,0.006882517468,0.8042895776,0,0,0,0,0,0.002586869426,0,0,0,0,0,0,0,0
623,0,0,0,0,0,0,2.67337224e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.246910498e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001096581954,0,0,3.504214402e-05,4.206452698e-06,0,0,0,0,0.0008244740491,0,0.9911051553,0.001091696849,0,0,0,0.0004951894,0,0,0,0,0,0,0,0
624,0,0,0,0,0,0,0.0001668832368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003716799444,0.0002371738859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001728745772,5.408296327e-06,0,0,0,0,0.0002320576485,0,0.008894844725,0.9784958464,0,0,0,0,0,0,0,0,0,0,0,0
711AS,0,0,0,0,0,0,0.0002414136144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001554113094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008264240363,0.002518992905,0,9.344571738e-05,0.003880152153,0,0,0,0.0001543942647,0,0,0,0,0.9600685921,0.01575469622,4.323763404e-05,0.004195244597,0.0003964976498,0,0,0,0,0,0,0
713,0,0,0,0,0,0,0.0001668832368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152064569,0,0,0.002529022594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001166364442,0.0006755823444,0,3.971442989e-05,6.910600862e-05,0,0,0,0.003955988895,0,0,0,0.003775451604,0.001109996371,0.6036554055,0.001805171221,0.0150115016,0.001690259877,0,0,0,0,0,0,0
