,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE,Used,Other
333,0,0,0,0,0,0,434.3387442,0,103.0613204,30.6927377,2431.744186,366533.051,1006.495363,1393.766409,1027.552494,185.1824492,6.912370808,233.5286941,3.962305527,81.38081616,0,6.8105967,0,0,125.9993832,187.0068213,8882.032182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84992873,0,706.9619655,7906.297468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.6698038,0
334,0,0,0,0,0,0,16.55551267,1.862646782,15.55642572,44.45155115,164.1054359,633.9920467,298938.2267,798.0113708,12.90645645,2563.988911,7.899852352,708.5023093,0,0.9924489775,0,5.837654315,5.969145714,0,235.1327073,285.8952452,4124.010964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278.203439,45377.11664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,0,0,0,0,0,0,44.79726958,0,72.92074556,1327.196313,189.9644742,447.9291634,777.8843557,115509.3924,179.6975859,59.10078166,2.962444632,74.21462737,0,24.81122444,0,59.34948553,0,4.15109814,190.4872565,8.811839749,2228.850286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.184194,2301.358951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361MV,0,0,0,0,0,0,290.2083986,0,2.916829822,43.39318088,603.7090883,1379.22804,61.70474083,95.12055235,531346.8983,328.0093382,28.63696478,78.17274083,0,172.6861221,0,0,0,0,8.929090149,185.0486347,3818.783118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.0059215,10893.23056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747.2092074,0
3364OT,0,0,0,0,0,0,503.4823559,0,0,1.058370265,321.2488229,1820.265985,1830.911162,274.3476984,189.6256294,271056.87,0,2.968585095,0,22.82632648,0,0,0,0,19.84242255,54.8292251,2011.952041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.9733246,20255.50995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.66402086,0
337,0,0,0,0,0,0,179.1890783,383.705237,128.3405122,11.64207292,276.492795,58.08312229,3.034659385,8.010151777,1.985608684,0,63044.77169,302.7956797,0,195.5124486,1.946524394,12.64825101,8.953718572,0,11.90545353,123.3657565,1546.749472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.50074019,259.4330922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,0,0,0,0,0,0,741.1026554,63.32999057,16.52870233,91.01984283,301.357255,200.8297788,676.7290429,86.1091316,59.56826053,190.1075143,231.0706813,143781.44,0,49.62244888,147.9358539,140.1037035,286.5189943,25.94436337,355.1793637,873.3512284,5867.04844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378.8019701,11390.39512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT,0,0,0,0,0,0,93.4899539,0,0,0,0,0,0,0,0,0,0,0.989528365,893690.0869,0,39.90375008,121.6177982,0,4.15109814,3832.563916,1.958186611,11673.2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.24543074,3467.32821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.953396077,0
313TT,0,0,0,0,0,0,34.08487903,0,0,3.175110796,87.52289913,53.16082379,3.034659385,0,125.0933471,0.9850130276,257.732683,132.5968009,0,47758.6297,109.9786283,36.97181066,98.49090429,0,3444.644555,173.2995151,622.2329727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.19259238,227.8670886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315AL,0,0,0,0,0,0,0.9738536865,0,2.916829822,0,0,0,0,0,0,0,0,1.97905673,178.3037487,44.66020399,17704.61263,0,2.984572857,0,10.9133324,0.9790933054,741.9686552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.38518476,176.5723327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,65.248197,126.6599811,131.257342,1.058370265,5.967470395,0,660.5441928,0,0,0,0,82.13085429,0,120.0863263,0,174573.1064,297.4624281,0,151.7945325,640.3270218,1334.758427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.79604851,1284.341772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.0191632,0
323,0,0,0,0,0,0,2.92156106,3.725293563,0,0,170.0729063,0,55.63542206,0,0,0,1.974963088,494.7641825,0,514.0885704,13.62567076,1022.562447,60419.69292,0,0,498.3584925,901.9433785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.5935774,18173.14014,0,162.6772034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.69509015,0
324,0,0,66.44723883,233.8194246,0,0,105.1761981,0,195.4275981,17.99229451,0,0,0,9.011420749,0,0,0,0,0,0,0,5.837654315,0,822726.8958,31478.01914,0.9790933054,8179.321127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.4879007,147.965642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,0,0,0,2.106481302,0,0,106.1500518,0.9313233908,32.08512804,92.07821309,135.2626623,191.9696415,1046.957488,94.11928338,0,1.970026055,0,443.3087075,11269.78749,27.78857137,13.62567076,176.1025718,0.9948576191,2271.688457,748302.4,3825.317544,13592.94428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478.0602403,41142.33996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,0,0,0,0,0,0,66.22205068,134.1105683,112.7840865,40.21807009,401.8096733,721.60896,146.6752036,139.1763871,256.1435203,227.5380094,176.7591964,583.8217353,0,656.0087741,0,1369.902879,148.2337852,20.7554907,839.334474,207857.5924,3003.206461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.4637021,2680.150995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.92810976,0
42,0,453.5755295,0,0,0,0,2729.711883,0,0,0,0,379.0169844,101.1553128,0,251.1794986,8.865117249,0,1325.968009,3224.326122,0,0,0,0,0,0,0,1628807.672,0,0,0,0,0,0,0,0,0,854.9075281,805.0367766,71.90926268,0,0,0,0,0,0,0,0,0,0,10332.15035,0,12503.50353,763.5027125,0,23.66213867,0,0,0,0,0,0,0,0,0,0,58567.28295,0,0,0,0,0,0,0
441,0,0,0,0,0,0,1.947707373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178318.7031,0,0,0,0,0,0,19.7308907,0,0,305.2917245,217.7534011,0,0,0,0,3604.880231,0,0,0,0,0,591.5089422,0,15.19259238,21.70162749,0,0,0,32.22854252,0,0,0,0,0,169.2020643,0,0,61894.41348,0,0,0,0,0,0,0
445,0,0,0,0,0,0,4.869268433,0,0,0,0,0,0,0,0,0,0,0,8005.838317,0,0,0,0,0,0,0,0,0,185165.7766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.0908061,0,0,0,0,0,625.0837403,0,1.012839492,10.85081374,0,148.8742891,0,0,0,0,0,0,0,45.25171487,0,13296.91871,16.63565263,0,0,0,0,0,0,0
452,0,0,0,0,0,0,1675.028341,0,0,0,0,0,0,0,0,0,0,0,2244.646081,0,0,0,0,0,0,0,0,0,0,199812.4984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5863537,0,0,359.0632911,0,139.0150647,0,0,1100.267627,0,0,0,0,0,0,6358.503011,3323.216256,0,0,0,0,0,0,0
4A0,175.637073,0,0,0,0,0,5712.625725,0,0,0,0,0,0,0,0,0,0,2010.721638,24.76440954,0,206.3315858,0,34.82001667,0,0,0,0,0,0,0,753677.6692,0,0,0,0,0,0,2074.817006,30.3841955,0,539.6505927,70.79638387,0,210.6500611,0,0,0,0,0,2914.094972,0,1878.817258,827.6211573,0,1626.772034,0,138.6803951,363.1180805,0,0,0,0,208.5513816,0,13622.56951,12737.03851,0,0,0,0,0,0,0
481,0,586.0698739,0,0,0,0,1.947707373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.77728024,0,0,0,0,199697.1284,0,0,0,0,0,546.4138508,0,0,0,0,0,0,0,0,0,0,0,143.1866388,0,305.8775266,1154.132007,0,0,0,0,49.60629515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,0,0,0,0,0,0,950.481198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78754.15922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.6734201,0,120.5278996,23.67450271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,0,0,0,0,0,0,6.816975806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48068.82056,0,0,0,2279.965267,0,0,0,0,0,0,0,0,0,0,0,0,0,10.12839492,3.945750452,0,0,0,0,0,0,0,0,0,190.8441888,0,0,0,0,0,0,0,0,0,0
484,0,0,0,0,0,0,333.0579608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291712.3401,0,0,5585.671838,4268.979468,0,0,0,0,0,0,0,0,0,0,306.1231587,0,63.808888,74.96925859,0,0,2240.502459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,0,0,0,0,0,0,2.92156106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.851520161,0,0,0,9.749416521,0,0,0,0,54546.30061,0,53.47466511,0,0,0,0,0,0,0,0,0,0,4.925759857,0,0,0,13.81012658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,0,0,0,0,0,120.2828498,52.58809907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36506.24994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.47506121,13.81012658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS,0,0,0,0,0,0,114.914735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.92352117,0,7.830206063,0,0,170.9974017,0,1126.120304,1179.907264,347.9163158,0,184656.769,1058.38281,0,0,0,0,0,0,58.29075419,0,0,0,52.3371852,0,166.1056767,876.943038,0,60.14126913,0,0,0,0,0,0,0,0,0,65.52133217,821.0183859,0,0,0,0,0,0,0
493,0,0,0,0,0,0,26.29404954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246.992292,0,0,490.9946524,109832.7899,0,0,0,0,0,0,0,0,0,0,4.937470302,0,92.16839378,80.88788427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,0,0,0,0,0,0,2.92156106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643.504787,0,0,0,7412.816472,0,0,0,402.6509023,0,0,0,0,0,0,0,0,211708.2916,0,0,14900.53899,0,0,0,0,0,0,0.9874940604,0,9926.839862,59795.87523,0,675.3568746,0.9831077047,4480.744033,0,0,0,0,0,0,0,0,0.978567802,0,0,0,0,0,0,0
512,0,0,0,0,0,0,41.87570852,0,0,0,0,0,7.080871899,0,0,0,0,0,0,0,0,0,0,0,0,0,6.870080141,0,0,0,523.5436672,0,0,0,0,0,0,0,0,0,134157.1374,0,0,0,0,0,0,0,103.440957,133.3116982,0,247.1328361,1343.528029,0,0,0,0,0,0,0,0,0,56.07277712,0,0,0,0,0,0,0,0,0,0
513,0,0,0,0,0,0,1493.891555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3261.325187,0,0,0,2030.803461,0,0,0,0,0,0,0,0,0,771.649913,640130.9316,7.004013761,0,0,0,0,0,0,9506.60532,0,1795.76442,88836.59855,0,0,0,0,0,0,0,0,0,0,0,0,1885.700154,0,0,0,0,0,0,0
514,0,0,0,0,0,0,13.63395161,0,0,0,0,0,321.6738948,0,0,0,0,0,0,0,0,0,0,0,0,0,1953.06564,0,0,0,369.5028861,0,0,0,0,0,0,0,0,9302.321831,0,1314.220196,149019.3979,0,0,0,0,0,0,177.7489309,0,13031.19291,63666.65642,0,361.8335372,0,543.0021104,0,0,0,0,0,0,0,0,160.4851195,0,0,0,0,0,0,0
521CI,0,0,0,0,0,0,1.947707373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689350.8951,30714.40472,0,0,0,0,53141.99286,0,2843.040454,988.4104882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19929.78338,446670.3064,6104.721528,0,0,0,0,0,1060.442948,465.5985533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,0,0,0,0,0,0,6.816975806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723.9989296,822992.3388,0,0,0,0,265.671646,2041.884416,1325.772152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,0,0,0,0,0,0,2.92156106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135395.1191,0,0,0,0,79.00148038,53.2676311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,0,0,0,0,0,0,13604.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1729395.006,0,0,0,20.25678984,9.86437613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE,0,0,0,0,0,0,572.6259677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243.883845,0,191.6679036,0,0,958126.2973,0,0,98.24543074,128.2368897,0,0,0,0,0,0,0,0,0,0,24.52034167,0,77.30685636,0,0,0,0,0,0,0
532RL,0,0,0,0,0,0,65.248197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.5473938,0,1516.660732,184.2639722,0,0,0,717.217877,23.25902947,0,0,0,0,0,0,0,114.3801237,13.8874475,710.3568181,0,0,1881.640265,308359.8328,0,160.0286398,37.48462929,0,0,0,1.953245001,0,0,0,0,0,0,0,0,1416.966177,0,0,0,0,0,0,0
5411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297297.1987,244.0943176,175.5858951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415,0,0,0,0,0,0,4.869268433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670.498295,0,0,0,355.853703,0,0,0,0,0,0,0,0,3739.839162,0,152.5612216,12562.19897,0,0,0,0,0,0,266.6233963,0,335440.2857,7392.363472,0,3452.700401,0,1280.352098,0,0,0,0,0,0,0,0,2019.763943,0,0,0,0,0,0,0
5412OP,0,0,0,0,0,0,618.3970909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.0921767,0,0,0,0,0,0,458.2208719,3097.389629,0,0,0,0,0,0,0,0,0,0,0,11095.35837,0,440.6950006,0,0,0,0,17.77489309,0,9286.725303,1102458.459,0,2077.338591,0,0,0,0,0,0,0,0,0,0,1641.058204,0,0,0,0,0,0,0
55,0,0,0,0,0,0,113.9408813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9484.229004,3878.672694,475200.8643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,0,0,0,0,0,0,1617.570973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2224.501636,0,0,0,0,0,0,0,1184.554107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.18256416,0,0,244.3176889,57.27465551,0,7448.421625,14602.23599,0,653462.4949,142.5506172,118.1713226,7.937007225,0,0,36.24284372,0,0,0,0,0,0,0,0,0,0,0,0
562,0,0,96.39529013,0,0,0,33.11102534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.8677065,0,0,0,0,0,0,87.50399746,0,0,0,0,0,0,0,0,0,0,0,329.8230162,0,57.73185105,72.99638336,0,0,84086.18509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591.6636807,0
61,0,0,0,0,0,0,1643.865023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112.408425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.8219307,0,0,65.02003011,61.22463175,0,3672.555998,24552.43219,0,0,0,243610.6698,0,0,0,0,1407.029296,0,23401.23328,12745.366,15.65708483,0,0,0,0,0,0,0
621,0,0,0,0,0,0,242.4895679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8075.441704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2272.223833,0,679.6152992,86.80650995,0,0,0,0,854064.6388,0,0,0,0,0,0,153.5350619,0,0,0,0,0,0,0,0
622,0,0,0,0,0,0,890.1022695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022.713793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914.4195,0,2096.577749,5644.396022,0,0,0,0,6120.424696,699421.9469,0,0,0,0,0,1915.765518,0,0,0,0,0,0,0,0
623,0,0,0,0,0,0,32.13717165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.54894974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.3667169,0,0,15.19259238,6.905063291,0,0,0,0,733.1810424,0,210199.53,188.0709728,0,0,0,366.7238741,0,0,0,0,0,0,0,0
624,0,0,0,0,0,0,200.6138594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5379918,185.2389139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.95012242,8.877938517,0,0,0,0,206.3621878,0,1886.472057,168569.3843,0,0,0,0,0,0,0,0,0,0,0,0
711AS,0,0,0,0,0,0,290.2083986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213.802357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816.6909843,990.4565426,0,40.51357968,6369.427667,0,0,0,51.76099254,0,0,0,0,132854.4827,2746.582346,7.846509336,3106.884661,282.8060948,0,0,0,0,0,0,0
713,0,0,0,0,0,0,200.6138594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.9767223,0,0,1975.231787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.2627807,265.6359023,0,17.21827137,113.4403255,0,0,0,1326.253356,0,0,0,650.4121143,153.6015186,105237.7816,327.5917648,11117.112,1205.595532,0,0,0,0,0,0,0
721,0,0,0,0,0,0,1178.362961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.03577737,355.2956001,378.6616436,734.131064,0,0,0,0,0,0,0,0,0,0,183.4723188,0,0,0,0,0,0,876.7852545,1016.131388,0,20.25678984,0.986437613,0,0,0,0,0,0,0,0,1126.411137,30270.44605,148807.0879,35301.32908,1444.366076,0,0,0,0,0,0,0
722,0,0,0,0,0,0,1007.938566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.1417631,0,673.3977214,0,1359.068663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962.0908074,113.7743854,621237.0882,0,0,0,0,0,0,109.2756548,0
81,0,0,0,0,0,0,795.6384619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605.5484924,1415.04461,0,90.63709555,3157.836011,0,0,0,0,0,0,0,0,0,0,0,524.3004587,0,0,0,0,0,1128.984159,248.8485032,0,538.8306098,1121.579566,0,0,0,22.46231752,0,0,0,0,0,0,0,3058.966075,561987.5744,0,0,0,0,0,0,0
GFGD,0,0,0,0,0,0,3.895414746,0,0,0,0,1.9689194,0,0,0,0,0,0.989528365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.33901517,0,13.00745413,0,0,0,0,0,0,0,0,2104.680465,22239.23599,0,0,0,213.8803277,0,1367.972143,0,0,19.69250239,0,0,0,0,607146.3988,0,0,0,0,0,0
GFGN,0,77.36896025,0,0,0,39.45277473,296.0515207,0,0,0,0,0,0,0,0,0,0,46.50783315,0,0,0,0,5.969145714,0,4.960605639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.8223461,0,0,0,0,0,0,60.33824057,0,0,0,0,2365.993054,12834.53978,0,0,0,0,0,1018.117199,0,0,0,0,0,0,0,0,340346.6265,339.2407419,0,0,0,2961.2718
GFE,0,0,0,0,0,13290.77377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591.243141,37.04778278,0,0,0,0,0,0,0,0,0,21.18254663,0,0,0,0,3753.331783,0,0,753.6412581,0,0,643.1530775,0,0,0,0,0,0,0,0,0,0,0,0,1615.540907,0,0,0,69744.76809,0,0,0,0
