anno,industria,utilizzo_implicito,violato,g17
2012,493,1.007467324,True,False
2012,4A0,0.8916926866,False,False
2012,511,0.6828341738,False,False
2012,512,0.8455319684,False,False
2012,513,0.9532121362,False,False
2012,514,0.9125269958,False,False
2012,521CI,1.003656737,True,False
2012,523,0.7641772889,False,False
2012,524,0.9784375107,False,False
2012,525,0.6769996666,False,False
2012,532RL,0.8565323555,False,False
2012,5411,0.8802938313,False,False
2012,5412OP,0.8488313858,False,False
2012,5415,0.6609299917,False,False
2012,55,0.8093679074,False,False
2012,561,0.7985135117,False,False
2012,562,0.8638329721,False,False
2012,61,0.9562981701,False,False
2012,621,0.9295070639,False,False
2012,622,1.006028672,True,False
2012,623,0.9032913235,False,False
2012,624,0.8733116066,False,False
2012,711AS,0.9028246817,False,False
2012,713,0.8057068684,False,False
2012,721,0.838127022,False,False
2012,722,0.9778931196,False,False
2012,81,0.8681454468,False,False
2012,ORE,0.7569645248,False,False
2012,HS,0.9915869899,False,False
2013,111CA,0.9384473776,False,False
2013,113FF,0.7721559221,False,False
2013,211,0.8815228123,False,True
2013,212,0.6250578332,False,True
2013,213,0.8911729539,False,True
2013,22,0.7922989254,False,True
2013,23,0.768268816,False,False
2013,311FT,0.7846579791,False,True
2013,313TT,0.6946979192,False,True
2013,315AL,0.6315284853,False,True
2013,321,0.7499902064,False,True
2013,322,0.8800767472,False,True
2013,323,0.6617579526,False,True
2013,324,0.8987440205,False,True
2013,325,0.8069361762,False,True
2013,326,0.811327948,False,True
2013,327,0.6066170337,False,True
2013,331,0.7899782258,False,True
2013,332,0.8485774361,False,True
2013,333,0.8316953486,False,True
2013,334,0.6624178239,False,True
2013,335,0.8045222286,False,True
2013,3361MV,0.7351725364,False,True
2013,3364OT,0.8854303166,False,True
2013,337,0.7678001056,False,True
2013,339,0.8210994719,False,True
2013,42,0.9806221968,False,False
2013,441,0.6995426275,False,False
2013,445,0.8586734892,False,False
2013,452,0.9063317374,False,False
2013,481,0.716621961,False,False
2013,482,0.9620104792,False,False
2013,483,0.9178878515,False,False
2013,484,0.9132797699,False,False
2013,485,0.8318935309,False,False
2013,486,0.8854496469,False,False
2013,487OS,0.8832202001,False,False
2013,493,0.9893205598,False,False
2013,4A0,0.9198332139,False,False
2013,511,0.7269809511,False,False
2013,512,0.8862721116,False,False
2013,513,0.9357346922,False,False
2013,514,0.9263623911,False,False
2013,521CI,1.005647428,True,False
2013,523,0.7982403805,False,False
2013,524,0.9657327995,False,False
2013,525,0.7791512029,False,False
2013,532RL,0.871735622,False,False
2013,5411,0.8658401424,False,False
2013,5412OP,0.8376461664,False,False
2013,5415,0.7087518047,False,False
2013,55,0.7764250469,False,False
2013,561,0.7984032604,False,False
2013,562,0.877060314,False,False
2013,61,0.9442579396,False,False
2013,621,0.8929212878,False,False
2013,622,0.9826587369,False,False
2013,623,0.9284044114,False,False
2013,624,0.8711100503,False,False
2013,711AS,0.9180373797,False,False
2013,713,0.8334658997,False,False
2013,721,0.872075912,False,False
2013,722,0.9714353596,False,False
2013,81,0.8803446426,False,False
2013,ORE,0.7934817036,False,False
2013,HS,0.9986086471,False,False
2014,111CA,0.8976964265,False,False
2014,113FF,0.8642165761,False,False
2014,211,0.8953719991,False,True
2014,212,0.6102835782,False,True
2014,213,1.049467509,True,True
2014,22,0.7995394101,False,True
2014,23,0.8141541283,False,False
2014,311FT,0.7802877999,False,True
2014,313TT,0.7223571808,False,True
2014,315AL,0.6189738258,False,True
2014,321,0.7589581667,False,True
2014,322,0.8855859831,False,True
2014,323,0.679836494,False,True
2014,324,0.8255383072,False,True
2014,325,0.8156945923,False,True
2014,326,0.8361721216,False,True
2014,327,0.6544200324,False,True
2014,331,0.7971971965,False,True
2014,332,0.8577767561,False,True
2014,333,0.8434868636,False,True
2014,334,0.6278595479,False,True
2014,335,0.8235983591,False,True
2014,3361MV,0.7476194232,False,True
2014,3364OT,0.9074400386,False,True
2014,337,0.8125493027,False,True
2014,339,0.8076746938,False,True
2014,42,1.008757088,True,False
2014,441,0.7629465213,False,False
2014,445,0.8919625908,False,False
2014,452,0.9120142904,False,False
2014,481,0.7320652902,False,False
2014,482,0.9926662872,False,False
2014,483,0.8997766514,False,False
2014,484,0.9690231393,False,False
2014,485,0.8607779267,False,False
2014,486,0.8953091737,False,False
2014,487OS,0.9452320468,False,False
2014,493,0.9374900459,False,False
2014,4A0,0.9431421009,False,False
2014,511,0.7557238819,False,False
2014,512,0.8925734484,False,False
2014,513,0.9532128278,False,False
2014,514,0.8508917653,False,False
2014,521CI,1.009624561,True,False
2014,523,0.7868970707,False,False
2014,524,0.9715564835,False,False
2014,525,0.8383441544,False,False
2014,532RL,0.9088084496,False,False
2014,5411,0.8671870872,False,False
2014,5412OP,0.8703822042,False,False
2014,5415,0.7557642982,False,False
2014,55,0.8180908907,False,False
2014,561,0.8322588496,False,False
2014,562,0.9093941017,False,False
2014,61,0.9458420292,False,False
2014,621,0.8840965089,False,False
2014,622,0.9520078109,False,False
2014,623,0.9427067868,False,False
2014,624,0.885604894,False,False
2014,711AS,0.9497411796,False,False
2014,713,0.8493107162,False,False
2014,721,0.9209822975,False,False
2014,722,0.9646435938,False,False
2014,81,0.9357545612,False,False
2014,ORE,0.7985202337,False,False
2014,HS,0.9906169592,False,False
2015,111CA,0.8648861133,False,False
2015,113FF,0.8341980654,False,False
2015,211,0.7530116144,False,True
2015,212,0.5556824261,False,True
2015,213,0.7920473444,False,True
2015,22,0.7842732698,False,True
2015,23,0.8904337885,False,False
2015,311FT,0.8019418064,False,True
2015,313TT,0.7075056129,False,True
2015,315AL,0.6282261683,False,True
2015,321,0.7923544918,False,True
2015,322,0.8720977278,False,True
2015,323,0.6939862003,False,True
2015,324,0.8081783708,False,True
2015,325,0.81668046,False,True
2015,326,0.8488152741,False,True
2015,327,0.6820838318,False,True
2015,331,0.7697228485,False,True
2015,332,0.836269857,False,True
2015,333,0.7819375036,False,True
2015,334,0.5995549534,False,True
2015,335,0.8231453458,False,True
2015,3361MV,0.7421332976,False,True
2015,3364OT,0.9005520668,False,True
2015,337,0.9040831931,False,True
2015,339,0.8287994646,False,True
2015,42,0.975314005,False,False
2015,441,0.8468462799,False,False
2015,445,0.9089694022,False,False
2015,452,0.9424826129,False,False
2015,481,0.7479228756,False,False
2015,482,0.906757476,False,False
2015,483,0.7582884212,False,False
2015,484,0.9283582366,False,False
2015,485,0.8903622511,False,False
2015,486,0.8610226564,False,False
2015,487OS,0.9419979952,False,False
2015,493,0.8198834039,False,False
2015,4A0,0.9612706538,False,False
2015,511,0.7444433709,False,False
2015,512,0.9362012382,False,False
2015,513,0.9561786579,False,False
2015,514,0.7969206728,False,False
2015,521CI,0.9794546203,False,False
2015,523,0.760474641,False,False
2015,524,0.9695916908,False,False
2015,525,0.9543791286,False,False
2015,532RL,0.8749895043,False,False
2015,5411,0.9168755239,False,False
2015,5412OP,0.8984105228,False,False
2015,5415,0.7896421261,False,False
2015,55,0.8534846131,False,False
2015,561,0.843368768,False,False
2015,562,0.9032547734,False,False
2015,61,0.9537679066,False,False
2015,621,0.9028250893,False,False
2015,622,0.9760092933,False,False
2015,623,0.9523627467,False,False
2015,624,0.8913004819,False,False
2015,711AS,0.947152326,False,False
2015,713,0.8586289948,False,False
2015,721,0.9512642693,False,False
2015,722,0.9849307687,False,False
2015,81,0.9452588952,False,False
2015,ORE,0.8212167019,False,False
2015,HS,0.9839237406,False,False
2016,111CA,0.9168167962,False,False
2016,113FF,0.7847628725,False,False
2016,211,0.6827767509,False,True
2016,212,0.4932304764,False,True
2016,213,0.4307050849,False,True
2016,22,0.7607349191,False,True
2016,23,0.9406473262,False,False
2016,311FT,0.8114523404,False,True
2016,313TT,0.7114368703,False,True
2016,315AL,0.6667794094,False,True
2016,321,0.8086611425,False,True
2016,322,0.8562723776,False,True
2016,323,0.7511981577,False,True
2016,324,0.8477281774,False,True
2016,325,0.8248378545,False,True
2016,326,0.8507496295,False,True
2016,327,0.7088257231,False,True
2016,331,0.7470978734,False,True
2016,332,0.8211154483,False,True
2016,333,0.7417329921,False,True
2016,334,0.5846454488,False,True
2016,335,0.7984865774,False,True
2016,3361MV,0.7144224842,False,True
2016,3364OT,0.8146067423,False,True
2016,337,0.9298242106,False,True
2016,339,0.7862072816,False,True
2016,42,0.9405342362,False,False
2016,441,0.9523980382,False,False
2016,445,0.9111501619,False,False
2016,452,0.9038479177,False,False
2016,481,0.7487522492,False,False
2016,482,0.797640576,False,False
2016,483,0.6613980521,False,False
2016,484,0.8978191879,False,False
2016,485,0.8288718759,False,False
2016,486,0.8315477496,False,False
2016,487OS,0.8869489983,False,False
2016,493,0.8082133511,False,False
2016,4A0,0.9810875386,False,False
2016,511,0.8265588085,False,False
2016,512,0.9351935647,False,False
2016,513,0.9530504112,False,False
2016,514,0.7720157798,False,False
2016,521CI,0.9421075224,False,False
2016,523,0.7135797885,False,False
2016,524,0.9130590886,False,False
2016,525,0.8847489696,False,False
2016,532RL,0.8584823796,False,False
2016,5411,0.9337377578,False,False
