anno,industria,x,x_oss
2012,111CA,425.3315785,404.166
2012,113FF,46.892,46.892
2012,211,362.616,362.616
2012,212,124.611,124.611
2012,213,126.19,126.19
2012,22,461.7341335,461.578
2012,23,1075.62218,1075.477
2012,321,79.51200736,80.398
2012,327,99.294,99.294
2012,331,269.218,269.218
2012,332,343.079,343.079
2012,333,404.552,404.552
2012,334,354.253,354.253
2012,335,122.794,122.794
2012,3361MV,516.699,516.699
2012,3364OT,290.815,290.815
2012,337,65.00254187,65.729
2012,339,156.592,156.592
2012,311FT,892.8389534,895.874
2012,313TT,51.16145078,51.802
2012,315AL,19.09071348,19.244
2012,322,179.235,179.235
2012,323,83.17752384,83.081
2012,324,833.174,833.174
2012,325,794.029,794.029
2012,326,216.486,216.486
2012,42,1651.488117,1655.028
2012,441,221.8582122,221.875
2012,445,207.6543603,207.679
2012,452,210.8275901,210.838
2012,4A0,763.319,763.319
2012,481,195.415,195.415
2012,482,79.141,79.141
2012,483,50.023,50.023
2012,484,296.4650787,297.774
2012,485,50.992,50.992
2012,486,36.442,36.442
2012,487OS,187.0251302,187.233
2012,493,108.8147427,108.888
2012,511,296.4066372,296.233
2012,512,131.699,131.699
2012,513,733.128,733.128
2012,514,221.543,221.543
2012,521CI,761.6998297,761.619
2012,523,478.4752253,478.47
2012,524,798.591,798.591
2012,525,117.2589886,117.259
2012,HS,1726.66366,1726.663
2012,ORE,890.5135907,889.093
2012,532RL,298.6677469,298.617
2012,5411,306.9303467,306.935
2012,5415,354.1978894,354.223
2012,5412OP,1123.77322,1123.861
2012,55,478.5966294,478.846
2012,561,661.5071064,661.562
2012,562,83.56934949,83.564
2012,61,309.6069576,309.61
2012,621,869.254,869.254
2012,622,709.379,709.379
2012,623,208.979,208.979
2012,624,169.679,169.679
2012,711AS,144.767,144.767
2012,713,119.835416,119.836
2012,721,214.9772378,214.978
2012,722,613.983,613.983
2012,81,575.9547558,576.029
2012,GFGD,676.303,676.303
2012,GFGN,370.3767983,370.378
2012,GFE,98.86777722,98.913
2012,GSLG,1947.071735,1947.062
2012,GSLE,298.6384766,298.57
2013,111CA,420.0646127,420.0646127
2013,113FF,48.27131986,48.1981787
2013,211,391.494883,391.494883
2013,212,119.2003744,118.9735655
2013,213,125.867684,125.8668437
2013,22,466.1555227,466.0971225
2013,23,1128.535805,1128.512488
2013,321,83.89403777,83.89403777
2013,327,102.9350132,102.9350132
2013,331,278.3293753,278.3293753
2013,332,348.5399126,348.5399126
2013,333,391.446297,391.446297
2013,334,355.2192175,355.2192175
2013,335,123.7550645,123.7550645
2013,3361MV,550.3998909,550.3998909
2013,3364OT,299.0793759,299.0793759
2013,337,66.59806607,66.59806607
2013,339,165.9540944,165.9540944
2013,311FT,913.0265358,913.0265358
2013,313TT,53.18469398,53.18469398
2013,315AL,18.78908835,18.89724949
2013,322,179.9165585,179.9165585
2013,323,82.72247182,82.72247182
2013,324,864.0029706,863.2053806
2013,325,823.2479886,823.2479886
2013,326,219.7654445,219.7654445
2013,42,1721.203425,1721.203425
2013,441,245.1925543,245.1925543
2013,445,207.6040365,207.6042028
2013,452,215.1984566,215.2028244
2013,4A0,799.0838534,799.0861312
2013,481,202.4961396,202.4961396
2013,482,80.11151624,80.11151624
2013,483,50.56052114,50.56052114
2013,484,304.307674,304.5854531
2013,485,54.63928451,54.63903366
2013,486,37.16445238,36.73040608
2013,487OS,190.8082299,190.8201192
2013,493,111.7717209,111.7750646
2013,511,310.9524895,310.9524895
2013,512,136.619994,136.619994
2013,513,749.7298802,749.7202742
2013,514,240.2347354,240.2347354
2013,521CI,777.0567129,777.0406913
2013,523,474.2319344,474.2308528
2013,524,827.3603059,827.3564829
2013,525,135.5294474,135.5303097
2013,HS,1743.030145,1743.029863
2013,ORE,960.4680031,960.4627846
2013,532RL,315.3547404,315.3567273
2013,5411,297.7196921,297.716879
2013,5415,369.3393558,369.3379096
2013,5412OP,1131.582261,1131.560509
2013,55,488.6814595,488.6777069
2013,561,681.2266807,681.2134559
2013,562,85.47857541,85.47727804
2013,61,312.3844059,312.3842837
2013,621,865.5747508,865.5747508
2013,622,718.0256885,718.0263465
2013,623,211.6676564,211.6676564
2013,624,171.2084374,171.2084374
2013,711AS,148.7731659,148.7714629
2013,713,122.9797727,122.9797275
2013,721,221.7044023,221.7037595
2013,722,625.6142488,625.6137757
2013,81,574.6962565,574.6962508
2013,GFGD,633.1515066,633.1510606
2013,GFGN,360.537647,360.5372605
2013,GFE,93.45078271,93.45068235
2013,GSLG,1962.204783,1962.204783
2013,GSLE,302.5576674,302.5492615
2014,111CA,430.5209968,426.9591743
2014,113FF,53.00329593,53.00329593
2014,211,426.7537306,426.7537306
2014,212,122.4624409,122.4624409
2014,213,159.7072121,159.7072121
2014,22,472.1610722,472.1610722
2014,23,1191.792556,1191.792556
2014,321,84.86816984,84.86816984
2014,327,107.0695856,107.0695856
2014,331,278.4018351,278.4018351
2014,332,355.5833421,355.5833421
2014,333,398.1527264,398.1527264
2014,334,354.7213471,354.7213471
2014,335,127.3907201,127.3907201
2014,3361MV,587.2035562,587.2035562
2014,3364OT,311.5349482,311.5349482
2014,337,67.44260484,67.44260484
2014,339,160.4764343,160.4764343
2014,311FT,910.5577956,910.5577956
2014,313TT,53.96859719,53.96859719
2014,315AL,18.15784282,18.15784282
2014,322,178.583728,178.583728
2014,323,81.53338845,81.53338845
2014,324,834.613092,834.613092
2014,325,810.5917251,810.5917251
2014,326,224.507892,224.507892
2014,42,1795.250097,1802.327272
2014,441,271.6411199,271.6411199
2014,445,209.9680384,209.9680384
2014,452,219.1929247,219.1929247
2014,4A0,827.1256035,827.1238123
2014,481,210.6764134,210.6764134
2014,482,84.81309337,84.81309337
2014,483,52.98547068,52.98547068
2014,484,326.4871626,326.4871626
2014,485,60.86070485,60.86070485
2014,486,39.1893187,39.1053764
2014,487OS,200.4218243,200.4218243
2014,493,112.3573748,112.3573748
2014,511,327.2902762,327.2902762
2014,512,138.2572914,138.2572914
2014,513,792.944715,792.944715
2014,514,260.4244569,260.4244569
2014,521CI,792.2543561,794.9007774
2014,523,466.0142255,466.0142255
2014,524,884.5774773,884.5774773
2014,525,137.51382,137.51382
2014,HS,1738.811049,1738.811048
2014,ORE,1008.8257,1008.8257
2014,532RL,334.1377749,334.1377749
2014,5411,295.0836616,295.0836616
2014,5415,399.2951331,399.2951331
2014,5412OP,1185.159305,1185.159305
2014,55,519.4258455,519.4258455
2014,561,737.2642375,737.2642375
2014,562,90.3897978,90.3897978
2014,61,315.283236,315.283236
2014,621,892.2740288,892.2740288
2014,622,719.8774765,719.8774351
2014,623,216.2839958,216.2839925
2014,624,177.6651093,177.6651074
2014,711AS,156.8679416,156.8679416
2014,713,125.8390589,125.8390589
2014,721,233.392097,233.392097
2014,722,650.1047981,650.1047981
2014,81,602.0764871,602.0764871
2014,GFGD,611.1507596,611.1507441
2014,GFGN,361.2755228,361.275454
2014,GFE,91.01968091,91.01968091
2014,GSLG,1974.691712,1974.686571
2014,GSLE,302.0676769,302.0676769
2015,111CA,436.0488367,436.0488367
2015,113FF,51.6079166,51.65745506
2015,211,385.4277226,385.4277226
2015,212,116.0829032,116.0829032
2015,213,130.5404021,130.5363462
2015,22,467.8106752,467.807517
2015,23,1295.417935,1295.417935
2015,321,90.20827436,90.20827436
2015,327,109.2318949,109.2318949
2015,331,263.83179,263.6489986
2015,332,347.9478634,347.9478634
2015,333,365.8053469,365.7140668
2015,334,357.9108663,357.9108663
2015,335,127.9215545,127.9215545
2015,3361MV,612.0777708,612.0777708
2015,3364OT,312.476085,312.476085
2015,337,71.61670546,71.61670546
2015,339,162.2099672,162.2099672
2015,311FT,942.6697447,942.6697447
2015,313TT,51.98721063,51.98721063
2015,315AL,17.53919044,17.53919044
2015,322,177.498468,177.498468
2015,323,80.75759637,80.75759637
2015,324,816.58304,816.58304
2015,325,798.7331198,798.7331198
2015,326,229.5009016,229.5009016
2015,42,1834.793204,1834.793204
2015,441,309.3532989,309.3517
2015,445,211.0011621,211.0073652
2015,452,226.8132541,226.8170894
2015,4A0,869.7965727,869.7926879
2015,481,221.8366338,221.8366338
2015,482,81.24824659,81.24824659
2015,483,50.44854095,50.44854095
2015,484,332.248169,332.248169
2015,485,63.65090611,63.65092971
2015,486,41.175425,41.175425
2015,487OS,209.4803452,209.4803452
2015,493,111.8821372,111.8821372
2015,511,331.2869921,331.2869921
2015,512,145.2152306,145.2152306
2015,513,835.6001965,835.6001965
2015,514,287.7877374,287.7877374
2015,521CI,796.9880133,796.9871293
2015,523,457.0513089,457.0513089
2015,524,923.2496697,923.2496697
2015,525,149.5221598,149.5228717
2015,HS,1738.697539,1738.697539
2015,ORE,1080.250361,1080.250361
2015,532RL,330.8324745,330.8324745
2015,5411,297.4242104,297.423745
2015,5415,414.3131013,414.3131013
2015,5412OP,1215.560621,1215.558175
2015,55,536.8568695,536.8542537
2015,561,772.1090707,772.1057593
2015,562,92.13356293,92.13327874
2015,61,319.0740642,319.0729495
2015,621,940.9201437,940.9201437
2015,622,753.697788,753.697788
2015,623,221.2311611,221.2311618
2015,624,184.1032364,184.1032362
2015,711AS,162.560795,162.5597135
2015,713,129.7115305,129.7115215
2015,721,241.8076416,241.8098771
2015,722,684.9751204,684.9764838
2015,81,613.6087827,613.60812
2015,GFGD,596.7821366,596.7820889
2015,GFGN,371.7633928,371.7633928
2015,GFE,91.98470896,91.98470896
2015,GSLG,2029.242764,2029.242764
2015,GSLE,313.484584,313.484584
2016,111CA,464.7397729,461.5977536
2016,113FF,47.53014886,48.12054667
2016,211,363.1658128,363.1658128
2016,212,107.0434337,107.0434337
2016,213,71.53387534,71.53234164
2016,22,460.0885821,460.0327092
2016,23,1377.661598,1377.64628
2016,321,91.87048115,92.85185132
2016,327,111.8139082,111.8139082
2016,331,249.8897303,249.8897303
2016,332,340.2000873,340.2000873
2016,333,340.6332211,340.6332211
2016,334,365.9043369,365.1531145
2016,335,124.9476687,124.9476687
2016,3361MV,607.1532051,607.1532051
2016,3364OT,297.5149268,288.3043838
2016,337,71.01397745,72.17826789
2016,339,153.12297,153.12297
2016,311FT,966.2365365,966.2365365
2016,313TT,51.00643607,51.00643607
2016,315AL,17.42954703,17.73403157
2016,322,174.597221,174.597221
2016,323,84.02240386,84.21199313
2016,324,854.8533907,854.8533907
2016,325,802.0148884,802.0148884
2016,326,229.3779193,229.3779193
2016,42,1841.195794,1842.878735
2016,441,355.9114197,355.9027205
2016,445,210.1525838,210.1535874
2016,452,226.5721393,226.5747737
2016,4A0,907.8012266,907.8122411
2016,481,228.822564,228.822564
2016,482,75.60502952,75.60502952
2016,483,50.07962994,50.07962994
2016,484,333.8305172,334.3699988
2016,485,63.47369024,63.4733522
2016,486,40.38676408,40.38676408
2016,487OS,214.872577,214.9900956
2016,493,117.061071,117.0890189
2016,511,363.3677901,363.3677901
2016,512,147.034827,146.9240731
2016,513,882.6035539,882.6035539
2016,514,321.0570188,321.0355843
2016,521CI,803.9808259,803.9760459
2016,523,441.6610943,441.6527574
2016,524,927.9252361,927.9252361
2016,525,135.0533969,135.0549824
2016,HS,1748.037991,1748.037831
2016,ORE,1129.478739,1129.464425
2016,532RL,337.8160403,337.8197812
2016,5411,296.4285291,296.4068177
2016,5415,452.7053247,452.6479139
2016,5412OP,1249.919785,1249.919785
2016,55,535.9191564,535.9275138
2016,561,819.5221816,819.5221816
2016,562,98.08332048,98.08074578
2016,61,322.9973978,322.9982993
2016,621,987.2924663,987.2936635
2016,622,771.4140728,771.4130264
2016,623,223.7906271,223.7906487
2016,624,192.4531393,192.454026
2016,711AS,166.2427471,166.2427471
2016,713,133.9405849,133.9401647
2016,721,246.4923539,246.4954318
2016,722,701.2776662,701.2796302
2016,81,630.9770079,630.9903739
2016,GFGD,594.8716265,594.8714443
2016,GFGN,377.6768908,377.678832
2016,GFE,94.14926858,94.17157242
2016,GSLG,2075.706512,2075.765401
2016,GSLE,322.4377903,322.4295374
