,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
111CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113FF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,195.6765365,11.56241724,164138.6867,7195.51392,3084.003278,1250.108167,42.10411039,9.919669433,51.58692235,19.28649105,29.7590083,34.02383433,79.48372068,9.65114335,45.09658636,25.46259097,4.122665163,15.33757806,91.14091183,5.95496079,0.88455651,21.94016058,4.58073907,221.2068688,141.7122293,25.20986053,174.1470629,33.64473868,58.12799923,91.34625531,209.0080668,9.556369438,156.3137718,6.776334693,9.319434659,0.8529652061,367.1102352,20.47116495,23.83563881,28.36899093,9.240456399,248.2286706,118.546368,105.0094943,27.62659529,51.92030801,0.5212565148,0,463.0337417,13.61585199,10.78843029,12.05208245,76.34583379,43.12212986,37.3567169,10.8516129,227.4415926,98.95975956,339.1326477,63.29317742,31.67028219,67.25788606,133.931333,191.617054,74.65025118,112.8915246,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,12187.6666,720.1624113,14537.80022,2081.037298,3512.37835,70037.11944,1773.217106,617.8442545,1150.970275,1201.254514,1853.532764,2119.16644,4950.624664,601.1191712,2808.83017,1585.93143,256.7792204,955.2974063,5676.690046,370.9033184,55.09439212,1366.53769,285.3102449,7044.091743,6885.653944,1570.190176,10846.70845,2095.554558,3620.488625,5689.479815,13018.0178,595.2162006,9735.966151,422.0623968,580.4587742,53.12673526,17163.32337,1275.041646,1484.597102,1766.955862,575.539632,15460.86379,7383.632373,6540.491408,1720.715925,3233.844052,32.46633822,0,28839.94662,848.0601073,671.9548182,750.6610927,4633.883399,2685.851616,2326.754239,675.890132,14166.14557,6163.685119,21122.79641,3942.200522,1972.576004,4189.141458,8341.881265,11934.82269,4649.573164,7031.421795,0,0,0,0,0
321,9.260004808,0.5471685114,132.683722,6.896312174,4.915516254,53.30638627,1.357382112,0.4694287229,0.8990598914,0.912695017,1.408286169,1.61011062,3.761409767,0.4567212575,2.134106694,1.204966722,0.1950969692,0.7258205254,4.313063266,0.2818067333,0.04185988612,1.038274675,0.2167744103,5.432226908,5.254741135,1.193006754,8.24116508,1.592170668,2.750792516,4.32278074,9.890893092,0.4522362697,7.397239876,0.3206766276,0.4410238002,0.04036489019,13.10837366,0.9687573645,1.127974431,1.342506348,0.4372863104,11.74693054,5.609972238,4.969366481,1.307373943,2.457025816,0.02466743289,0,21.91215539,0.6443432471,0.5105411111,0.5703409484,3.52219982,2.040669448,1.767832691,0.5135311029,10.76322322,4.68307476,16.04878134,2.995224351,1.498733423,3.182846341,6.338035257,9.067897831,3.532675389,5.342367966,0,0,0,0,0
327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361MV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3364OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
