vincolo,duale,famiglia
"bilancio[111CA,2012]",-5.449273795e-06,bilancio
"bilancio[113FF,2012]",-1.154586823e-05,bilancio
"bilancio[211,2012]",-4.105019986e-06,bilancio
"bilancio[212,2012]",-4.301218391e-06,bilancio
"bilancio[213,2012]",-6.175455594e-06,bilancio
"bilancio[22,2012]",-4.378104718e-06,bilancio
"bilancio[23,2012]",-8.309720475e-06,bilancio
"bilancio[321,2012]",-9.061949279e-06,bilancio
"bilancio[327,2012]",-6.969529852e-06,bilancio
"bilancio[331,2012]",-5.30072484e-06,bilancio
"bilancio[332,2012]",-7.566970886e-06,bilancio
"bilancio[333,2012]",-6.339079068e-06,bilancio
"bilancio[334,2012]",-5.133716583e-06,bilancio
"bilancio[335,2012]",-6.247901008e-06,bilancio
"bilancio[3361MV,2012]",-5.839150473e-06,bilancio
"bilancio[3364OT,2012]",-5.556160534e-06,bilancio
"bilancio[337,2012]",-9.496562747e-06,bilancio
"bilancio[339,2012]",-6.550036562e-06,bilancio
"bilancio[311FT,2012]",-6.340543356e-06,bilancio
"bilancio[313TT,2012]",-8.086224164e-06,bilancio
"bilancio[315AL,2012]",-1.16137356e-05,bilancio
"bilancio[322,2012]",-6.359840273e-06,bilancio
"bilancio[323,2012]",-8.935125682e-06,bilancio
"bilancio[324,2012]",-3.66844075e-06,bilancio
"bilancio[325,2012]",-4.105019986e-06,bilancio
"bilancio[326,2012]",-6.614160225e-06,bilancio
"bilancio[42,2012]",-6.15870012e-06,bilancio
"bilancio[441,2012]",-8.711806431e-06,bilancio
"bilancio[445,2012]",-1.427785534e-05,bilancio
"bilancio[452,2012]",-1.501550117e-05,bilancio
"bilancio[4A0,2012]",-1.058777482e-05,bilancio
"bilancio[481,2012]",-5.538617316e-06,bilancio
"bilancio[482,2012]",-5.278670181e-06,bilancio
"bilancio[483,2012]",-6.139451599e-06,bilancio
"bilancio[484,2012]",-8.267645458e-06,bilancio
"bilancio[485,2012]",-9.594228218e-06,bilancio
"bilancio[486,2012]",-3.505937859e-06,bilancio
"bilancio[487OS,2012]",-9.205282586e-06,bilancio
"bilancio[493,2012]",-9.645004281e-06,bilancio
"bilancio[511,2012]",-4.834043495e-06,bilancio
"bilancio[512,2012]",-8.718203372e-06,bilancio
"bilancio[513,2012]",-4.654936509e-06,bilancio
"bilancio[514,2012]",-5.358078034e-06,bilancio
"bilancio[521CI,2012]",-5.44447619e-06,bilancio
