caso,variabile,anno,valore
limite_10%,investimento_E,2016,821.0599639
limite_10%,investimento_S,2016,444.9164421
limite_10%,investimento_N,2016,484.2947481
limite_10%,investimento_R,2016,312.3006433
limite_10%,stock_E,2012,5482.556292
limite_10%,stock_S,2012,12034.73719
limite_10%,stock_N,2012,2308.266901
limite_10%,stock_R,2012,16320.95131
limite_10%,stock_E,2013,5517.223166
limite_10%,stock_S,2013,12031.32842
limite_10%,stock_N,2013,2293.646103
limite_10%,stock_R,2013,16364.14941
limite_10%,stock_E,2014,5495.607405
limite_10%,stock_S,2014,11988.35037
limite_10%,stock_N,2014,2310.244401
limite_10%,stock_R,2014,16414.181
limite_10%,stock_E,2015,5427.638747
limite_10%,stock_S,2015,11969.37698
limite_10%,stock_N,2015,2303.442974
limite_10%,stock_R,2015,16420.2162
limite_10%,stock_E,2016,5422.299405
limite_10%,stock_S,2016,11988.26797
limite_10%,stock_N,2016,2299.755576
limite_10%,stock_R,2016,16387.55621
limite_10%,stock_E,2017,5482.556292
limite_10%,stock_S,2017,12034.73719
limite_10%,stock_N,2017,2308.266901
limite_10%,stock_R,2017,16320.95131
limite_15%,produzione_lorda,2012,29635.60749
limite_15%,consumo_privato,2012,12064.55794
limite_15%,investimento_E,2012,755.7864028
limite_15%,investimento_S,2012,349.6104661
limite_15%,investimento_N,2012,531.8270571
limite_15%,investimento_R,2012,439.6801744
limite_15%,produzione_lorda,2013,30376.23115
limite_15%,consumo_privato,2013,12358.39286
limite_15%,investimento_E,2013,642.4184424
limite_15%,investimento_S,2013,314.4885451
limite_15%,investimento_N,2013,452.0529986
limite_15%,investimento_R,2013,457.4045063
limite_15%,produzione_lorda,2014,31118.91817
limite_15%,consumo_privato,2014,12819.13461
limite_15%,investimento_E,2014,669.6079298
limite_15%,investimento_S,2014,361.6618268
limite_15%,investimento_N,2014,408.6354421
limite_15%,investimento_R,2014,388.7938305
limite_15%,produzione_lorda,2015,31782.71864
limite_15%,consumo_privato,2015,13238.78944
limite_15%,investimento_E,2015,770.0491193
limite_15%,investimento_S,2015,415.9111009
limite_15%,investimento_N,2015,469.9307584
limite_15%,investimento_R,2015,330.4747558
limite_15%,produzione_lorda,2016,32442.63912
limite_15%,consumo_privato,2016,13635.54895
limite_15%,investimento_E,2016,885.5564872
limite_15%,investimento_S,2016,478.297766
limite_15%,investimento_N,2016,540.4203722
limite_15%,investimento_R,2016,280.9035425
limite_15%,stock_E,2012,5482.556292
limite_15%,stock_S,2012,12034.73719
limite_15%,stock_N,2012,2308.266901
limite_15%,stock_R,2012,16320.95131
limite_15%,stock_E,2013,5472.765143
limite_15%,stock_S,2013,12010.7631
limite_15%,stock_N,2013,2262.362158
limite_15%,stock_R,2013,16383.26594
limite_15%,stock_E,2014,5378.389938
limite_15%,stock_S,2014,11948.46299
limite_15%,stock_N,2014,2230.236858
limite_15%,stock_R,2014,16461.86409
limite_15%,stock_E,2015,5316.724196
limite_15%,stock_S,2015,11925.36166
limite_15%,stock_N,2015,2187.629704
limite_15%,stock_R,2015,16470.03426
limite_15%,stock_E,2016,5348.932581
limite_15%,stock_S,2016,11954.37766
limite_15%,stock_N,2016,2229.693937
limite_15%,stock_R,2016,16419.69645
limite_15%,stock_E,2017,5482.556292
limite_15%,stock_S,2017,12034.73719
limite_15%,stock_N,2017,2308.266901
limite_15%,stock_R,2017,16320.95131
limite_25%,produzione_lorda,2012,29453.62404
limite_25%,consumo_privato,2012,12179.62927
limite_25%,investimento_E,2012,666.8703554
limite_25%,investimento_S,2012,308.479823
limite_25%,investimento_N,2012,469.259168
limite_25%,investimento_R,2012,477.9132331
limite_25%,produzione_lorda,2013,30180.78823
limite_25%,consumo_privato,2013,12474.39545
limite_25%,investimento_E,2013,515.1703405
limite_25%,investimento_S,2013,284.02059
limite_25%,investimento_N,2013,351.944376
limite_25%,investimento_R,2013,521.6428875
limite_25%,produzione_lorda,2014,31087.07091
limite_25%,consumo_privato,2014,12800.74278
limite_25%,investimento_E,2014,643.9629256
limite_25%,investimento_S,2014,355.0257375
limite_25%,investimento_N,2014,397.5784471
limite_25%,investimento_R,2014,391.2321656
limite_25%,produzione_lorda,2015,31933.95537
limite_25%,consumo_privato,2015,13247.10423
limite_25%,investimento_E,2015,804.953657
limite_25%,investimento_S,2015,432.0505049
limite_25%,investimento_N,2015,496.9730589
limite_25%,investimento_R,2015,293.4241242
limite_25%,produzione_lorda,2016,32597.24036
limite_25%,consumo_privato,2016,13565.38287
limite_25%,investimento_E,2016,1006.192071
limite_25%,investimento_S,2016,540.0631312
limite_25%,investimento_N,2016,621.2163236
limite_25%,investimento_R,2016,220.0680932
limite_25%,stock_E,2012,5482.556292
limite_25%,stock_S,2012,12034.73719
limite_25%,stock_N,2012,2308.266901
limite_25%,stock_R,2012,16320.95131
limite_25%,stock_E,2013,5383.849095
limite_25%,stock_S,2013,11969.63246
limite_25%,stock_N,2013,2199.794269
limite_25%,stock_R,2013,16421.499
limite_25%,stock_E,2014,5176.497515
limite_25%,stock_S,2014,11877.90817
limite_25%,stock_N,2014,2081.800443
limite_25%,stock_R,2014,16563.45153
limite_25%,stock_E,2015,5116.962027
limite_25%,stock_S,2015,11851.43065
limite_25%,stock_N,2015,2062.091736
limite_25%,stock_R,2015,16571.71117
limite_25%,stock_E,2016,5212.597862
limite_25%,stock_S,2016,11895.70343
limite_25%,stock_N,2016,2139.285237
limite_25%,stock_R,2016,16481.9718
limite_25%,stock_E,2017,5482.556292
limite_25%,stock_S,2017,12034.73719
limite_25%,stock_N,2017,2308.266901
limite_25%,stock_R,2017,16320.95131
penalita_0.01,produzione_lorda,2012,29809.73461
penalita_0.01,consumo_privato,2012,11944.56755
penalita_0.01,investimento_E,2012,844.7024502
penalita_0.01,investimento_S,2012,390.7411091
penalita_0.01,investimento_N,2012,588.2185123
penalita_0.01,investimento_R,2012,401.4471158
penalita_0.01,produzione_lorda,2013,30609.77501
penalita_0.01,consumo_privato,2013,12212.49083
penalita_0.01,investimento_E,2013,800.2444265
penalita_0.01,investimento_S,2013,370.1757876
penalita_0.01,investimento_N,2013,556.9345678
penalita_0.01,investimento_R,2013,400.9227804
penalita_0.01,produzione_lorda,2014,31175.06948
penalita_0.01,consumo_privato,2014,12754.4646
penalita_0.01,investimento_E,2014,755.7864028
penalita_0.01,investimento_S,2014,377.3790343
penalita_0.01,investimento_N,2014,525.6506233
penalita_0.01,investimento_R,2014,381.8062511
penalita_0.01,produzione_lorda,2015,31655.69307
penalita_0.01,consumo_privato,2015,13265.03736
penalita_0.01,investimento_E,2015,711.3283791
penalita_0.01,investimento_S,2015,397.9443558
penalita_0.01,investimento_N,2015,494.3666787
penalita_0.01,investimento_R,2015,362.6897217
penalita_0.01,produzione_lorda,2016,32198.37136
penalita_0.01,consumo_privato,2016,13707.2541
penalita_0.01,investimento_E,2016,701.7973653
penalita_0.01,investimento_S,2016,418.5096773
penalita_0.01,investimento_N,2016,463.0827342
penalita_0.01,investimento_R,2016,343.5731924
penalita_0.01,stock_E,2012,5482.556292
penalita_0.01,stock_S,2012,12034.73719
penalita_0.01,stock_N,2012,2308.266901
penalita_0.01,stock_R,2012,16320.95131
penalita_0.01,stock_E,2013,5561.68119
penalita_0.01,stock_S,2013,12051.89374
penalita_0.01,stock_N,2013,2318.753613
penalita_0.01,stock_R,2013,16345.03288
penalita_0.01,stock_E,2014,5614.73479
penalita_0.01,stock_S,2014,12044.46402
penalita_0.01,stock_N,2014,2360.131452
penalita_0.01,stock_R,2014,16368.03332
penalita_0.01,stock_E,2015,5605.931149
penalita_0.01,stock_S,2015,12032.16904
penalita_0.01,stock_N,2015,2402.395882
penalita_0.01,stock_R,2015,16371.38542
penalita_0.01,stock_E,2016,5542.784299
penalita_0.01,stock_S,2016,12029.04797
penalita_0.01,stock_N,2016,2412.536903
penalita_0.01,stock_R,2016,16355.54348
penalita_0.01,stock_E,2017,5482.556292
penalita_0.01,stock_S,2017,12034.73719
penalita_0.01,stock_N,2017,2308.266901
penalita_0.01,stock_R,2017,16320.95131
penalita_0.1,produzione_lorda,2012,29811.99184
penalita_0.1,consumo_privato,2012,11941.42326
penalita_0.1,investimento_E,2012,844.7024502
penalita_0.1,investimento_S,2012,390.7411091
penalita_0.1,investimento_N,2012,594.3949462
penalita_0.1,investimento_R,2012,401.4471158
penalita_0.1,produzione_lorda,2013,30613.23912
penalita_0.1,consumo_privato,2013,12208.15332
penalita_0.1,investimento_E,2013,800.2444265
penalita_0.1,investimento_S,2013,370.1757876
penalita_0.1,investimento_N,2013,563.1110016
penalita_0.1,investimento_R,2013,400.9227804
penalita_0.1,produzione_lorda,2014,31167.97924
penalita_0.1,consumo_privato,2014,12752.48848
penalita_0.1,investimento_E,2014,755.7864028
penalita_0.1,investimento_S,2014,377.3720032
penalita_0.1,investimento_N,2014,531.8270571
penalita_0.1,investimento_R,2014,381.8062511
penalita_0.1,produzione_lorda,2015,31640.29474
penalita_0.1,consumo_privato,2015,13268.14483
penalita_0.1,investimento_E,2015,711.3283791
penalita_0.1,investimento_S,2015,397.9373247
penalita_0.1,investimento_N,2015,500.5431126
penalita_0.1,investimento_R,2015,362.6897217
penalita_0.1,produzione_lorda,2016,32213.13851
penalita_0.1,consumo_privato,2016,13701.42023
penalita_0.1,investimento_E,2016,691.6207085
penalita_0.1,investimento_S,2016,418.5026462
penalita_0.1,investimento_N,2016,469.259168
penalita_0.1,investimento_R,2016,343.5731924
penalita_0.1,stock_E,2012,5482.556292
penalita_0.1,stock_S,2012,12034.73719
penalita_0.1,stock_N,2012,2308.266901
penalita_0.1,stock_R,2012,16320.95131
penalita_0.1,stock_E,2013,5561.68119
penalita_0.1,stock_S,2013,12051.89374
penalita_0.1,stock_N,2013,2324.930047
penalita_0.1,stock_R,2013,16345.03288
penalita_0.1,stock_E,2014,5615.29362
penalita_0.1,stock_S,2014,12044.46996
penalita_0.1,stock_N,2014,2370.998013
penalita_0.1,stock_R,2014,16368.03332
penalita_0.1,stock_E,2015,5609.085252
penalita_0.1,stock_S,2015,12032.17315
penalita_0.1,stock_N,2015,2411.494307
penalita_0.1,stock_R,2015,16371.38542
penalita_0.1,stock_E,2016,5550.069383
penalita_0.1,stock_S,2016,12029.05009
penalita_0.1,stock_N,2016,2416.274442
penalita_0.1,stock_R,2016,16355.54348
penalita_0.1,stock_E,2017,5482.556292
penalita_0.1,stock_S,2017,12034.73719
penalita_0.1,stock_N,2017,2308.266901
penalita_0.1,stock_R,2017,16320.95131
tempi_costruzione_S_R,produzione_lorda,2012,29062.28882
tempi_costruzione_S_R,consumo_privato,2012,12174.22706
tempi_costruzione_S_R,investimento_E,2012,229.7182102
tempi_costruzione_S_R,investimento_S,2012,325.9949966
tempi_costruzione_S_R,investimento_N,2012,0
tempi_costruzione_S_R,investimento_R,2012,1074.273981
tempi_costruzione_S_R,produzione_lorda,2013,30116.30794
tempi_costruzione_S_R,consumo_privato,2013,12404.5072
tempi_costruzione_S_R,investimento_E,2013,483.9938606
tempi_costruzione_S_R,investimento_S,2013,316.4040481
tempi_costruzione_S_R,investimento_N,2013,125.5088462
tempi_costruzione_S_R,investimento_R,2013,883.1086873
tempi_costruzione_S_R,produzione_lorda,2014,30901.34646
tempi_costruzione_S_R,consumo_privato,2014,13064.78018
tempi_costruzione_S_R,investimento_E,2014,670.8304144
tempi_costruzione_S_R,investimento_S,2014,507.4952319
tempi_costruzione_S_R,investimento_N,2014,299.0518597
tempi_costruzione_S_R,investimento_R,2014,0
tempi_costruzione_S_R,produzione_lorda,2015,31780.42103
tempi_costruzione_S_R,consumo_privato,2015,13345.43905
tempi_costruzione_S_R,investimento_E,2015,823.9285134
tempi_costruzione_S_R,investimento_S,2015,431.7755672
tempi_costruzione_S_R,investimento_N,2015,479.641805
tempi_costruzione_S_R,investimento_R,2015,0
tempi_costruzione_S_R,produzione_lorda,2016,32540.18486
tempi_costruzione_S_R,consumo_privato,2016,13678.22662
tempi_costruzione_S_R,investimento_E,2016,1315.297083
tempi_costruzione_S_R,investimento_S,2016,321.8696405
tempi_costruzione_S_R,investimento_N,2016,1188.519063
tempi_costruzione_S_R,investimento_R,2016,0
tempi_costruzione_S_R,stock_E,2012,5482.556292
tempi_costruzione_S_R,stock_S,2012,12034.73719
tempi_costruzione_S_R,stock_N,2012,2308.266901
tempi_costruzione_S_R,stock_R,2012,16320.95131
tempi_costruzione_S_R,stock_E,2013,4946.69695
tempi_costruzione_S_R,stock_S,2013,11987.14763
tempi_costruzione_S_R,stock_N,2013,1730.535101
tempi_costruzione_S_R,stock_R,2013,17017.85974
tempi_costruzione_S_R,stock_E,2014,4747.139938
tempi_costruzione_S_R,stock_S,2014,11928.57433
tempi_costruzione_S_R,stock_N,2014,1453.577312
tempi_costruzione_S_R,stock_R,2014,17507.48929
tempi_costruzione_S_R,stock_E,2015,4749.66084
tempi_costruzione_S_R,stock_S,2015,12055.61965
tempi_costruzione_S_R,stock_N,2015,1414.008017
tempi_costruzione_S_R,stock_R,2015,17102.68916
tempi_costruzione_S_R,stock_E,2016,4900.237783
tempi_costruzione_S_R,stock_S,2016,12100.99529
tempi_costruzione_S_R,stock_N,2016,1541.043218
tempi_costruzione_S_R,stock_R,2016,16707.24864
tempi_costruzione_S_R,stock_E,2017,5482.556292
tempi_costruzione_S_R,stock_S,2017,12034.73719
tempi_costruzione_S_R,stock_N,2017,2308.266901
tempi_costruzione_S_R,stock_R,2017,16320.95131
combinato,produzione_lorda,2012,29640.52633
combinato,consumo_privato,2012,12065.26349
combinato,investimento_E,2012,755.7864028
combinato,investimento_S,2012,349.6104661
combinato,investimento_N,2012,531.8270571
combinato,investimento_R,2012,439.6801744
combinato,produzione_lorda,2013,30357.07141
combinato,consumo_privato,2013,12344.90501
combinato,investimento_E,2013,642.4184424
combinato,investimento_S,2013,317.0386608
combinato,investimento_N,2013,452.0529985
combinato,investimento_R,2013,457.4045063
combinato,produzione_lorda,2014,31126.33369
combinato,consumo_privato,2014,12812.70461
combinato,investimento_E,2014,675.2214811
combinato,investimento_S,2014,364.5944599
combinato,investimento_N,2014,407.7251325
combinato,investimento_R,2014,388.7938304
combinato,produzione_lorda,2015,31835.59707
combinato,consumo_privato,2015,13242.95887
combinato,investimento_E,2015,776.5047032
combinato,investimento_S,2015,419.2836289
combinato,investimento_N,2015,468.8839023
combinato,investimento_R,2015,330.4747558
combinato,produzione_lorda,2016,32450.96514
combinato,consumo_privato,2016,13632.25455
combinato,investimento_E,2016,892.9804087
combinato,investimento_S,2016,482.1761732
combinato,investimento_N,2016,539.2164877
combinato,investimento_R,2016,280.9035425
combinato,stock_E,2012,5482.556292
combinato,stock_S,2012,12034.73719
combinato,stock_N,2012,2308.266901
combinato,stock_R,2012,16320.95131
combinato,stock_E,2013,5472.765143
combinato,stock_S,2013,12010.7631
combinato,stock_N,2013,2262.362158
combinato,stock_R,2013,16383.26594
combinato,stock_E,2014,5376.187398
combinato,stock_S,2014,11951.3191
combinato,stock_N,2014,2230.065665
combinato,stock_R,2014,16461.86409
combinato,stock_E,2015,5314.965208
combinato,stock_S,2015,11932.59625
combinato,stock_N,2015,2190.066022
combinato,stock_R,2015,16470.03426
combinato,stock_E,2016,5347.851263
combinato,stock_S,2016,11958.69379
combinato,stock_N,2016,2230.332989
combinato,stock_R,2016,16419.69645
combinato,stock_E,2017,5482.556292
combinato,stock_S,2017,12034.73719
combinato,stock_N,2017,2308.266901
combinato,stock_R,2017,16320.95131
