anno,produzione_lorda,consumo_privato,consumo_pubblico_e_inv_pubblici,investimento_E,investimento_S,investimento_N,investimento_R,investimento_totale_FA,domanda_di_prodotti_per_investimento,ammortamento,investimento_netto,variazione_scorte,esportazioni,importazioni,residuo_materiale,gamma,prodotto_finale_lordo,prodotto_netto,surplus_economico
2012,29223.82755,10986.69871,3142.018,1035.45262,461.451,655.7870389,432.014,2584.704659,2711.278689,2094.259456,490.4452036,72.28516144,1789.203,2359.7,1.999039832,0.992888431,16343.7826,14249.52314,3262.824435
2013,29741.67356,11065.78259,3066.668636,1084.846876,467.9013577,694.3590635,486.640999,2733.748297,2847.546402,2164.435518,569.3127782,57.73264933,1813.000954,2314.001983,57.55565975,1.000035389,16594.28491,14429.84939,3364.0668
2014,30354.95402,11140.40056,3043.148649,1151.836368,519.2513389,757.3310349,508.1175307,2936.536272,3065.384424,2241.245313,695.2909597,26.36844683,1861.772477,2400.943252,110.7730659,1.006778753,16846.90437,14605.65905,3465.258498
2015,30988.12015,11492.22613,3099.013496,1186.840711,515.2587226,792.6754098,562.3000943,3057.074938,3179.51416,2340.41455,716.6603882,52.10064976,1786.331162,2449.018461,159.0876121,1.038573886,17319.25474,14978.84019,3486.614069
2016,31508.68016,11794.73568,3153.230443,1160.192713,494.6712135,845.5307864,602.4324513,3102.827164,3213.322113,2430.837106,671.9900578,42.33076215,1792.891133,2421.939661,87.43572453,1.065912238,17662.0062,15231.16909,3436.433408
