vincolo,duale,famiglia
"bilancio[111CA,2010]",-1.442817952e-05,bilancio
"bilancio[113FF,2010]",-1.749975714e-05,bilancio
"bilancio[211,2010]",-3.254276091e-06,bilancio
"bilancio[212,2010]",-5.356538701e-06,bilancio
"bilancio[213,2010]",-6.899796341e-06,bilancio
"bilancio[22,2010]",-6.468095848e-06,bilancio
"bilancio[23,2010]",-1.211195322e-05,bilancio
"bilancio[321,2010]",-1.408518085e-05,bilancio
"bilancio[327,2010]",-1.049568153e-05,bilancio
"bilancio[331,2010]",-7.256944556e-06,bilancio
"bilancio[332,2010]",-1.085716329e-05,bilancio
"bilancio[333,2010]",-9.255522893e-06,bilancio
"bilancio[334,2010]",-7.61576269e-06,bilancio
"bilancio[335,2010]",-8.718985927e-06,bilancio
"bilancio[3361MV,2010]",-8.151317272e-06,bilancio
"bilancio[3364OT,2010]",-7.934799517e-06,bilancio
"bilancio[337,2010]",-1.426811328e-05,bilancio
"bilancio[339,2010]",-9.241846037e-06,bilancio
"bilancio[311FT,2010]",-1.071184791e-05,bilancio
"bilancio[313TT,2010]",-1.185256486e-05,bilancio
"bilancio[315AL,2010]",-1.593577437e-05,bilancio
"bilancio[322,2010]",-9.054954168e-06,bilancio
"bilancio[323,2010]",-1.335193299e-05,bilancio
"bilancio[324,2010]",-3.154022e-06,bilancio
"bilancio[325,2010]",-5.384650873e-06,bilancio
"bilancio[326,2010]",-9.307802916e-06,bilancio
"bilancio[42,2010]",-9.256347921e-06,bilancio
"bilancio[441,2010]",-1.334077074e-05,bilancio
"bilancio[445,2010]",-2.019740157e-05,bilancio
"bilancio[452,2010]",-2.040578282e-05,bilancio
"bilancio[4A0,2010]",-1.650397979e-05,bilancio
"bilancio[481,2010]",-7.27982491e-06,bilancio
"bilancio[482,2010]",-7.468395371e-06,bilancio
"bilancio[483,2010]",-8.674388869e-06,bilancio
"bilancio[484,2010]",-1.238604282e-05,bilancio
"bilancio[485,2010]",-1.474037582e-05,bilancio
"bilancio[486,2010]",-5.563666295e-06,bilancio
"bilancio[487OS,2010]",-1.323248065e-05,bilancio
"bilancio[493,2010]",-1.566378754e-05,bilancio
"bilancio[511,2010]",-7.602777488e-06,bilancio
"bilancio[512,2010]",-5.989226023e-06,bilancio
"bilancio[513,2010]",-9.258053162e-06,bilancio
"bilancio[514,2010]",-7.509370654e-06,bilancio
"bilancio[521CI,2010]",-9.237390619e-06,bilancio
"bilancio[523,2010]",-7.613833071e-06,bilancio
"bilancio[524,2010]",-8.811907435e-06,bilancio
"bilancio[525,2010]",-8.796067266e-06,bilancio
"bilancio[HS,2010]",-9.256347921e-06,bilancio
"bilancio[ORE,2010]",-9.230608289e-06,bilancio
"bilancio[532RL,2010]",-7.961890658e-06,bilancio
"bilancio[5411,2010]",-8.353499415e-06,bilancio
"bilancio[5415,2010]",-1.090644195e-05,bilancio
"bilancio[5412OP,2010]",-1.034186214e-05,bilancio
"bilancio[55,2010]",-9.885315311e-06,bilancio
"bilancio[561,2010]",-1.995630439e-05,bilancio
"bilancio[562,2010]",-1.082414762e-05,bilancio
"bilancio[61,2010]",-1.640580512e-05,bilancio
"bilancio[621,2010]",-1.352991145e-05,bilancio
"bilancio[622,2010]",-1.443513104e-05,bilancio
"bilancio[623,2010]",-2.553905615e-05,bilancio
"bilancio[624,2010]",-2.470795048e-05,bilancio
"bilancio[711AS,2010]",-8.726120888e-06,bilancio
"bilancio[713,2010]",-1.697686141e-05,bilancio
"bilancio[721,2010]",-1.641938758e-05,bilancio
"bilancio[722,2010]",-2.289435123e-05,bilancio
"bilancio[81,2010]",-1.731121967e-05,bilancio
"bilancio[GFGD,2010]",-7.163217377e-06,bilancio
"bilancio[GFGN,2010]",-1.171428584e-05,bilancio
"bilancio[GFE,2010]",-1.324868986e-05,bilancio
"bilancio[GSLG,2010]",-1.433200325e-05,bilancio
