anno,produzione_lorda,consumo_privato,consumo_pubblico_e_inv_pubblici,investimento_E,investimento_S,investimento_N,investimento_R,investimento_totale_FA,domanda_di_prodotti_per_investimento,ammortamento,investimento_netto,variazione_scorte,esportazioni,importazioni,residuo_materiale,gamma,prodotto_finale_lordo,prodotto_netto,surplus_economico
2012,29223.3218,11877.79459,3142.018,444.6500704,331.2152317,113.6510363,1218.493759,2108.010097,2172.664357,2094.259456,13.75064141,-296.0743098,1789.203,2359.7,0,1.073418426,16325.90564,14231.64618,2353.851591
2013,30463.00479,12215.45116,3066.668636,473.1257201,362.0571036,505.0877854,658.2470275,1998.517637,2059.103434,1933.610714,64.90692247,100.1409719,1813.000954,2314.001983,0,1.103933079,16940.36318,15006.75246,2791.301299
2014,30928.87428,12902.37048,3043.148649,616.379401,558.7115174,520.5137169,82.0347997,1777.639435,1818.60856,1949.463572,-171.8241365,31.03016225,1861.772477,2400.943252,0,1.166011258,17255.98707,15306.5235,2404.153024
2015,31643.26844,13447.05862,3099.013496,790.6295527,262.0872162,661.5553039,0,1714.272073,1709.202218,1995.046519,-280.774446,271.0030106,1786.331162,2449.018461,0,1.21523574,17863.59004,15868.54352,2421.484907
2016,32447.71206,13718.53541,3153.230443,1261.131465,367.7677083,862.9350894,0,2491.834263,2147.723943,2117.893244,373.9410187,7.801651995,1792.891133,2422.09463,0,1.239769604,18398.08796,16280.19471,2561.659296
