anno,produzione_lorda,consumo_privato,consumo_pubblico_e_inv_pubblici,investimento_E,investimento_S,investimento_N,investimento_R,investimento_totale_FA,domanda_di_prodotti_per_investimento,ammortamento,investimento_netto,variazione_scorte,esportazioni,importazioni,residuo_materiale,gamma,prodotto_finale_lordo,prodotto_netto,surplus_economico
2012,29496.45417,11042.02078,3142.018,507.6923844,191.7078654,41.30038557,1300.320395,2041.02103,2107.532078,2094.259456,-53.23842577,607.5069943,1789.203,2359.7,0,0.9978879894,16328.58085,14234.32139,3192.300616
2013,29095.59186,11697.14899,3066.668636,552.0593146,0,13.92987325,1842.177443,2408.166631,2503.446796,1915.654194,492.5124375,-497.25656,1813.000954,2249.398399,0,1.057093147,16333.61042,14417.95623,2720.807233
2014,30274.54314,13113.49656,3043.148649,850.4957626,293.2351852,222.7768402,0,1366.507788,1426.679515,1809.440537,-442.9327488,-67.02982189,1861.772477,2400.943252,0,1.185091116,16977.12413,15167.68359,2054.187029
2015,31196.65698,13259.66214,3099.013496,823.3941833,101.5559393,613.3865003,0,1538.336623,1540.480807,1835.417129,-297.0805062,439.9972721,1786.331162,2449.018461,0,1.198300371,17676.46641,15841.04928,2581.387147
2016,31893.44996,13210.64839,3153.230443,1021.616765,1222.615231,1187.674759,0,3431.906755,3233.004293,2031.243672,1400.663084,-684.8848555,1792.891133,2422.09463,0,1.193870907,18282.79477,16251.5511,3040.902712
