,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE,Used,Other
111CA,0.9981260781,0.08689974196,0,0,0,0,0,0.0001128783992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01243588553,0,0,0,0,0,0,0,0,0,0
113FF,6.061202997e-05,0.8469223991,0,0,0,0,0.0005918771902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,0,0,0.9977291505,0.001027004168,0.1323630832,0,0.0007012603897,0,0,0,1.786118289e-05,0.0003435396678,0,0,0,0,0,0,0,0,0,0,0,0.03068846224,0.0002216489026,0,0.0005342937738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002359474711,0.0008858325013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,0,0,0,0.9848486679,0.05211764175,0,0.007457518384,0,0.002109667705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001760100346,0.003802448876,0,0.0002506950258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.184698806e-06,8.622176237e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,0,0,0.001024108605,0.0002537304416,0.815519275,0,0.00454443575,0,0,0,0.002259439635,0,0,0,0,0,0,0,0,0,0,0,0,4.046207692e-06,0,0,0.0002590515267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001441901212,0.0003426903167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0.0003661064578,0,0,0.764065928,0.001565588985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000443416827,0,0,0,0.0005612918552,0,0,0,0,0,0.05296256684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001000592053,0.0001378449832,0,0,2.65350528e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03092107958,0,0
23,0,0,0,0,0,0,0.9361759097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006707025336,5.052485438e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0.0006885102008,0.9877065162,0.0008841345986,0,0.0008156606852,0,0,0,0,0,0.005505456674,6.591436406e-06,0,2.021345408e-05,0,0.0008333150589,0,0,1.514371384e-05,0.000791989591,0.0006476288168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.713987971e-05,6.370525118e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004885197851,0
327,0,0,9.89476913e-06,0.005932459373,0,0,0.0009294216649,0.0001744484351,0.986239014,0,0.000705516724,1.374158671e-05,0,0.00216464255,0,1.66570056e-05,0.001101091335,3.295718203e-05,0,0.00863114489,0.0004754860524,0.001052608495,0,5.462380384e-05,0.000165204151,0.0006048711711,0.001043518045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7725663e-05,0.0004190267815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009770395701,0
331,0,0,0,0,0,0,0.0003972690437,0,7.003046325e-05,0.9801349825,0.003709172313,0.001019625734,3.398586188e-06,0.005067047168,0,0,0,0,0,0.0002223479948,0,1.644700774e-05,0,0.004135224261,0.000282223758,0,0.0007212704806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001332666272,0.0003657560111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08854421104,0
