,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
111CA,0.1767713085,0.01521835924,0,0.0001868205155,0.0001661350915,0,0.001210378552,0,0,0,0,0,0,0,0,0,0,0.002292869912,0.2576130767,0.03095281961,0,0,0,0,0.01943356562,0,0.0006264430194,0.001892797199,0.003689688149,0.0005975814004,0.0003727505283,0,0,0,0,0,0,0.0002846965736,0,0,0,0,0,1.360540655e-06,0,0,0,0,6.022678241e-06,0,7.291505196e-06,2.617183449e-06,0.0007769717675,4.847498405e-05,0.001616446605,0,0.0005811241918,0,0,0,0,0,0.002909132634,0.0002242119727,0.004682581441,4.064429264e-05,1.998663754e-05,-0.0009508539365,0,0.001521305001,0
113FF,0.05795640734,0.1283398881,0,0.0006993622467,0,0,0,0.1240796155,0,0,0,0,0,0,0,0,0.001028140006,0.001542198697,0.007253221012,0,0.003175517148,0.01413087126,0.000210407451,0,0.0003640164566,0.006692296148,0,0,0.002612686052,0,1.085316091e-06,0,0,0,0,0,0,9.012778734e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002322027903,3.165104846e-05,1.222630434e-06,0,0.000189348549,0,0,0,0,0,0.001069820155,0.001276573165,0.004611288233,0.0001246137356,0,0.0001879044611,0.0001231509033,0.001811946833,0
211,0,0,0.05355290995,1.436853713e-05,1.27776022e-05,0.05744286829,0,0,0,5.061097181e-05,0,0,0,0,0,0,0,0,0,0,0,9.396934652e-06,0,0.5466329176,0.01611281207,0,9.090623953e-07,5.391732144e-06,0,0,1.917631095e-06,0,0,0,0,0,0.0006886390506,0,2.981604653e-05,1.006946572e-05,0,1.996099943e-06,1.738720544e-05,0,0,0,0,0,0.0003551274406,0,0,0,2.744321974e-06,9.320638665e-06,0,3.620714529e-05,0.0006325228209,3.545341262e-06,2.213011012e-06,1.50787212e-05,9.059816324e-06,0,6.429426954e-05,6.897739352e-06,7.305104091e-06,8.154756027e-06,0,0,0.03301985205,0,0.09089797113
212,0.003607758958,2.235952286e-05,0.0001857993879,0.07463567117,0.0008671418801,0.01775240645,0.01089752596,0.0001664533406,0.09163571135,0.04376580292,0.001865596335,0.00037899643,2.58172893e-05,0.0006501061977,0.000149078846,0.0004398713893,0.0002257923561,0.001096575965,0.001602668547,0.001399714855,0,0.0108216424,0,0.002807732272,0.00758037799,0.0007196928362,1.070181248e-05,0,0,0,2.655888153e-06,0,0.001393181237,0,1.738212811e-05,1.814641283e-05,0,1.10276317e-05,3.097105783e-05,0.0001290009411,0.0001590791879,0.0003455707803,0.0009431724701,0,0,0,0,1.328622169e-06,0,0,0,0,0.0007221599214,7.53021167e-05,0.0006971153778,0.0006895117973,0.001256131268,0,7.662461439e-05,0.0001618493397,0.0001944893431,0.001364218209,0.004576991478,0.0004203433433,0.0009847652696,0.001338363367,0,0.008978974912,0,0.001186203625,0.0181167194
213,0,0,0.03858843658,0.01219204192,0.02531053382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.062131006e-05,3.591635453e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0.01709647053,0.00263058099,0.008989227294,0.03996484751,0.004739125205,0.04758807396,0.006576412327,0.02204811673,0.03291057879,0.02631869485,0.01318838685,0.006355700646,0.004818927492,0.006106280291,0.005367121398,0.006146079521,0.008465546245,0.006988943887,0.007591746981,0.01899186777,0.002600640611,0.03120671772,0.01466166541,0.004939989039,0.01671565033,0.02068648392,0.008334864325,0.01370340087,0.04272028605,0.03387294037,0.01801033726,0.0008952857375,0.0009473700872,0.00329638618,0.007316217203,0.002806737157,0.02021690461,0.006033328976,0.06137420077,0.002753692841,0.003088719545,0.004866227396,0.005517633013,0.003885811228,0.002359823659,0.0005208108248,0.01735016719,0.0001273445983,0.05168378047,0.004615899981,0.002009664931,0.0009541426526,0.003686775513,0.01233389906,0.003382116652,0.009004225511,0.0198231183,0.003605488347,0.01108256484,0.01404162165,0.005863616456,0.005144206494,0.02145068499,0.02602731481,0.02894896229,0.009714776997,0.005192585603,0.003384308997,0.02283101826,0.008932626741,0.008223983898
23,0.00343595481,0.000772706373,0.003615070644,0.0265090593,0.02744241776,0.01518005287,0.000198494697,0.002346213433,0.00499697186,0.002785026952,0.002531809841,0.001578802351,0.0008455158655,0.0009215927247,0.0008477821061,0.000986280267,0.001309139963,0.001602357952,0.001017231495,0.001374906782,0.0002646302614,0.004058318776,0.002390886698,0.008207594411,0.001879262173,0.002285299354,0.001218283619,0.002601630621,0.002758347456,0.004911164919,0.002582727928,0.00112982074,0.02546684332,0.001085631526,0.001279622674,0.004404344045,0.01954609711,0.007134468755,0.006504806079,0.0002802042133,0.0004666483521,0.002447343947,0.0008257464697,0.005902885286,0.00275406241,0.0004876425827,0.001502404175,0.03805329183,0.04362163153,0.001374886956,0.0004119811434,8.962112058e-05,0.0007713023783,0.0009561978831,0.0006203716668,0.0007052783598,0.003531894683,0.0004617130311,0.001070290279,0.0016993693,0.001593326227,0.001102106158,0.002755251333,0.00618060352,0.001958263956,0.004750262343,0.01260246511,0.003121206015,0.007952242662,0.01340744549,0.1394294951
321,0.0006991371282,0.0008031665694,0,0.0005516592259,0.00121607963,1.928029179e-06,0.02551163017,0.2023494437,0.002336779673,0.001067355927,0.0003499454834,0.002276359415,0.0008316102893,0.001833202402,0.005241529762,0.001148807033,0.07324717129,0.005916227826,0.000241113635,0.0007807226803,0,0.01962449359,2.233713194e-05,0,0.0002201981757,0.005321267194,0.001560764596,0.0003207162582,0.001799555642,0.0004095833086,0.0006895832297,0,0.02130304946,0,0.0002904704648,0,6.57149168e-05,0.0003616735953,0.0008545272363,0.0001769659741,0.0003664549911,0.0007577385401,0.002225188783,8.374544796e-05,7.893613038e-06,0,0,4.668735477e-06,0.005986535105,0.0006842997579,3.335783419e-05,4.136240022e-05,0.0004867532828,5.040175447e-06,0.0007464571192,0.0001762125259,9.045671033e-05,0.0001773371646,0.0002824200727,1.223082501e-05,0.004046685216,2.219360562e-05,0.0008274641864,0.001562862551,0.0007057809404,0.0004306825943,3.022699774e-05,0.0001407155747,2.941618948e-05,0.001065849709,0.0005437839857
327,6.299155185e-06,0.001222960047,0.0009739509668,0.002176892615,0.006186333348,0.0002035458858,0.03963004645,0.006922041278,0.1125951626,0.00833453358,0.003449726802,0.004506371847,0.0008058085201,0.01110821236,0.01022566668,0.0009405555119,0.003822548769,0.005774232709,0.004749473576,0.0005987955804,0,0.002548170743,1.133738255e-05,0.0008016815179,0.002208900771,0.00683789782,0.0001227564073,0.0004202735153,0.0002169544562,0.001029344131,0.0004915835182,0,0.000112689172,0,0.0001460526558,0,2.223607318e-05,0.0001573458907,0.0005073727294,1.381852873e-05,6.304984402e-06,0.002760106369,0.001609809245,4.939845123e-05,0.0001081745228,1.289200237e-05,0,8.952020482e-06,0.0001254392591,0.001156816125,1.539184041e-05,0.0003535798451,0.002528551352,9.379992177e-05,0.001076726103,0.001162694238,0.0002840804798,0.00141192241,0.001780872857,0.0005587064094,0.001143832938,5.632267331e-05,0.0007623271498,0.0002688317119,0.002002314705,0.001563746569,8.744908317e-05,0.001280657231,0,0.0006018912208,0.005704035763
331,0.0001932760397,0,0.006571794349,0.004704171753,0.005518784396,1.727512244e-05,0.003386600603,0.002495620397,0.01255617221,0.2801921173,0.2278469208,0.1120573314,0.01452504054,0.1250411882,0.07172397111,0.03771500476,0.04639452593,0.03894563978,0.00277272721,0.00512986285,0,0.004715564481,0.0002144362308,1.131045098e-05,5.203446553e-05,0.00867247698,0.0003957799715,1.49278676e-05,0,0,0.0007486065831,0,0.01450781587,0,0,0,0,0.001521094134,0,6.969729163e-05,6.360160987e-05,0.0003771849919,0.0007341234472,0,0,0,0,0,0.002561733243,0.0001919308764,0,5.851684713e-05,0.001115969714,6.02132298e-05,0.0005666993419,0.003107602373,0.0004957022276,0.0001521455341,0.0001102873105,6.784023481e-05,0.001147572037,9.942724385e-05,0.001815690847,8.116432392e-05,0.0001146102715,0.0009595538854,0.0001547620583,0.001176963182,0,0.0001592994644,0.0015614927
