,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
111CA,77080.92344,786.1417086,0,21.68666782,21.68666782,0,1567.946084,0,0,0,0,0,0,0,0,0,0,371.9263532,242844.0533,1609.150752,0,0,0,0,15522.23249,0,1149.393395,585.5400312,778.5513748,135.5416739,324.2156839,0,0,0,0,0,0,59.63833651,0,0,0,0,0,1.084333391,0,0,0,0,6.506000347,0,2.168666782,1.084333391,944.4543837,26.02400139,1248.067733,0,185.4210099,0,0,0,0,0,377.3480201,54.21666956,3207.458171,24.939668,11.9276673,-353.4926855,0,3087.097165,0
113FF,25271.824,6629.712,0,81.184,0,0,0,11193.008,0,0,0,0,0,0,0,0,73.632,250.16,6837.392,0,55.696,2508.208,16.992,0,290.752,1535.888,0,0,551.296,0,0.944,0,0,0,0,0,0,1.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.256,16.992,0.944,0,60.416,0,0,0,0,0,138.768,308.688,3158.624,76.464,0,69.856,11.328,3676.88,0
211,0,0,20640.77612,1.667941505,1.667941505,26872.20558,0,0,0,13.34353204,0,0,0,0,0,0,0,0,0,0,0,1.667941505,0,446371.1696,12869.83665,0,1.667941505,1.667941505,0,0,1.667941505,0,0,0,0,0,28.35500558,0,3.33588301,3.33588301,0,1.667941505,5.003824514,0,0,0,0,0,383.6265461,0,0,0,3.33588301,5.003824514,0,3.33588301,201.8209221,3.33588301,1.667941505,3.33588301,1.667941505,0,8.339707524,1.667941505,5.003824514,5.003824514,0,0,3037.32148,0,28495.11267
212,1573.159097,1.155036047,71.61223494,8663.925392,113.1935327,8304.709182,14116.85057,15.01546862,10009.54239,11538.81011,649.1302587,138.6043257,9.24028838,83.16259542,91.24784775,137.4492897,16.17050466,177.8755513,1510.78715,72.76727099,0,1920.824947,0,2292.746554,6054.698961,165.1701548,19.63561281,0,0,0,2.310072095,0,113.1935327,0,5.775180237,1.155036047,0,2.310072095,3.465108142,42.73633376,23.10072095,288.7590119,271.4334712,0,0,0,0,2.310072095,0,0,0,0,877.8273961,40.42626166,538.2467981,63.52698261,400.7975085,0,57.75180237,35.80611747,35.80611747,221.7669211,593.6885284,101.6431722,674.5410517,821.2306298,0,3338.054177,0,2407.095123,5679.312246
213,0,0,14873.05323,1415.287622,3303.944605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.06640202,1.928184771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,7454.896087,135.8891192,3464.697404,4639.235526,618.6280883,22262.05872,8519.202476,1988.922563,3594.884882,6938.897544,4588.871027,2324.369131,1724.746513,781.1248673,3285.095701,1920.502867,606.274532,1133.676358,7156.510189,987.33423,45.61313094,5539.144588,1184.040857,4033.911267,13351.34353,4747.566712,15292.75242,4239.170356,9014.295001,7682.961742,15665.25966,198.6071743,76.97215845,166.2978732,2430.799769,178.6514295,832.4396396,1263.863836,6866.676753,912.2626187,448.5291209,4066.220568,1587.907121,3096.941536,1078.560492,480.8384219,2594.246822,221.4137397,55831.42254,1527.089613,597.72207,395.3138014,4481.490114,6621.506174,2611.351746,829.5888189,6325.020823,3392.476613,8352.904603,3106.444271,1079.510765,836.2407338,2782.400987,6293.661795,19829.3584,5961.066049,3098.842083,1258.162195,2100.10457,18126.46818,2578.092171
23,1498.244098,39.91604474,1393.348445,3077.248565,3582.232945,7101.342843,257.1335905,211.6478651,545.8287048,734.2695671,880.9378245,577.3902285,302.6193159,117.891574,518.9085816,308.1889966,93.75629113,259.9184308,958.9133538,71.47756848,4.641400551,720.3453655,193.0822629,6702.182395,1501.028938,524.4782622,2235.298505,804.8188555,582.0316291,1113.936132,2246.437867,250.6356297,2069.136366,54.7685265,425.1522905,280.3405933,804.8188555,1494.530977,727.7716064,92.82801102,67.76444804,2045.001083,237.6397082,4704.523598,1258.747829,450.2158534,224.6437867,66163.16485,47122.28323,454.857254,122.5329745,37.13120441,937.5629113,513.3389009,478.9925368,64.97960771,1126.932054,434.4350916,806.6754157,375.9534446,293.3365148,179.1580613,357.3878424,1494.530977,1341.364759,2914.799546,7520.925453,1160.350138,731.4847268,27206.96175,43708.99727
321,304.8579314,41.48954096,0,64.03820453,158.7425915,0.9019465427,33048.22327,18253.59413,255.2508716,281.4073213,121.7627833,832.4966589,297.6423591,234.5061011,3208.223852,358.974724,5245.721092,959.6711214,227.2905288,40.58759442,0,3483.317548,1.803893085,0,175.8795758,1221.235619,2863.680273,99.2141197,379.7194945,92.9004939,599.7944509,0,1730.835415,0,96.50828007,0,2.705839628,75.76350959,95.60633353,58.62652528,53.21484602,633.166473,640.3820453,66.74404416,3.607786171,0,0,8.117518884,6466.956711,226.3885822,9.92141197,17.13698431,591.676932,2.705839628,576.3438408,16.23503777,28.86228937,166.8601104,212.8593841,2.705839628,745.0078443,3.607786171,107.3316386,377.9156014,483.4433469,264.270337,18.03893085,52.31289948,2.705839628,2162.867809,170.4678966
327,2.746739291,63.17500369,375.3877031,252.7000147,807.5413515,95.22029541,51337.47292,624.4253988,12298.98296,2197.391433,1200.32507,1648.043574,288.4076255,1420.979793,6258.903264,293.9011041,273.7583493,936.6380981,4477.185044,31.12971196,0,452.2964032,0.9155797636,654.639531,1764.322204,1569.303715,225.2326218,130.0123264,45.77898818,233.4728397,427.5757496,0,9.155797636,0,48.52572747,0,0.9155797636,32.96087149,56.76594534,4.577898818,0.9155797636,2306.345424,463.2833604,39.36992983,49.44130723,11.90253693,0,15.56485598,135.505805,382.7123412,4.577898818,146.4927622,3073.601266,50.356887,831.3464253,107.1228323,90.64239659,1328.506237,1342.239933,123.6032681,210.5833456,9.155797636,98.88261447,65.00616321,1371.538486,959.5275922,52.18804652,476.1014771,0,1221.383405,1788.127278
331,84.27779228,0,2532.95173,546.0739144,720.4019504,8.081432136,4387.06316,225.1256095,1371.534483,73872.37116,79278.84926,40980.94236,5198.669844,15995.46318,43900.64835,11785.03704,3322.623098,6317.37095,2613.766051,266.6872605,0,837.0054713,17.31735458,9.235922442,41.56165099,1990.341286,726.174402,4.617961221,0,0,651.1325321,0,1178.734602,0,0,0,0,318.6393242,0,23.0898061,9.235922442,315.1758533,211.2717259,0,0,0,0,0,2767.313262,63.49696679,0,24.24429641,1356.526109,32.32572855,437.5518257,286.3135957,158.1651718,143.1567978,83.12330197,15.00837397,211.2717259,16.16286427,235.5160223,19.62633519,78.50534075,588.7900557,92.35922442,437.5518257,0,323.2572855,489.5038894
