anno,produzione_lorda,consumo_privato,consumo_pubblico_e_inv_pubblici,investimento_E,investimento_S,investimento_N,investimento_R,investimento_totale_FA,domanda_di_prodotti_per_investimento,ammortamento,investimento_netto,variazione_scorte,esportazioni,importazioni,residuo_materiale,gamma,prodotto_finale_lordo,prodotto_netto,surplus_economico
2012,29062.28882,12174.22706,3142.018,229.7182102,325.9949966,0,1074.273981,1629.987187,1671.810704,2094.259456,-464.2722685,-178.4934743,1789.203,2359.7,0,1.100207581,16239.06529,14144.80583,1970.578774
2013,30116.30794,12404.5072,3066.668636,483.9938606,316.4040481,125.5088462,883.1086873,1809.015442,1877.556627,1854.473991,-45.4585487,-58.27345329,1813.000954,2314.001983,0,1.121018426,16789.45798,14934.98399,2530.47679
2014,30901.34646,13064.78018,3043.148649,670.8304144,507.4952319,299.0518597,-0,1477.377506,1534.880616,1792.180711,-314.8032054,114.8282011,1861.772477,2400.943252,0,1.180688525,17218.46687,15426.28615,2361.505979
2015,31780.42103,13345.43905,3099.013496,823.9285134,431.7755672,479.641805,0,1735.345886,1754.926753,1807.798628,-72.45274223,356.8134395,1786.331162,2449.018461,0,1.20605219,17893.50544,16085.70681,2740.267761
2016,32540.18486,13678.22662,3153.230443,1315.297083,321.8696405,1188.519063,0,2825.685787,2448.790881,1928.699022,896.9867648,-120.1040161,1792.891133,2422.09463,0,1.236126823,18530.94043,16602.24141,2924.014789
