anno,industria,tipo,I
2012,111CA,E,0
2012,111CA,S,3.802567706
2012,111CA,N,0
2012,113FF,E,0
2012,113FF,S,0.2584697574
2012,113FF,N,0
2012,211,E,0
2012,211,S,163.130283
2012,211,N,0
2012,212,E,0
2012,212,S,5.972496426
2012,212,N,0
2012,213,E,40.05234135
2012,213,S,2.273343958
2012,213,N,0
2012,22,E,0
2012,22,S,25.80172725
2012,22,N,0
2012,23,E,0.2613285126
2012,23,S,1.07817425
2012,23,N,0
2012,311FT,E,0
2012,311FT,S,1.77794785
2012,311FT,N,0
2012,313TT,E,0
2012,313TT,S,0.06795154185
2012,313TT,N,0
2012,315AL,E,0
2012,315AL,S,0.02073412698
2012,315AL,N,0
2012,321,E,0
2012,321,S,0.1104280742
2012,321,N,0
2012,322,E,0
2012,322,S,0.3591791045
2012,322,N,0
2012,323,E,0
2012,323,S,0.1094047619
2012,323,N,0
2012,324,E,49.18711596
2012,324,S,0.8736590519
2012,324,N,0
2012,325,E,0
2012,325,S,1.433011864
2012,325,N,0
2012,326,E,0
2012,326,S,0.351258565
2012,326,N,0
2012,327,E,0
2012,327,S,0.2849756477
2012,327,N,0
2012,331,E,0
2012,331,S,0.6180707354
2012,331,N,0
2012,332,E,0
2012,332,S,0.6012737092
2012,332,N,0
2012,333,E,0
2012,333,S,0.9255115115
2012,333,N,0
2012,334,E,0
2012,334,S,2.207682285
2012,334,N,0
2012,335,E,0
2012,335,S,0.2504053803
2012,335,N,0
2012,3361MV,E,0
2012,3361MV,S,0.9648790364
2012,3361MV,N,0
2012,3364OT,E,0
2012,3364OT,S,0.7811801459
2012,3364OT,N,0
2012,337,E,0
2012,337,S,0.07062195122
2012,337,N,0
2012,339,E,0
2012,339,S,0.4626887575
2012,339,N,0
2012,42,E,0
2012,42,S,3.893238906
2012,42,N,0
2012,441,E,0.3707189999
2012,441,S,0.9017296904
2012,441,N,0
2012,445,E,0
2012,445,S,1.169007502
2012,445,N,0
2012,452,E,0
2012,452,S,2.530599631
2012,452,N,0
2012,481,E,7.958037462
2012,481,S,0.260629745
2012,481,N,0
2012,482,E,0
2012,482,S,4.1713792
2012,482,N,0
2012,483,E,0
2012,483,S,0.02861019772
2012,483,N,0
2012,484,E,19.43673257
2012,484,S,0.1200307182
2012,484,N,0
2012,485,E,7.677321774
2012,485,S,0.05482624398
2012,485,N,0
2012,486,E,0
2012,486,S,3.129512148
2012,486,N,0
2012,487OS,E,4.571672873
2012,487OS,S,0.8729721074
2012,487OS,N,0
2012,493,E,0
2012,493,S,0.4240308723
2012,493,N,0
2012,4A0,E,0
2012,4A0,S,3.754482932
2012,4A0,N,0
2012,511,E,0
2012,511,S,0.7282668206
2012,511,N,0
2012,512,E,0
2012,512,S,0.2605545539
2012,512,N,0
2012,513,E,0
2012,513,S,9.029072659
