,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE,Used,Other
332,0,0,0,0,0,0,1949.734391,196.8888732,84.81662618,3280.064414,333356.4155,3398.67777,503.8831457,281.1458924,1411.196076,442.1840866,114.2881643,216.5313389,0,17.58150363,0,2.879984018,137.5874698,8.75035206,85.1431235,1091.923669,4693.941316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.5095648,2741.144752,0,0,0,0,0,0,0,0,0,0,0,0,110.4965581,0,0,0,0,0,1173.55754,0
333,0,0,0,0,0,0,727.4987675,0,123.4553114,26.21534858,2402.568761,372625.1839,997.4829619,1447.751268,1009.117973,197.8191966,6.77980636,275.5853404,3.819682902,60.55851249,0,4.799973364,0,1.093794008,149.7344586,194.9171026,9456.7685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.934858379,0,738.9061358,7563.094246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.6404733,0
334,0,0,0,0,0,0,34.86716891,0.8750616588,30.15702264,41.94455772,150.9002547,547.8927991,294338.7121,879.4563681,16.67153113,2629.831673,7.748350125,787.3866869,0,0.9767502015,0,5.759968037,5.939027473,0,239.770865,277.3447331,4357.27376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1353.978972,49013.85951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,0,0,0,0,0,0,95.17794756,0,138.5338228,1101.04464,217.9670345,546.9247906,735.2580596,118917.7089,178.4834509,26.1819525,4.842718828,72.83326853,0,38.09325786,0,72.95959513,0,8.75035206,91.01506305,11.63684195,2290.697695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.947588,2582.663149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361MV,0,0,0,0,0,0,612.5313457,0,3.76962783,26.21534858,640.0932371,1537.197465,99.74829619,78.04049682,566310.3376,288.0014775,25.18213791,72.83326853,0,298.8855616,0,0,0,0,8.807909327,206.5539446,4131.211683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.4696085,11818.61875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719.0583771,0
3364OT,0,0,0,0,0,0,1065.804542,0,0,1.048613943,306.7318902,1789.847678,1466.402787,522.2710172,198.097017,283329.4535,0,5.905400151,0,22.46525463,0,0,0,0,25.44507139,105.7013144,2023.886231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641.6816443,19915.8547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.3516017,0
337,0,0,0,0,0,0,378.8270784,360.5254034,114.9736488,18.87505098,253.4729768,69.69661048,6.169997703,12.00623028,1.961356604,0,63695.3122,251.9637398,0,202.1872917,0.9548480142,15.35991476,8.90854121,0,12.7225357,123.1565773,1624.154147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.93662802,250.440063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,0,0,0,0,0,0,644.5714469,63.87950109,30.15702264,68.1599063,332.3750707,166.4974584,521.3648059,71.03686249,67.66680283,223.0314472,227.6077849,139475.7092,0.9549207256,51.76776068,250.1701797,114.2393661,287.0529945,20.78208614,294.5756342,711.7868325,5421.608944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.2492017,11027.18902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT,0,0,0,0,0,0,196.9523865,0,0,0,0,0,0,0,0,0,0,1.968466717,889073.2121,0,23.87120036,82.55954186,0,7.656558053,3572.096561,0.969736829,13859.64276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.4820643,3628.446069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.938162741,0
313TT,0,0,0,0,0,0,72.56140557,0,0.9424069576,3.145841829,81.86092247,54.20847482,6.169997703,0,220.6526179,1.939403889,212.1110847,115.155303,0,48398.94923,172.8274906,32.63981887,85.12606045,0,3294.158088,260.859207,729.6080755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.35123551,210.3305216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315AL,0,0,0,0,0,0,1.884711833,0,6.596848703,0,0,0,0,0,0,0,0,3.936933434,344.7263819,31.25600645,16898.90016,0,5.939027473,0,21.53044502,0.969736829,647.1390776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.65563962,166.3078543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,137.5839638,93.63159749,114.9736488,1.048613943,5.917657046,0,747.598055,0,0,0,0,100.3918026,0,107.4425222,0,173046.7197,237.5610989,0,129.1826701,640.0263071,1673.635546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.42835774,1131.871691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353.7147003,0
323,0,0,0,0,0,0,7.538847332,7.875554929,0,0,142.0237691,0.9680084789,40.10498507,0,0,0,3.874175063,517.7067466,0,551.8638638,22.91635234,975.3545876,60127.70397,0,0,479.0499935,1102.173901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.8236343,17165.90541,0,115.4834397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.02120772,0
324,0,0,42.50460077,184.0471547,0,0,221.4536404,0,238.4289603,34.60426012,0,0,0,6.00311514,0,0,0,0,0,0,0,6.71996271,0,794736.5065,27230.14101,0.969736829,11730.9724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.88979662,141.8508169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,0,0,0,2.152598301,0,0,224.2807081,1.750123318,57.48682441,46.1390135,139.0649406,155.8493651,1022.162953,125.0648988,0,2.909105833,0,439.9523113,8571.368433,25.39550524,26.7357444,182.3989878,0.9898379122,2249.934273,732808.2695,3532.751268,16580.14947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.4502776,43896.46901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,0,0,0,0,0,0,141.3533875,117.2582623,119.6856836,30.40980435,409.3046123,595.3252145,123.3999541,102.0529574,240.266184,232.7284666,209.2054534,560.028781,0,530.3753594,0,1262.392995,132.6382802,30.62623221,750.629606,212496.4919,3635.427472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.9269626,2601.250498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.11396361,0
42,0,486.0047962,0,0,0,0,3400.020147,0,0,0,0,288.4665267,80.20997014,0,221.6332962,6.78791361,0,984.2333586,2534.359606,0,0,0,0,0,0,0,1708862.421,0,0,0,0,0,0,0,0,0,663.8199158,758.684358,125.3997715,0,0,0,0,0,0,0,0,0,0,11091.8081,0,11646.47067,542.9462303,0,22.32032867,0,0,0,0,0,0,0,0,0,0,60611.68589,0,0,0,0,0,0,0
441,0,0,0,0,0,0,1.884711833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206039.9283,0,0,0,0,0,0,15.53156538,0,0,230.7387972,168.8851761,0,0,0,0,3445.521917,0,0,0,0,0,499.9042106,0,27.63222392,12.71765945,0,0,0,24.79316388,0,0,0,0,0,151.6178057,0,0,61021.96441,0,0,0,0,0,0,0
445,0,0,0,0,0,0,2.827067749,0,0,0,0,0,0,0,0,0,0,0,7883.825511,0,0,0,0,0,0,0,0,0,189135.5917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.0595541,0,0,0,0,0,402.0755979,0,3.070247102,6.847970472,0,115.4834397,0,0,0,0,0,0,0,34.76586627,0,12153.00055,12.49091526,0,0,0,0,0,0,0
452,0,0,0,0,0,0,2202.285777,0,0,0,0,0,0,0,0,0,0,0,2122.788773,0,0,0,0,0,0,0,0,0,0,204206.8018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.7646328,0,0,280.7667894,0,105.7789489,0,0,862.6755739,0,0,0,0,0,0,6321.088967,2944.973483,0,0,0,0,0,0,0
4A0,182.5428342,0,0,0,0,0,4774.917429,0,0,0,0,0,0,0,0,0,0,1941.892416,20.05333524,0,156.5950743,0,24.7459478,0,0,0,0,0,0,0,784213.043,0,0,0,0,0,0,1636.061513,23.25963504,0,516.0573446,50.06341124,0,219.869177,0,0,0,0,0,2551.370218,0,1505.444496,1324.593146,0,1250.908855,0,128.7337355,292.7987711,0,0,0,0,227.9095678,0,13901.42752,12181.5249,0,0,0,0,0,0,0
481,0,627.0119904,0,0,0,0,0.9423559165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.702235047,0,0,0,0,207446.1513,0,0,0,0,0,756.7852733,0,0,0,0,0,0,0,0,0,0,0,237.7235287,0,273.2519921,1266.874537,0,0,0,0,57.97022649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,0,0,0,0,0,0,1882.827121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82476.75072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.637835,0,123.8332998,43.04438582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,0,0,0,0,0,0,13.19298283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50358.44916,0,0,0,2384.300905,0,0,0,0,0,0,0,0,0,0,0,0,0,10.23415701,5.869688976,0,0,0,0,0,0,0,0,0,213.4237902,0,0,0,0,0,0,0,0,0,0
484,0,0,0,0,0,0,659.6491415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309418.8748,0,0,8265.766379,4838.004088,0,0,0,0,0,0,0,0,0,0,315.0081327,0,69.59226764,94.89330511,0,0,2825.374559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,0,0,0,0,0,0,5.654135499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.821341028,0,0,0,6.725298533,0,0,0,0,60782.2242,0,42.7294069,0,0,0,0,0,0,0,0,0,0,3.85452838,0,0,0,13.69594094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,0,0,0,0,0,123.2136528,52.77193132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38870.13764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79613382,24.4570374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS,0,0,0,0,0,0,220.5112845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.63028122,0,7.596760304,0,0,138.9998858,0,943.6250759,1079.443794,366.7510114,0,193476.8553,1180.173656,0,0,0,0,0,0,47.59552536,0,0,0,43.04458956,0,195.4723988,1729.601685,0,47.55200456,0,0,0,0,0,0,0,0,0,59.23632345,840.7346811,0,0,0,0,0,0,0
493,0,0,0,0,0,0,48.06015174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.493195,0,0,671.3264595,110387.194,0,0,0,0,0,0,0,0,0,0,3.913144505,0,102.3415701,133.0462835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,0,0,0,0,0,0,1.884711833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652.039475,0,0,0,6143.455232,0,0,0,728.2537554,0,0,0,0,0,0,0,0,227631.4411,0,0,18413.10139,0,0,0,0,0,0,0,0,10452.14455,58163.72634,0,548.3037261,0.9603584495,3554.004684,0,0,0,0,0,0,0,0,0.9608396355,0,0,0,0,0,0,0
512,0,0,0,0,0,0,21.67418608,0,0,0,0,0,8.226663604,0,0,0,0,0,0,0,0,0,0,0,0,0,6.791564533,0,0,0,481.3392236,0,0,0,0,0,0,0,0,0,135760.3748,0,0,0,0,0,0,0,107.9267947,110.5463323,0,271.2051607,1434.160673,0,0,0,0,0,0,0,0,0,55.04595493,0,0,0,0,0,0,0,0,0,0
513,0,0,0,0,0,0,1403.16796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2606.990557,0,0,0,3466.411015,0,0,0,0,0,0,0,0,0,885.9656365,677840.5653,7.006507378,0,0,0,0,0,0,9699.706943,0,1874.897564,93522.73274,0,0,0,0,0,0,0,0,0,0,0,0,1637.270739,0,0,0,0,0,0,0
514,0,0,0,0,0,0,12.25062691,0,0,0,0,0,347.5765373,0,0,0,0,0,0,0,0,0,0,0,0,0,2036.499136,0,0,0,323.7750865,0,0,0,0,0,0,0,0,9636.665049,0,1398.77171,157288.0832,0,0,0,0,0,0,140.8732022,0,12852.05437,75537.02743,0,286.2824764,0,428.1588686,0,0,0,0,0,0,0,0,136.4392282,0,0,0,0,0,0,0
521CI,0,0,0,0,0,0,0.9423559165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706174.5559,26676.07465,0,0,0,0,58147.37078,0,2938.226476,963.6072736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18962.13309,439870.0223,5570.619142,0,0,0,0,0,1158.506573,452.9443326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,0,0,0,0,0,0,3.769423666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775.118717,880148.1111,0,0,0,0,220.2088008,2205.460835,1224.808433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,0,0,0,0,0,0,0.9423559165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137409.2261,0,0,0,0,65.49860484,38.15297834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,0,0,0,0,0,0,14079.73975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1724679.972,0,0,0,32.74930242,18.58734842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE,0,0,0,0,0,0,473.0626701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191.636651,0,239.9203013,0,0,1006499.269,0,0,130.9972097,156.5250394,0,0,0,0,0,0,0,0,0,0,31.47950239,0,102.809841,0,0,0,0,0,0,0
532RL,0,0,0,0,0,0,33.92481299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.6843066,0,1780.223137,204.6412268,0,0,0,832.8801934,18.33755057,0,0,0,0,0,0,0,101.3388799,22.26860403,685.7641001,0,0,1732.610507,326920.7228,0,158.6294336,63.58829724,0,0,0,1.907166452,0,0,0,0,0,0,0,0,1343.25381,0,0,0,0,0,0,0
5411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294627.2453,278.3690706,178.0472323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415,0,0,0,0,0,0,2.827067749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025.826678,0,0,0,504.39739,0,0,0,0,0,0,0,0,5628.047059,0,155.1965748,13866.87903,0,0,0,0,0,0,232.8320981,0,361466.3318,8308.544746,0,3696.440518,0,1047.987966,0,0,0,0,0,0,0,0,2359.822145,0,0,0,0,0,0,0
5412OP,0,0,0,0,0,0,320.4010116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.9107253,0,0,0,0,0,0,482.0816424,2898.603668,0,0,0,0,0,0,0,0,0,0,0,21030.53236,0,406.8302658,0,0,0,0,21.52229478,0,10341.61565,1145760.353,0,1943.809493,0,0,0,0,0,0,0,0,0,0,1652.644173,0,0,0,0,0,0,0
55,0,0,0,0,0,0,58.42606682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10186.05647,3636.272321,505545.0907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,0,0,0,0,0,0,835.8696979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006.401448,0,0,0,0,0,0,0,1255.709312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.56366645,0,0,248.6170805,87.06746525,0,8838.21799,20404.01716,0,703182.5458,187.2698977,90.59040649,6.877823482,0,0,38.48969122,0,0,0,0,0,0,0,0,0,0,0,0
562,0,0,124.6801622,0,0,0,26.38596566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1338597,0,0,0,0,0,0,161.4222038,0,0,0,0,0,0,0,0,0,0,0,290.5509795,0,52.19420073,86.08877165,0,0,88897.5006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631.8410537,0
61,0,0,0,0,0,0,1519.077737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.677051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.07639974,0,0,63.59971828,47.93602019,0,3963.689008,24715.30371,0,0,0,245550.5415,0,0,0,0,1436.513736,0,23585.77869,13274.669,15.37343417,0,0,0,0,0,0,0
621,0,0,0,0,0,0,335.4787063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8116.474572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1838.199631,0,722.5314846,90.98017913,0,0,0,0,881043.2928,0,0,0,0,0,0,127.071468,0,0,0,0,0,0,0,0
622,0,0,0,0,0,0,817.9649355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1115.4388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738.6060254,0,2240.256969,5412.831517,0,0,0,0,5793.092464,701957.3136,0,0,0,0,0,1801.930742,0,0,0,0,0,0,0,0
623,0,0,0,0,0,0,14.13533875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.21513866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.6358514,0,0,18.42148261,6.847970472,0,0,0,0,591.4928195,0,214843.716,269.4278385,0,0,0,405.1000184,0,0,0,0,0,0,0,0
624,0,0,0,0,0,0,87.63910023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.65701777,185.4260881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.96691885,6.847970472,0,0,0,0,223.0379901,0,1988.623767,175030.9086,0,0,0,0,0,0,0,0,0,0,0,0
711AS,0,0,0,0,0,0,274.2255717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216.318277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846.0689795,1090.789031,0,54.24103213,6576.986498,0,0,0,94.4047394,0,0,0,0,140718.4914,2461.616476,7.631394519,3234.112175,293.0560888,0,0,0,0,0,0,0
713,0,0,0,0,0,0,189.4135392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.8213776,0,0,2035.843942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.18137,257.2892512,0,22.51514541,105.6544016,0,0,0,1602.973403,0,0,0,648.551297,120.674877,108212.6216,288.0851431,10563.17407,1441.259453,0,0,0,0,0,0,0
721,0,0,0,0,0,0,1218.4662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.12564839,316.2151477,364.7916758,717.6854291,0,0,0,0,0,0,0,0,0,0,181.2295487,0,0,0,0,0,0,913.5232262,1023.287288,0,24.56197681,0.978281496,0,0,0,0,0,0,0,0,1102.485676,29945.9652,158904.7124,37126.84343,1540.225936,0,0,0,0,0,0,0
722,0,0,0,0,0,0,1324.952419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.2183851,0,608.6904194,0,1350.824248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.023415701,0,0,0,0,0,0,0,0,0,0,1042.01027,92.53065854,645474.331,0,0,0,0,0,0,87.21732336,0
81,0,0,0,0,0,0,613.4737016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593.7767849,1510.053914,0,82.50056974,3513.488105,0,0,0,0,0,0,0,0,0,0,0,581.5401123,0,0,0,0,0,1152.503986,275.8766876,0,657.0328798,1094.696994,0,0,0,19.07166452,0,0,0,0,0,0,0,2958.949899,589023.5218,0,0,0,0,0,0,0
GFGD,0,0,0,0,0,0,3.769423666,0,0,0,0,1.936016958,0,0,0,0,0,1.968466717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.34867805,0,15.01394438,0,0,0,0,0,0,0,0,1960.864482,22241.22981,0,0,0,230.7671407,0,1489.61035,0,0,21.23877835,0,0,0,0,585139.997,0,0,0,0,0,0
GFGN,0,128.7865707,0,0,0,63.41879188,246.8972501,0,0,1.048613943,0,0,0,0,0,0,0,80.7071354,0,0,0,0,10.88821703,0,8.807909327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.7626338,0,0,0,0,0,0,100.7378311,0,0,0,0,2180.898858,13332.02023,0,0,0,0,0,1727.056372,0,0,0,0,0,0,0,0,339576.6406,551.249127,0,0,0,3023.533877
GFE,0,0,0,0,0,13428.47619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3370.595566,41.31254813,0,0,0,0,0,0,0,0,0,19.15056552,0,0,0,0,3190.842874,0,0,741.9967132,0,0,635.5411501,0,0,0,0,0,0,0,0,0,0,0,0,1514.347946,0,0,0,68077.41736,0,0,0,0
