,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
111CA,72236.7389,865.3882508,0,21.24837223,21.24837223,0,1315.467408,0,0,0,0,0,0,0,0,0,0,293.6138708,245961.4986,2700.474943,0,0,0,0,16260.79977,0,1347.339966,463.6008486,746.5905333,126.5243983,328.3839345,0,0,0,0,0,0,63.74511669,0,0,0,0,0,0.9658351013,0,0,0,0,5.795010608,0,1.931670203,0.9658351013,987.0834736,28.00921794,1162.865462,0,177.7136586,0,0,0,0,0,307.1355622,60.84761138,2998.91799,27.04338284,11.59002122,-225.0395786,0,2780.639257,0
113FF,25310.79137,7059.760192,0,115.6258993,0,0,0,10506.91607,0.9400479616,0,0,0,0,0,0,0,72.38369305,266.0335731,7348.354916,0,82.72422062,2811.683453,21.62110312,0,330.8968825,1638.503597,0,0,782.1199041,0,1.880095923,0,0,0,0,0,0,2.820143885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.9352518,15.04076739,0.9400479616,0,77.08393285,0,0,0,0,0,163.5683453,471.9040767,3678.407674,99.64508393,0,92.12470024,15.98081535,3562.781775,0
211,0,0,39176.01825,1.889093367,0.9445466837,32495.23956,0,0.9445466837,0,14.16820026,0,0,0,0,0,0,0,0,0,0,0,0.9445466837,0,470752.6217,11525.35863,0,3.778186735,0.9445466837,0.9445466837,0,1.889093367,0,0,0,0,0,76.50828138,0,2.833640051,2.833640051,0,0.9445466837,4.722733418,0,0,0,0,0,515.7224893,0,0,0,2.833640051,6.611826786,0,1.889093367,145.4601893,2.833640051,2.833640051,3.778186735,1.889093367,0.9445466837,6.611826786,2.833640051,6.611826786,5.667280102,0,88.78738827,2483.213231,0,21007.66279
212,1625.211717,1.07629915,158.2159751,7988.292294,107.629915,10337.85334,12183.70638,11.83929065,10633.83561,13395.61923,727.5782256,213.1072318,8.610393203,117.3166074,91.48542778,107.629915,13.99188895,180.8182573,1497.132118,89.33282948,0,1922.270283,0,2529.303003,6564.348518,150.6818811,27.98377791,0,0,0,3.228897451,0,129.155898,0,5.381495752,1.07629915,0,2.152598301,3.228897451,54.89125667,31.21267536,266.9221893,430.5196601,0,0,0,0,2.152598301,0,0,0,0,908.3964829,46.28086347,573.6674471,87.18023118,372.399506,0,49.50976092,30.13637621,58.12015412,240.0147105,701.747046,115.1640091,623.1772081,1083.833244,0,3105.123049,0,2302.203883,5544.016924
213,0,0,16761.68264,1648.294817,2282.922079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.89885274,1.928958241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,7024.084192,170.3247553,6418.887721,4290.734262,522.7520417,23945.12385,6078.23821,1989.5381,3802.409565,8778.066779,4707.486323,2343.777351,1643.452692,896.016931,3241.606248,1803.811638,569.8631442,1083.555358,7939.126761,1253.880114,49.82905076,6225.913397,1217.640804,5707.691269,16008.71504,5088.905057,16367.4842,3224.392576,8547.947163,6735.075698,14869.89473,197.5042376,109.6239117,162.1709107,1891.691964,138.6153594,1200.427132,1115.264754,9013.622292,985.7092224,380.5127513,3695.503601,1259.31601,3020.546459,1140.632271,510.0682833,2488.73459,150.393135,53737.46031,2093.726115,684.0169696,426.7178711,4744.631615,6725.109888,2505.042279,649.5896254,6541.195391,3335.828453,8331.417288,2849.315721,1095.333134,730.2220894,2543.999537,6409.827894,17937.55229,5726.716907,2744.221723,1174.153633,2144.461148,17949.33007,2168.0167
23,1681.162955,48.06015174,2660.270752,2879.839681,3331.228165,7461.574147,210.1453694,216.7418608,492.8521443,822.6767151,848.1203248,602.1654306,286.4761986,138.5263197,518.2957541,294.0150459,97.0626594,235.5889791,966.8571703,81.04260882,5.654135499,692.6315986,204.4912339,6206.356066,1725.453683,562.5864821,2367.198062,579.5488886,538.0852283,903.7193239,2131.609083,286.4761986,2061.874745,47.11779582,404.2706882,277.0526394,1266.526352,1431.438637,795.3483935,111.1979981,54.65664316,2165.533896,179.0476241,4886.115427,1473.844653,490.0250766,242.1854705,64222.49806,48595.4099,405.2130441,125.3333369,36.75188074,854.7168162,466.4661787,441.0225689,57.4837109,1162.867201,424.0601624,785.9248343,341.1328418,264.8020125,164.9122854,329.8245708,1307.990012,1261.814572,2967.478781,7277.814743,1418.245654,776.5012752,26981.5346,42554.90848
321,245.8923261,57.75406948,0,44.6281446,146.135297,0.8750616588,29824.72652,18055.14721,229.2661546,259.8933127,113.7580156,876.8117821,294.895779,212.6399831,3110.844197,345.6493552,5094.608978,959.9426397,215.2651681,35.87752801,0,3675.258967,1.750123318,0,190.7634416,1130.579663,2658.437319,72.63011768,358.7752801,86.63110422,580.1658798,0,1517.356916,0,70.87999436,0,10.50073991,81.38073427,103.2572757,73.50517934,75.25530266,681.6730322,731.5515468,70.0049327,3.500246635,0,0,7.00049327,5375.50377,378.0266366,10.50073991,17.50123318,586.2913114,2.625184976,597.667113,18.37629483,31.50221972,194.2636883,224.8908463,2.625184976,884.687337,3.500246635,123.3836939,371.901205,489.1594673,268.6439293,15.75110986,46.37826792,3.500246635,2008.266507,149.6355437
327,3.76962783,80.10459139,764.2920426,298.7430056,849.1086688,44.29312701,47403.06997,611.6221155,11177.88892,2523.765832,1276.961428,1985.65146,310.051889,1514.447981,6330.147534,316.6487377,275.1828316,922.6164115,4640.411859,24.5025809,0,447.6433048,0.9424069576,613.5069294,1867.85059,1548.374631,323.2455864,125.3401254,53.71719658,294.9733777,492.8788388,0,10.36647653,0,38.63868526,0,2.827220873,45.23553396,78.21977748,6.596848703,1.884813915,2563.346925,521.1510475,48.06275484,34.86905743,9.424069576,0,12.25129045,130.0521601,605.9676737,4.712034788,144.1882645,2858.320302,56.54441745,1002.721003,97.06791663,93.2982888,1479.578923,1560.625922,144.1882645,198.847868,9.424069576,116.8584627,81.04699835,1438.113017,1081.883187,43.35072005,461.7794092,0,1201.568871,1829.211905
331,93.32664093,0,5144.500005,567.3001432,813.7244198,3.145841829,4214.379437,200.2852631,1213.246332,80714.96104,80722.30134,47132.0509,5441.257751,18089.63913,42817.00452,12361.06116,3142.695987,6086.155326,2584.83337,218.1117002,0,781.2173876,20.97227886,6.291683658,48.23624138,1804.664596,967.8706695,6.291683658,0,0,611.3419288,0,1396.753772,0,0,0,0,394.2788426,0,29.36119041,10.48613943,305.1466574,304.0980435,0,0,0,0,0,2309.047903,99.61832459,0,28.31257646,1440.795558,34.60426012,536.8903389,401.6191402,176.1671424,216.0144723,92.27802699,18.87505098,266.3479415,22.0208928,336.6050757,25.16673463,80.74327362,830.5022429,80.74327362,391.1330008,0,318.7786387,430.9803306
332,1534.645727,204.1591681,6124.775042,1221.99618,1176.627476,576.971562,68303.57018,2503.16893,1842.363894,5237.126486,38870.13031,29577.43619,7850.758347,9409.074703,25735.89049,14832.60739,4119.67558,4977.735852,15665.02448,462.5635257,25.64318053,6162.253537,846.2249576,397.4692982,10133.98769,7614.052066,2379.884409,348.1554895,145.9688738,168.6532258,1393.608234,309.6907187,418.1810979,2083.01528,1171.696095,230.7886248,1241.721703,871.8681381,764.3640351,1564.234012,24.65690436,11341.18973,1217.064799,178.5159875,147.9414261,0,22.68435201,8.876485569,1938.032683,1555.357527,27.61573288,2333.529428,4927.435767,613.4637804,2277.311686,2610.673033,344.2103848,367.881013,593.7382569,19.72552349,1319.637521,28.60200905,627.2716469,849.1837861,1858.144312,4397.805461,4665.086304,1860.116865,758.446378,4115.730475,3567.360922
333,2203.187298,162.6254245,6733.466979,3244.764421,5592.184983,750.2065712,24867.16982,308.7947048,90.99279702,1499.445134,4627.080529,34101.0027,274.914408,1466.532846,26478.90393,4334.741969,65.82457657,1161.610175,3188.61993,17.42415262,7.744067831,878.9516989,822.8072071,31.9442798,4016.267179,1457.820769,2386.140901,209.0898315,111.3209751,169.4014838,556.6048754,13.55211871,176.1775432,43.56038155,275.8824165,108.4169496,208.121823,2509.077977,1802.431788,135.5211871,49.36843243,1661.10255,567.2529687,14.52012718,56.14449178,53.24046634,0,11.61610175,72.60063592,1408.452337,28.07224589,1156.770132,2064.762086,181.0175856,2373.55679,3355.117388,1234.210811,408.4995781,442.3798749,153.9133482,104.5449157,17.42415262,84.21673767,65.82457657,423.9877138,5607.673118,712.4542405,171.3375008,168.4334753,3182.811879,1081.265471
334,122.3716211,1.02833295,49.35998162,37.01998622,330.0948771,94.60663144,6608.06754,954.292978,540.9031319,1547.64109,5764.83452,7994.260357,36554.15139,3969.365189,19328.54614,17702.75174,851.459683,2210.915843,3719.480282,307.4715522,11.31166246,651.9630906,646.8214258,178.9299334,4138.011793,2013.475917,13031.03515,503.8831457,264.2815683,376.3698599,1904.472624,5.141664752,172.7599357,3.084998851,166.589938,3.084998851,20.56665901,123.3999541,165.561605,2440.234091,376.3698599,15937.10407,3851.106899,543.9881308,826.7796922,17.48166016,824.7230263,2.056665901,491.5431503,137.7966154,1398.532813,6367.437629,6875.434107,5518.034612,3749.301937,874.0830079,695.1530745,5761.749521,504.9114787,174.8166016,335.2365418,13.36832836,78.15330423,201.5532583,91.52163259,4551.401639,13713.84823,2999.647216,0,1444.807795,1570.264415
