anno,produzione_lorda,consumo_privato,consumo_pubblico_e_inv_pubblici,investimento_E,investimento_S,investimento_N,investimento_R,investimento_totale_FA,domanda_di_prodotti_per_investimento,ammortamento,investimento_netto,variazione_scorte,esportazioni,importazioni,residuo_materiale,gamma,prodotto_finale_lordo,prodotto_netto,surplus_economico
2012,29451.15964,11042.01564,3142.018,550.8546448,0,146.8810518,1323.804617,2021.540313,2083.839652,2094.259456,-72.7191424,611.5078048,1789.203,2359.7,0,0.9978875253,16308.8841,14214.62464,3172.609001
2013,28934.31803,11701.06597,3066.668636,93.51326988,0,123.2220199,2063.565877,2280.301167,2343.297515,1961.788026,318.513141,-587.9027731,1813.000954,2045.408313,0,1.057447132,16290.72199,14328.93397,2627.867993
2014,29865.95201,13281.73311,3043.148649,696.3371926,0,275.5562591,295.8079975,1267.701449,1314.184328,1807.480709,-539.77926,-267.6447107,1861.772477,2400.943252,0,1.200294966,16832.2506,15024.76989,1743.036781
2015,30685.48601,13631.38499,3099.013496,371.138114,0,442.5447566,334.4724162,1148.155287,1164.709891,1817.83301,-669.6777236,54.81008675,1786.331162,2331.281205,0,1.231893657,17404.96842,15587.13541,1955.750419
2016,30507.26961,13849.34717,3153.230443,0,0,0,0,0,0,1814.070468,-1814.070468,291.3246488,1792.891133,2158.76335,351.3853309,1.251591306,17279.41538,15465.34491,1615.997738
