vincolo,duale,famiglia
"bilancio[111CA,2010]",9.256347921e-05,bilancio
"bilancio[113FF,2010]",7.962540188e-05,bilancio
"bilancio[211,2010]",4.913261943e-05,bilancio
"bilancio[212,2010]",6.716310776e-06,bilancio
"bilancio[213,2010]",4.38711575e-06,bilancio
"bilancio[22,2010]",6.135014484e-05,bilancio
"bilancio[23,2010]",6.167955582e-05,bilancio
"bilancio[321,2010]",8.157746424e-05,bilancio
"bilancio[327,2010]",6.372090168e-05,bilancio
"bilancio[331,2010]",-0,bilancio
"bilancio[332,2010]",1.18399896e-06,bilancio
"bilancio[333,2010]",-0,bilancio
"bilancio[334,2010]",-0,bilancio
"bilancio[335,2010]",5.938947676e-07,bilancio
"bilancio[3361MV,2010]",-0,bilancio
"bilancio[3364OT,2010]",-0,bilancio
"bilancio[337,2010]",-0,bilancio
"bilancio[339,2010]",-0,bilancio
"bilancio[311FT,2010]",4.438350173e-07,bilancio
"bilancio[313TT,2010]",-0,bilancio
"bilancio[315AL,2010]",-0,bilancio
"bilancio[322,2010]",6.909001154e-05,bilancio
"bilancio[323,2010]",7.046030189e-05,bilancio
"bilancio[324,2010]",6.24600813e-05,bilancio
"bilancio[325,2010]",-0,bilancio
"bilancio[326,2010]",3.822772595e-05,bilancio
"bilancio[42,2010]",-0,bilancio
"bilancio[441,2010]",-0,bilancio
"bilancio[445,2010]",1.379425895e-05,bilancio
"bilancio[452,2010]",9.799974682e-06,bilancio
"bilancio[4A0,2010]",4.592218686e-06,bilancio
"bilancio[481,2010]",-0,bilancio
"bilancio[482,2010]",-0,bilancio
"bilancio[483,2010]",6.828811302e-05,bilancio
"bilancio[484,2010]",-0,bilancio
"bilancio[485,2010]",7.878740847e-05,bilancio
"bilancio[486,2010]",-0,bilancio
"bilancio[487OS,2010]",4.540071575e-05,bilancio
"bilancio[493,2010]",1.001348308e-05,bilancio
"bilancio[511,2010]",5.526865503e-05,bilancio
"bilancio[512,2010]",5.699341239e-05,bilancio
"bilancio[513,2010]",-0,bilancio
"bilancio[514,2010]",4.545362764e-05,bilancio
"bilancio[521CI,2010]",6.413977112e-05,bilancio
"bilancio[523,2010]",6.308139113e-05,bilancio
"bilancio[524,2010]",7.630732743e-05,bilancio
"bilancio[525,2010]",8.507627751e-05,bilancio
"bilancio[HS,2010]",-0,bilancio
"bilancio[ORE,2010]",7.524893883e-05,bilancio
"bilancio[532RL,2010]",5.509619876e-05,bilancio
"bilancio[5411,2010]",5.829763613e-05,bilancio
"bilancio[5415,2010]",-0,bilancio
