,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,0.001061179082,0.0009497200518,0.0007283516262,0.0007307180804,0.0008219111495,0.0008780671889,0.0008486486588,0.0007776870705,0.0006486530375,0.000664641303,0.0006748052964,0.0006697150538,0.00065071419,0.0006588060052,0.000654225086,0.0006571664424,0.0007256493197,0.0006845460981,0.0006974450764,0.0006979949054,0.0006897888669,0.0006911541214,0.0007333275205,0.0006938562287,0.0006453502573,0.0006865494694,0.0007627256258,0.0007963710193,0.0007958083822,0.0009287225185,0.0008157459688,0.0008394598664,0.0008587465963,0.0008880682529,0.000878161287,0.0009253907487,0.0009012070536,0.0008519857919,0.0008083817223,0.0006915002926,0.001776121309,0.001218191666,0.0007345057716,0.0008516915766,0.0008495701439,0.0008695837892,0.0007579998896,0,0.0009458807734,0.0008596319725,0.00090114231,0.0007181246823,0.000691877146,0.0007576953404,0.0007843777565,0.0007837732826,0.0007099482389,0.0007958933761,0.0008027970067,0.0007703918839,0.0008625851889,0.001146788739,0.0008689238002,0.000848070143,0.0008840327479,0.0007202717437,0,0,0,0,0
485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,0.6465532479,0.4447029919,0.1238758099,0.1384018293,0.244972337,0.3240668139,0.2931134346,0.1933875949,0.0188929163,0.03893214477,0.05200807731,0.04224584324,0.01302518491,0.02861615842,0.025346311,0.01767487286,0.1228988,0.06825838339,0.08757608402,0.08882991373,0.07063564869,0.07569316754,0.1212335705,0.07569838838,0.01342983942,0.0702961056,0.1318649302,0.2381859757,0.230777806,0.4417987692,0.2329204375,0.2530945249,0.2931608888,0.3366307243,0.3260191966,0.4047027485,0.3653920236,0.2730190208,0.1922100049,0.0742630419,0.02950599079,0.119512945,0.08503059676,0.2806068457,0.2766257798,0.3112367563,0.1042682674,0,0.4455251834,0.2888535407,0.3567295936,0.09838468396,0.05040553159,0.09869173519,0.1452711318,0.1804707013,0.06541388287,0.2174581333,0.2211677511,0.1952286958,0.3036249313,0.2822177956,0.3348514494,0.3074869798,0.3530719616,0.1112659933,0,0,0,0,0
512,0.0009347671786,0.0008365855949,0.0006415874629,0.0006436720156,0.000724001801,0.0007734683081,0.0007475542311,0.0006850458715,0.0005713828893,0.0005854665686,0.0005944197864,0.0005899359139,0.0005731985091,0.0005803263949,0.0005762911731,0.0005788821433,0.000639207066,0.0006030002247,0.0006143626251,0.0006148469563,0.000607618454,0.0006088210739,0.0006459706087,0.0006112012954,0.0005684735496,0.0006047649465,0.000671866694,0.0007015041134,0.0007010084999,0.0008180893719,0.0007185710414,0.0007394600445,0.0007564492619,0.0007822780052,0.0007735511968,0.0008151544958,0.0007938516594,0.0007504938316,0.0007120840533,0.0006091260078,0.6232844758,0.2740826345,0.0006470085018,0.0007502346643,0.0007483659452,0.0007659954849,0.0006677039064,0,0.0008332036667,0.0007572291685,0.0007937946283,0.0006325787935,0.0006094579689,0.0006674356363,0.0006909395361,0.0006904070696,0.0006253763608,0.000701083369,0.0007071646115,0.0006786197167,0.000759830586,0.185748939,0.0007654141165,0.0007470446305,0.0007787232258,0.0006344700884,0,0,0,0,0
513,0.04549228585,0.0407140857,0.03122411754,0.0313255664,0.03523497362,0.03764235862,0.03638119902,0.03333910659,0.02780747369,0.02849288369,0.02892860966,0.02871039317,0.02789583441,0.02824272701,0.02804634499,0.02817243966,0.03110827084,0.0293461936,0.02989916719,0.02992273812,0.02957094882,0.02962947668,0.03143743197,0.02974531485,0.02766588494,0.02943207725,0.03269771596,0.03414007935,0.03411595934,0.03981393058,0.03497067501,0.03598727949,0.03681409322,0.03807109989,0.03764639256,0.03967109905,0.03863435456,0.03652426047,0.03465497296,0.02964431689,0.07614154828,0.05222334706,0.03148794308,0.03651164759,0.03642070269,0.03727867896,0.0324951257,0,0.0405494975,0.03685204891,0.03863157903,0.0307856929,0.02966047243,0.03248206981,0.03362593339,0.03360001985,0.03043517233,0.03411960299,0.03441555864,0.03302636511,0.03697865201,0.04916233463,0.03725038552,0.03635639831,0.03789809954,0.03087773649,0,0,0,0,0
