,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
111CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113FF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,0.01459459239,0.01459459239,0.8849045971,0.779807229,0.4186447638,0.0164239,0.02271729492,0.01459459239,0.04879266732,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.03083883071,0.01916258594,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.02148081648,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01519127896,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0.01459459239,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.9507226439,0.9507226439,0.07970389546,0.1848868504,0.546343431,0.9488918465,0.9425933265,0.9507226439,0.9164967195,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9344651769,0.9461509303,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9438308119,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9501254714,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0.9507226439,0,0,0,0,0
321,0.000824917806,0.000824917806,0.000841775034,0.0008397393797,0.0008327439436,0.0008249532383,0.0008250751365,0.000824917806,0.0008255801962,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.0008252324443,0.0008250062845,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.0008250511868,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.0008249293634,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0.000824917806,0,0,0,0,0
327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
