anno,produzione_lorda,consumo_privato,consumo_pubblico_e_inv_pubblici,investimento_E,investimento_S,investimento_N,investimento_R,investimento_totale_FA,domanda_di_prodotti_per_investimento,ammortamento,investimento_netto,variazione_scorte,esportazioni,importazioni,residuo_materiale,gamma,prodotto_finale_lordo,prodotto_netto,surplus_economico
2012,29403.93026,11042.0208,3142.018,504.1389227,192.0920107,30.8383175,1301.817082,2028.886333,2095.112833,2094.259456,-65.37312289,454.8489512,1789.203,2213.142405,0,0.9978879913,16310.06118,14215.80172,3173.780923
2013,29264.01253,11704.64894,3066.668636,355.8464524,270.5040568,26.61304065,1567.741399,2220.704948,2297.97589,1914.869967,305.8349819,-460.4917976,1813.000954,2004.261604,0,1.057770931,16417.54102,14502.67105,2798.022112
2014,30217.57348,12915.22057,3043.148649,878.1072803,379.0404187,234.8583935,0,1492.006093,1556.924543,1789.699539,-297.6934461,-151.3738058,1861.772477,2287.306005,0,1.167172544,16938.38643,15148.68689,2233.466319
2015,31210.1501,13060.49949,3099.013496,938.4970921,176.6218484,565.7644464,0,1680.883387,1701.275332,1821.976255,-141.0928681,354.0822806,1786.331162,2369.80478,0,1.180301671,17631.39698,15809.42072,2748.921235
2016,32283.06882,13023.79769,3153.230443,1020.109543,835.6258239,1178.027058,0,3033.762424,2805.75072,1989.987782,1043.774642,-99.15153306,1792.891133,2273.994013,0,1.176984861,18402.52444,16412.53666,3388.738968
