vincolo,duale,famiglia
"bilancio[111CA,2012]",-1.833408239e-05,bilancio
"bilancio[113FF,2012]",-1.013102649e-05,bilancio
"bilancio[211,2012]",-4.525757144e-06,bilancio
"bilancio[212,2012]",-4.284672694e-06,bilancio
"bilancio[213,2012]",-5.741092889e-06,bilancio
"bilancio[22,2012]",-4.345680102e-06,bilancio
"bilancio[23,2012]",-6.807353312e-06,bilancio
"bilancio[321,2012]",-7.788095612e-06,bilancio
"bilancio[327,2012]",-6.220510652e-06,bilancio
"bilancio[331,2012]",-5.063018552e-06,bilancio
"bilancio[332,2012]",-6.505019287e-06,bilancio
"bilancio[333,2012]",-5.675685989e-06,bilancio
"bilancio[334,2012]",-4.652862891e-06,bilancio
"bilancio[335,2012]",-5.604904817e-06,bilancio
"bilancio[3361MV,2012]",-5.517568414e-06,bilancio
"bilancio[3364OT,2012]",-4.861232096e-06,bilancio
"bilancio[337,2012]",-8.157775765e-06,bilancio
"bilancio[339,2012]",-5.887093292e-06,bilancio
"bilancio[311FT,2012]",-9.517375005e-06,bilancio
"bilancio[313TT,2012]",-7.651758078e-06,bilancio
"bilancio[315AL,2012]",-9.376330097e-06,bilancio
"bilancio[322,2012]",-5.843177916e-06,bilancio
"bilancio[323,2012]",-7.434439758e-06,bilancio
"bilancio[324,2012]",-4.002968493e-06,bilancio
"bilancio[325,2012]",-4.525757144e-06,bilancio
"bilancio[326,2012]",-6.013669987e-06,bilancio
"bilancio[42,2012]",-6.303195867e-06,bilancio
"bilancio[441,2012]",-7.972677407e-06,bilancio
"bilancio[445,2012]",-1.261595482e-05,bilancio
"bilancio[452,2012]",-1.347003351e-05,bilancio
"bilancio[4A0,2012]",-9.662101285e-06,bilancio
"bilancio[481,2012]",-5.035767062e-06,bilancio
"bilancio[482,2012]",-8.542899278e-06,bilancio
"bilancio[483,2012]",-9.037186305e-06,bilancio
"bilancio[484,2012]",-7.552283596e-06,bilancio
"bilancio[485,2012]",-9.07882923e-06,bilancio
"bilancio[486,2012]",-3.625323435e-06,bilancio
"bilancio[487OS,2012]",-7.671458788e-06,bilancio
"bilancio[493,2012]",-4.518593152e-05,bilancio
"bilancio[511,2012]",-4.353244285e-06,bilancio
