caso,variabile,anno,valore
O3,investimento_S,2014,640.3722208
O3,investimento_N,2014,211.7903149
O3,investimento_R,2014,160.6509837
O3,produzione_lorda,2015,33037.21751
O3,consumo_privato,2015,11065.391
O3,investimento_E,2015,4990.810154
O3,investimento_S,2015,0
O3,investimento_N,2015,214.9648474
O3,investimento_R,2015,0
O3,produzione_lorda,2016,33802.72406
O3,consumo_privato,2016,11065.391
O3,investimento_E,2016,5311.024103
O3,investimento_S,2016,174.4770462
O3,investimento_N,2016,3155.13714
O3,investimento_R,2016,0
O3,stock_E,2012,5482.556292
O3,stock_S,2012,12034.73719
O3,stock_N,2012,2308.266901
O3,stock_R,2012,16320.95131
O3,stock_E,2013,5486.931817
O3,stock_S,2013,11822.35889
O3,stock_N,2013,1995.040261
O3,stock_R,2013,16772.58589
O3,stock_E,2014,5816.56733
O3,stock_S,2014,12451.1897
O3,stock_N,2014,1564.602249
O3,stock_R,2014,17343.03589
O3,stock_E,2015,7366.169632
O3,stock_S,2015,12679.4344
O3,stock_N,2015,1458.481466
O3,stock_R,2015,17102.68916
O3,stock_E,2016,11333.82865
O3,stock_S,2016,12260.88195
O3,stock_N,2016,1400.674379
O3,stock_R,2016,16707.24864
O3,stock_E,2017,14957.22979
O3,stock_S,2017,12034.73719
O3,stock_N,2017,4263.602801
O3,stock_R,2017,16320.95131
O4,produzione_lorda,2012,29246.98163
O4,consumo_privato,2012,11064.9997
O4,investimento_E,2012,979.968
O4,investimento_S,2012,461.451
O4,investimento_N,2012,655.697
O4,investimento_R,2012,432.014
O4,produzione_lorda,2013,29879.17929
O4,consumo_privato,2013,11210.78541
O4,investimento_E,2013,1040.300973
O4,investimento_S,2013,467.9013577
O4,investimento_N,2013,694.3590635
O4,investimento_R,2013,486.640999
O4,produzione_lorda,2014,30760.18336
O4,consumo_privato,2014,11485.59387
O4,investimento_E,2014,1120.873196
O4,investimento_S,2014,519.2513389
O4,investimento_N,2014,736.8713031
O4,investimento_R,2014,508.1175307
O4,produzione_lorda,2015,31425.87696
O4,consumo_privato,2015,11857.62802
O4,investimento_E,2015,1162.908353
O4,investimento_S,2015,515.2587226
O4,investimento_N,2015,771.8410725
O4,investimento_R,2015,562.3000943
O4,produzione_lorda,2016,31963.874
O4,consumo_privato,2016,12126.76483
O4,investimento_E,2016,1160.192713
O4,investimento_S,2016,494.6712135
O4,investimento_N,2016,845.5307864
O4,investimento_R,2016,602.4324513
O4,stock_E,2012,5482.556292
O4,stock_S,2012,12034.73719
O4,stock_N,2012,2308.266901
O4,stock_R,2012,16320.95131
O4,stock_E,2013,5696.94674
O4,stock_S,2013,12122.60363
O4,stock_N,2013,2386.232101
O4,stock_R,2013,16375.59976
O4,stock_E,2014,5940.729293
O4,stock_S,2014,12212.74451
O4,stock_N,2014,2479.418915
O4,stock_R,2014,16483.61166
O4,stock_E,2015,6229.042116
O4,stock_S,2015,12350.02141
O4,stock_N,2015,2587.780076
O4,stock_R,2015,16610.60269
O4,stock_E,2016,6516.779545
O4,stock_S,2016,12477.49702
O4,stock_N,2016,2698.114198
O4,stock_R,2016,16788.84006
O4,stock_E,2017,6759.55938
O4,stock_S,2017,12581.41143
O4,stock_N,2017,2847.333751
O4,stock_R,2017,17003.08866
